Symbol,Date,Open,High,Low,Close,Volume,MDRPF SMA,MDRPF spanTwelveEMA,MDRPF spanTwntySixEMA,MDRPF_x,MDRPF_y
MDRPF,2020-07-23,0.91,0.9428,0.8690000000000001,0.94,245015,0.9400000000000002,1.165243388686357,1.2501629679674242,-0.08491957928106753,-0.06315945224465336
MDRPF,2020-07-22,0.982,0.982,0.87,0.8825,296722,0.8825000000000003,1.121744405811533,1.2229286740439111,-0.10118426823237847,-0.07076441544219839
MDRPF,2020-07-21,0.94,1.00499,0.9282,1.0,471231,1.0000000000000004,1.103014497225143,1.2064154389295472,-0.10340094170440416,-0.07729172069463955
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0873968822674287,1.1912365175273585,-0.1038396352599298,-0.0826013036076976
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0741819773032089,1.17718196067348,-0.10299998337027128,-0.08668103956021234
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0630001346411766,1.1641684821050742,-0.10116834746389758,-0.0895785011409494
MDRPF,2020-07-17,0.648,0.648,0.6003,0.6235,250967,0.6235000000000004,0.9953847293117648,1.1241189649121055,-0.12873423560034092,-0.0974096480328277
MDRPF,2020-07-16,0.589,0.61,0.58,0.5984149999999999,75476,0.5984150000000003,0.9343124632638008,1.085177930474172,-0.15086546721037108,-0.1081008118683364
MDRPF,2020-07-15,0.5793,0.5994,0.555,0.5981,122997,0.5981000000000003,0.8825874689155239,1.0490980837723816,-0.1665106148568577,-0.11978277246604066
MDRPF,2020-07-14,0.61,0.61,0.5720149999999999,0.585,43246,0.5850000000000003,0.8368047813900586,1.0147204479373904,-0.1779156665473317,-0.13140935128229886
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7993332765608188,0.9834996740161022,-0.1841663974552834,-0.14196076051689577
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7676266186283851,0.9545915500149096,-0.1869649313865244,-0.15096159469082152
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7407979080701721,0.9278247685323237,-0.1870268604621516,-0.15817464784508756
MDRPF,2020-07-10,0.6175,0.6175,0.58029,0.5895,76282,0.5895000000000004,0.7175213068286072,0.9027636745669662,-0.18524236773835898,-0.16358819182374185
MDRPF,2020-07-09,0.5975,0.61,0.5382,0.56012,397407,0.5601200000000003,0.6933057211626675,0.8773826616360798,-0.18407694047341228,-0.16768594155367594
MDRPF,2020-07-08,0.655,0.655,0.61,0.63,93006,0.6300000000000003,0.6835663794453339,0.8590580200334073,-0.1754916405880732,-0.1692470813605554
MDRPF,2020-07-07,0.563,0.59528,0.555,0.5735,57264,0.5735000000000005,0.6666330902998979,0.8379055741050067,-0.17127248380510862,-0.16965216184946608
MDRPF,2020-07-06,0.5935,0.614,0.556,0.569,96666,0.5690000000000005,0.6516126148691445,0.817986642689821,-0.16637402782067656,-0.16899653504370818
MDRPF,2020-07-06,0.5935,0.614,0.556,0.569,96666,0.5690000000000004,0.638902981812353,0.7995431876757603,-0.1606402058634072,-0.167325269207648
