Symbol,Date,Open,High,Low,Close,Volume,PSRU SMA,PSRU spanTwelveEMA,PSRU spanTwntySixEMA,PSRU_x,PSRU_y
PSRU,2020-08-03,0.085,0.195,0.07200000000000001,0.0755,2265656,0.07549999999999997,0.06274097382840267,0.05605540623623044,0.006685567592172231,0.0037193793903866094
PSRU,2020-08-03,0.085,0.195,0.07200000000000001,0.0755,2265656,0.07549999999999997,0.06470390093172533,0.05749574651502819,0.007208154416697143,0.0044171343956487166
PSRU,2020-08-03,0.085,0.195,0.07200000000000001,0.0755,2265656,0.07549999999999997,0.06636483924992143,0.0588293949213224,0.007535444328599031,0.00504079638223878
PSRU,2020-07-31,0.0401,0.0401,0.0401,0.0401,3150,0.04009999999999997,0.06232409474993352,0.057442032334557774,0.00488206241537574,0.005009049588866172
PSRU,2020-07-30,0.065,0.065,0.065,0.065,100,0.06499999999999997,0.06273577248071298,0.0580018817912572,0.004733890689455782,0.004954017808984094
PSRU,2020-07-29,0.055,0.055,0.055,0.055,35500,0.054999999999999966,0.06154565363752638,0.05777952017709,0.0037661334604363744,0.00471644093927455
PSRU,2020-07-28,0.085,0.085,0.08,0.08,35510,0.07999999999999996,0.0643847838471377,0.0594254816454537,0.0049593022016839955,0.004765013191756439
PSRU,2020-07-27,0.11,0.11,0.11,0.11,500,0.10999999999999996,0.07140250940911651,0.06317174226430898,0.008230767144807527,0.005458163982366657
PSRU,2020-07-27,0.11,0.11,0.11,0.11,500,0.10999999999999996,0.07734058488463705,0.0666405020965824,0.010700082788054649,0.006506547743504256
PSRU,2020-07-27,0.11,0.11,0.11,0.11,500,0.10999999999999996,0.08236511028700058,0.06985231675609482,0.012512793530905758,0.007707796900984557
PSRU,2020-07-24,0.109,0.11,0.09,0.11,22100,0.10999999999999996,0.08661663178130817,0.07282621921860633,0.01379041256270186,0.008924320033328019
PSRU,2020-07-23,0.08,0.1,0.071,0.1,936,0.09999999999999996,0.08867561150726078,0.07483909186907993,0.013836519638180849,0.009906759954298586
PSRU,2020-07-22,0.08,0.08,0.07,0.08,5600,0.07999999999999996,0.08734090204460528,0.0752213813602592,0.012119520684346076,0.010349312100308084
PSRU,2020-07-21,0.1,0.1,0.1,0.1,100,0.09999999999999996,0.08928845557620446,0.0770568345928326,0.012231620983371869,0.010725773876920842
PSRU,2020-07-20,0.0551,0.1001,0.0551,0.07,41000,0.06999999999999998,0.08632100087217301,0.07653410610447461,0.009786894767698395,0.010537998055076353
PSRU,2020-07-20,0.0551,0.1001,0.0551,0.07,41000,0.06999999999999998,0.08381007766106946,0.0760500982448839,0.0077599794161855576,0.009982394327298194
PSRU,2020-07-20,0.0551,0.1001,0.0551,0.07,41000,0.06999999999999998,0.08168545032859723,0.07560194281933694,0.0060835075092602895,0.009202616963690614
PSRU,2020-07-17,0.1001,0.14,0.1001,0.14,1300,0.14,0.09065691950881304,0.08037216927716384,0.010284750231649207,0.009419043617282333
PSRU,2020-07-16,0.15,0.185,0.15,0.185,15688,0.18499999999999994,0.10517123958438028,0.0881223789603369,0.017048860624043368,0.010945007018634541
PSRU,2020-07-15,0.19,0.19,0.19,0.19,150,0.18999999999999995,0.11822181810986025,0.09566886940771936,0.02255294870214089,0.013266595355335812
PSRU,2020-07-14,0.19,0.19,0.19,0.19,1050,0.18999999999999995,0.1292646153237279,0.1026563605627031,0.02660825476102481,0.015934927236473613
PSRU,2020-07-13,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,1200,0.22399999999999992,0.14383928988930822,0.11164477829879917,0.03219451159050907,0.019186844107280707
PSRU,2020-07-13,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,1200,0.22399999999999992,0.15617170682941464,0.11996738731370292,0.03620431951571172,0.022590339188966913
PSRU,2020-07-13,0.22399999999999998,0.22399999999999998,0.22399999999999998,0.22399999999999998,1200,0.22399999999999992,0.16660682885565853,0.12767350677194714,0.038933322083711364,0.025858935767915807
PSRU,2020-07-10,0.235,0.27,0.23,0.23,3700,0.23,0.17635962441632647,0.1352532470110622,0.04110637740526426,0.0289084240953855
PSRU,2020-07-09,0.268,0.35600000000000004,0.231,0.231,133914,0.231,0.18476583604458394,0.14234559908431685,0.04242023696026709,0.03161078666836182
PSRU,2020-07-08,0.2737,0.34,0.2736,0.2736,11340,0.27359999999999995,0.19843263049926332,0.15206814730029336,0.046364483198969984,0.034561525974483455
PSRU,2020-07-07,0.2,0.22555,0.2,0.22555,762,0.22555,0.20260453349937668,0.15751124750027162,0.04509328599910506,0.03666787797940778
PSRU,2020-07-06,0.2,0.2,0.2,0.2,200,0.2,0.20220383603793413,0.16065856250025148,0.041545273537682635,0.03764335709106275
PSRU,2020-07-06,0.2,0.2,0.2,0.2,200,0.2,0.2018647843397904,0.1635727430557884,0.03829204128400202,0.03777309392965061
