Symbol,Date,Open,High,Low,Close,Volume,EQXWF SMA,EQXWF spanTwelveEMA,EQXWF spanTwntySixEMA,EQXWF_x,EQXWF_y
EQXWF,2020-07-16,0.51,0.51,0.51,0.51,3000,0.5099999999999998,0.5275763223205467,0.55343573087596,-0.025859408555413244,-0.03218967975589716
EQXWF,2020-07-15,0.5213,0.5286,0.51,0.51,13000,0.5099999999999998,0.5248722727327704,0.5502182693295926,-0.02534599659682224,-0.03082094312408218
EQXWF,2020-07-14,0.5,0.5,0.5,0.5,200,0.4999999999999998,0.5210457692354211,0.5464983975274005,-0.02545262829197936,-0.029747280157661614
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5257971893530486,0.5469007384512968,-0.021103549098248187,-0.028018533945778933
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5298176217602719,0.5472732763437934,-0.017455654583521496,-0.025905958073327448
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5332195261048455,0.5476182188368458,-0.01439869273200034,-0.02360450500506203
EQXWF,2020-07-10,0.555,0.555,0.54871,0.55,21400,0.5499999999999998,0.5358011374733308,0.5477946470711536,-0.011993509597822749,-0.021282305923614173
EQXWF,2020-07-09,0.53,0.551,0.53,0.55,19937,0.5499999999999998,0.5379855778620491,0.5479580065473644,-0.009972428685315228,-0.019020330475954386
EQXWF,2020-07-08,0.4961,0.52,0.4961,0.52,15350,0.5199999999999998,0.5352185658832723,0.5458870430994115,-0.010668477216139172,-0.017349959823991346
EQXWF,2020-07-07,0.49,0.51,0.4878,0.5,108723,0.4999999999999998,0.5298003249781535,0.5424880028698256,-0.012687677891672022,-0.016417503437527483
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5282925826738222,0.5408222248794681,-0.012529642205645895,-0.015639931191151167
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5270168007240034,0.5392798378513594,-0.012263037127355993,-0.014964552378392133
