Symbol,Date,Open,High,Low,Close,Volume,PPSI SMA,PPSI spanTwelveEMA,PPSI spanTwntySixEMA,PPSI_x,PPSI_y
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.2599999999999991,1.41358471969788,1.5154506315536955,-0.10186591185581584,-0.09325439922739982
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.2599999999999991,1.389956301282821,1.4965283625497183,-0.10657206126689699,-0.09591793163529927
PPSI,2020-07-17,1.36,1.37,1.34,1.3699,3087,1.3698999999999992,1.3868707164700795,1.4871484838423317,-0.10027776737225214,-0.09678989878268984
PPSI,2020-07-16,1.35,1.35,1.325,1.35,741,1.3499999999999992,1.3811982985516056,1.4769893368910478,-0.09579103833944223,-0.09659012669404032
PPSI,2020-07-15,1.305,1.34,1.29,1.31,1957,1.3099999999999992,1.3702447141590508,1.4646197563805998,-0.0943750422215488,-0.09614710979954202
PPSI,2020-07-14,1.35,1.37,1.3,1.3007,11488,1.3006999999999989,1.3595455273653507,1.452477552204259,-0.09293202483890806,-0.09550409280741523
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4499999999999993,1.3734616000783741,1.4522940298187583,-0.0788324297403844,-0.09216976019400906
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4499999999999995,1.385236738527855,1.4521241016840354,-0.06688736315618038,-0.08711328078644333
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4499999999999995,1.3952003172158771,1.4519667608185514,-0.05676644360267402,-0.08104391334968947
PPSI,2020-07-10,1.51,1.51,1.3,1.3957,26440,1.3956999999999995,1.395277191490358,1.4477988526097698,-0.05252166111941192,-0.07533946290363397
PPSI,2020-07-09,1.43,1.48,1.4,1.445,18724,1.4449999999999996,1.4029268543379951,1.4475915301942313,-0.044664675856236125,-0.0692045054941544
PPSI,2020-07-08,1.39,1.42,1.35,1.42,5058,1.4199999999999993,1.4055534921321498,1.4455477131428067,-0.03999422101065697,-0.06336244859745492
PPSI,2020-07-07,1.52,1.52,1.46,1.46,10213,1.459999999999999,1.4139298779579732,1.4466182529100062,-0.03268837495203325,-0.05722763386837059
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.450099999999999,1.419494512118285,1.4468761601018576,-0.02738164798357268,-0.05125843669141101
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.450099999999999,1.4242030487154718,1.4471149630572755,-0.02291191434180373,-0.04558913222148956
