Symbol,Date,Open,High,Low,Close,Volume,ENZN SMA,ENZN spanTwelveEMA,ENZN spanTwntySixEMA,ENZN_x,ENZN_y
ENZN,2020-07-20,0.163,0.163,0.163,0.163,111,0.16300000000000006,0.17286260946992427,0.1876108340254568,-0.014748224555532513,-0.014741064258143165
ENZN,2020-07-17,0.16425,0.16425,0.1635,0.1635,250,0.16350000000000006,0.17142220801301286,0.18582484631986734,-0.01440263830685451,-0.014673379067885434
ENZN,2020-07-16,0.1715,0.1715,0.1637,0.1637,1760,0.16370000000000004,0.17023417601101087,0.18418596881469199,-0.01395179280368114,-0.014529061815044576
ENZN,2020-07-15,0.162,0.162,0.162,0.162,453,0.16200000000000006,0.1689673797016246,0.18254256371730745,-0.013575184015682834,-0.014338286255172228
ENZN,2020-07-14,0.17,0.17,0.17,0.17,300,0.17000000000000007,0.16912624436291313,0.1816134849234328,-0.012487240560519695,-0.013968077116241723
ENZN,2020-07-13,0.162,0.162,0.162,0.162,580,0.16200000000000006,0.1680298990763111,0.18016063418836373,-0.01213073511205262,-0.013600608715403905
ENZN,2020-07-13,0.162,0.162,0.162,0.162,580,0.16200000000000006,0.1671022222953402,0.17881540202626273,-0.011713179730922537,-0.013223122918507631
ENZN,2020-07-13,0.162,0.162,0.162,0.162,580,0.16200000000000006,0.16631726501913402,0.17756981669098398,-0.011252551671849992,-0.012829008669176103
ENZN,2020-07-10,0.1651,0.1651,0.165,0.165,6650,0.16500000000000006,0.16611460886234414,0.17663871915831852,-0.01052411029597436,-0.012368028994535755
ENZN,2020-07-09,0.1689,0.1689,0.1689,0.1689,3672,0.16890000000000008,0.16654313057582967,0.17606548070214678,-0.009522350126317108,-0.011798893220892026
ENZN,2020-07-08,0.17,0.17,0.1695,0.1695,19504,0.1695000000000001,0.16699803356416354,0.17557914879828407,-0.008581115234120501,-0.011155337623537723
ENZN,2020-07-07,0.166,0.1678,0.161,0.1678,6444,0.1678000000000001,0.16712141301583072,0.17500291555396671,-0.007881502538135994,-0.010500570606457378
ENZN,2020-07-06,0.1745,0.1745,0.1745,0.1745,1000,0.17450000000000004,0.16825658024416446,0.17496566254996918,-0.00670908230580472,-0.009742272946326846
ENZN,2020-07-06,0.1745,0.1745,0.1745,0.1745,1000,0.17450000000000004,0.16921710636044685,0.17493116902774924,-0.0057140626673024,-0.008936630890521957
