Symbol,Date,Open,High,Low,Close,Volume,TLOFF SMA,TLOFF spanTwelveEMA,TLOFF spanTwntySixEMA,TLOFF_x,TLOFF_y
TLOFF,2020-07-17,0.1094,0.1094,0.1094,0.1094,1000,0.1093999999999999,0.13286508301049976,0.15878070583947074,-0.02591562282897097,-0.017195036017804567
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.1207399999999999,0.13099968562426906,0.1559628757772877,-0.02496319015301868,-0.01874866684484739
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.1207399999999999,0.12942127245130458,0.15335377386785898,-0.0239325014165544,-0.019785433759188793
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.1207399999999999,0.1280856920741808,0.15093793876653608,-0.02285224669235528,-0.020398796345822093
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.1165199999999999,0.12630635483199915,0.14838846182086673,-0.02208210698886759,-0.020735458474431194
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11651999999999993,0.12480076178092235,0.14602783501932107,-0.021227073238398703,-0.020833781427224696
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11651999999999993,0.12352679843001126,0.14384206946233433,-0.020315271032323085,-0.020730079348244373
TLOFF,2020-07-10,0.109,0.109,0.109,0.109,1000,0.10899999999999993,0.12129190636385567,0.14126117542808733,-0.01996926906423166,-0.02057791729144183
TLOFF,2020-07-09,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,24500,0.10799999999999993,0.11924699769249325,0.13879738465563646,-0.019550386963143162,-0.020372411225782098
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.11719999999999987,0.11893207497057125,0.13719757838484856,-0.018265503414277327,-0.019951029663481144
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.11719999999999987,0.11866560189817565,0.13571627628226718,-0.017050674384091524,-0.01937095860760322
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999987,0.11784012468307173,0.1340558113724696,-0.01621568668939789,-0.018739904223962153
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999985,0.11714164396259916,0.13251834386339778,-0.015376699900798638,-0.018067263359329448
