Symbol,Date,Open,High,Low,Close,Volume,NBIO SMA,NBIO spanTwelveEMA,NBIO spanTwntySixEMA,NBIO_x,NBIO_y
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.10000000000000006,0.09036206711818427,0.08754567838858332,0.002816388729600952,0.0010163048520628458
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.10000000000000006,0.091844826023079,0.08846822073016974,0.003376605292909257,0.001488364940232128
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.10000000000000006,0.09309946817337454,0.08932242660200902,0.0037770415713655188,0.0019461002664588063
NBIO,2020-07-31,0.11599999999999999,0.12,0.105,0.114,23317,0.11400000000000007,0.09631493460823999,0.09115039500186023,0.005164539606379789,0.0025897881344430027
NBIO,2020-07-30,0.13,0.13,0.12,0.125,34843,0.12500000000000006,0.1007280215915877,0.09365777314987056,0.0070702484417171215,0.003485880195897827
NBIO,2020-07-29,0.14,0.14,0.13,0.14,225490,0.14000000000000007,0.10676986442365112,0.0970905306943246,0.009679333729326528,0.004724570902583568
NBIO,2020-07-28,0.102,0.154,0.10099999999999999,0.13,772026,0.13000000000000006,0.11034373143539712,0.09952826916141166,0.010815462273985455,0.005942749176863946
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.09600000000000006,0.1081370035222591,0.09926691589019597,0.008870087632063123,0.006528216867903782
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.09600000000000006,0.10626977221114232,0.09902492212055183,0.0072448500905904906,0.006671543512441124
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.09600000000000006,0.10468980725558197,0.09880085381532576,0.005888953440256195,0.006515025498004139
NBIO,2020-07-24,0.08900000000000001,0.1,0.08900000000000001,0.095,41900,0.09500000000000006,0.10319906767780013,0.0985193090882646,0.004679758589535525,0.006147972116310417
NBIO,2020-07-23,0.0999,0.0999,0.0999,0.0999,400,0.09990000000000007,0.10269151880429242,0.0986215824891339,0.004069936315158521,0.005732364956080038
NBIO,2020-07-22,0.09445,0.09445,0.09445,0.09445,2000,0.09445000000000008,0.10142359283440128,0.09831257637882768,0.0031110164555736013,0.005208095255978751
NBIO,2020-07-21,0.08800000000000001,0.095,0.08800000000000001,0.08800000000000001,35750,0.08800000000000008,0.09935842470603183,0.09754868183224784,0.0018097428737839927,0.0045284247795397995
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.10000000000000007,0.09945712859741156,0.09773026095578503,0.0017268676416265089,0.003968113351957141
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.10000000000000006,0.09954064727473286,0.09789838977387504,0.0016422575008578214,0.0035029421817372773
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.10000000000000006,0.09961131692477396,0.09805406460543983,0.0015572523193341098,0.003113804209256644
NBIO,2020-07-17,0.0951,0.105,0.0951,0.1,35000,0.10000000000000006,0.09967111432096258,0.09819820796799986,0.0014729063529627243,0.0027856246379978603
NBIO,2020-07-16,0.1007,0.1007,0.1007,0.1007,7000,0.10070000000000004,0.09982940442542987,0.09838352589629616,0.0014458785291337206,0.0025176754162250328
NBIO,2020-07-15,0.105,0.105,0.1,0.1049,19330,0.10490000000000003,0.10060949605228683,0.09886622768175572,0.0017432683705311258,0.0023627940070862514
NBIO,2020-07-14,0.095,0.0985,0.095,0.0985,11000,0.09850000000000003,0.10028495819808886,0.09883909970532936,0.0014458584927594944,0.0021794069042209
NBIO,2020-07-13,0.102,0.102,0.102,0.102,1000,0.102,0.10054881078299828,0.09907324046789756,0.0014755703151007051,0.0020386395863968613
NBIO,2020-08-18,0.079,0.079,0.079,0.079,2000,0.079,0.09723360912407546,0.09758633376657183,-0.0003527246424963604,0.001560366740618217
NBIO,2020-07-13,0.102,0.102,0.102,0.102,1000,0.102,0.09796690002806384,0.09791327200608503,5.3628021978835434e-05,0.0012590189968903407
NBIO,2020-07-10,0.087,0.10125,0.087,0.09,119539,0.09000000000000001,0.0967412231006694,0.09732710370933798,-0.0005858806086685707,0.0008900390757785584
NBIO,2020-07-09,0.11,0.11,0.11,0.11,5000,0.11,0.09878103493133564,0.09826583676790554,0.0005151981634300973,0.0008150708933088662
NBIO,2020-07-08,0.10300000000000001,0.10300000000000001,0.08800000000000001,0.1,171834,0.10000000000000002,0.09896856801882246,0.09839429330361624,0.0005742747152062272,0.0007669116576883385
NBIO,2020-07-07,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,9400,0.10300000000000001,0.09958878832361902,0.09873545676260764,0.0008533315610113751,0.0007841956383529459
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.1,0.09965205165844684,0.0988291266320441,0.0008229250264027432,0.0007919415159629054
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.1,0.09970558217253196,0.09891585799263344,0.0007897241798985183,0.0007914980487500281
