Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA_x,AAPL spanTwelveEMA_x,AAPL spanTwntySixEMA_x,AAPL_x,AAPL_y,AAPL SMA_y,AAPL spanTwelveEMA_y,AAPL spanTwntySixEMA_y,AAPL_x.1,AAPL_y.1,AAPL SMA_x.1,AAPL spanTwelveEMA_x.1,AAPL spanTwntySixEMA_x.1,AAPL_x.1.1,AAPL_y.1.1,AAPL SMA_y.1,AAPL spanTwelveEMA_y.1,AAPL spanTwntySixEMA_y.1,AAPL_x,AAPL_y
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,,,,,,,,,,,,,,,,125.27,126.23063915856598,126.95495520349708,-0.7243160449311006,
AAPL,2021-06-01,125.07,125.35,125.05,125.27,1616299,,,,,,,,,,,,,,,,125.27,126.4053008237598,127.08975161977683,-0.6844507960170461,
AAPL,2021-05-28,125.57,125.65,125.35,125.5674,1205367,,,,,,,,,,,,,,,,125.5674,126.61171915535247,127.235331749359,-0.6236125940065023,
AAPL,2021-05-27,126.36,127.08,126.36,127.04,1189907,,,,,,,,,,,,,,,,127.04,126.80159536541656,127.3687662893077,-0.5671709238911404,
AAPL,2021-05-26,126.93,127.29,126.85,127.2858,891208,,,,,,,,,,,,,,,,127.2858,126.75824906821956,127.3950675924523,-0.6368185242327371,
AAPL,2021-05-25,127.84,127.87,127.6401,127.79,1034503,,,,,,,,,,,,,,,,127.79,126.66233071698676,127.4038089998485,-0.7414782828617348,
AAPL,2021-05-24,126.01,126.22,125.97,126.05,995135,,,,,,,,,,,,,,,,126.05,126.45729993825708,127.37291371983636,-0.915613781579296,
AAPL,2021-05-21,127.85,128.0,127.6735,127.82,3093097,,,,,,,,,,,,,,,,127.82,126.53135447248562,127.47874681742329,-0.9473923449376542,
AAPL,2021-05-20,125.23,125.52,125.1,125.44,1161132,,,,,,,,,,,,,,,,125.44,126.2970552856648,127.45144656281714,-1.154391277152328,
AAPL,2021-05-19,123.16,123.47,122.86,123.45,1630302,,,,,,,,,,,,,,,,123.45,126.45288351942206,127.61236228784252,-1.1594787684204562,
AAPL,2021-05-18,126.56,126.63,126.3,126.41,974191,,,,,,,,,,,,,,,,126.41,126.99886234113517,127.94535127086992,-0.9464889297347554,
AAPL,2021-05-17,126.82,126.92,126.41,126.69,1544797,,,,,,,,,,,,,,,,126.69,127.10592822134156,128.0681793725395,-0.9622511511979468,
AAPL,2021-05-14,126.27,126.62,126.24,126.51,1210385,,,,,,,,,,,,,,,,126.51,127.18155153431276,128.17843372234265,-0.9968821880299004,
AAPL,2021-05-13,124.58,124.85,124.43,124.85,1999409,,,,,,,,,,,,,,,,124.85,127.3036518132787,128.31190842013007,-1.0082566068513614,
AAPL,2021-05-12,123.52,124.01,123.31,123.885,1731172,,,,,,,,,,,,,,,,123.885,127.74977032478392,128.58886109374046,-0.8390907689565381,
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,,,,,,,,,,,,,,,,123.67,128.452455838381,128.96516998123968,-0.5127141428586697,
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,,,,,,,,,,,,,,,,129.2184,129.32199326354117,129.38878357973886,-0.0667903161976823,
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,,,,,,,,,,,,,,,,130.09,129.34082840236687,129.40241426611797,-0.0615858637511053,
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,,,,,,,,,,,,,,,,127.69,129.20461538461538,129.34740740740742,-0.1427920227920367,
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,,,,,,,,,,,,,,,,129.48,129.48,129.48,0.0,
