Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7829845244828559,0.8045194055167073,-0.02153488103385137,-0.01819478435958837
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7835635289342843,0.8064969579580441,-0.022933429023759718,-0.01735976019102262
GSV,2020-09-29,0.78,0.7872680000000001,0.7708,0.7765,78889,0.7765000000000005,0.7833205341950632,0.8082247145946875,-0.02490418039962428,-0.015966342982838316
GSV,2020-09-28,0.745,0.745,0.722,0.730328,60204,0.7303280000000005,0.7845606313214383,0.8107626917622625,-0.026202060440824185,-0.013731883628641825
GSV,2020-09-25,0.75,0.75,0.72,0.7423,52422,0.7423000000000005,0.7944211097435179,0.8171974671032435,-0.02277635735972561,-0.010614339425596236
GSV,2020-09-24,0.71,0.7299,0.71,0.7299,100876,0.7299000000000004,0.8038976751514303,0.8231892644715029,-0.019291589320072692,-0.007573834942063894
GSV,2020-09-23,0.77,0.77,0.7612,0.7636,16944,0.7636000000000005,0.8173517979062358,0.8306524056292232,-0.013300607722987356,-0.004644396347561723
GSV,2020-09-22,0.7849,0.7849,0.7755,0.7759,39026,0.7759000000000006,0.827124852071006,0.8360165980795611,-0.008891746008555135,-0.0024803435037053134
GSV,2020-09-21,0.81,0.81,0.7846,0.7899,372681,0.7899000000000007,0.8364384615384616,0.8408259259259259,-0.0043874643874642905,-0.0008774928774928581
GSV,2020-09-18,0.84,0.8501,0.8392,0.8449,11616,0.8449000000000007,0.8449,0.8449,0.0,0.0
