Symbol,Date,Open,High,Low,Close,Volume,CBWTF SMA,CBWTF spanTwelveEMA,CBWTF spanTwntySixEMA,CBWTF_x,CBWTF_y
CBWTF,2020-08-13,0.17165,0.184,0.17165,0.175,212160,0.17500000000000007,0.17782928805593973,0.17947634504734886,-0.0016470569914091293,-0.0008413876194597209
CBWTF,2020-08-12,0.1703,0.1817,0.1703,0.1757,76615,0.17570000000000008,0.1783437040661106,0.17983445265113676,-0.0014907485850261526,-0.0006399702764723688
CBWTF,2020-08-11,0.179,0.1898,0.1747,0.17594,81695,0.17594000000000007,0.17882437753267616,0.1801652088632277,-0.0013408313305515453,-0.00042727569933392277
CBWTF,2020-08-10,0.1735,0.18019000000000002,0.17,0.1756,175232,0.17560000000000006,0.17934880981134455,0.1805032255722859,-0.0011544157609413574,-0.0001988867915295171
CBWTF,2020-08-07,0.17,0.18265,0.17,0.1725,85746,0.17250000000000007,0.1800304115952254,0.1808954836180688,-0.0008650720228433606,3.999545082344303e-05
CBWTF,2020-08-06,0.1765,0.18,0.1707,0.1713,171918,0.17130000000000012,0.18139957733981185,0.18156712230751426,-0.00016754496770240992,0.0002662623192401509
CBWTF,2020-08-05,0.17800000000000002,0.1875,0.17800000000000002,0.1837,99981,0.18370000000000009,0.18323586412886853,0.1823884920921154,0.0008473720367531412,0.0003747141409757911
CBWTF,2020-08-04,0.1772,0.2,0.1772,0.1885,214651,0.18850000000000008,0.18315147578866287,0.18228357145948465,0.0008679043291782151,0.00025654966703146046
CBWTF,2020-08-03,0.1766,0.1893,0.1766,0.18455,86095,0.1845500000000001,0.182179016841147,0.18178625717624344,0.00039275966490356917,0.00010371100149477176
CBWTF,2020-07-31,0.16899999999999998,0.1847,0.16899999999999998,0.184,135205,0.1840000000000001,0.18174792899408285,0.18156515775034293,0.00018277124373991535,3.144883564257239e-05
CBWTF,2020-07-30,0.1736,0.185,0.1736,0.18100000000000002,58190,0.1810000000000001,0.1813384615384616,0.1813703703703704,-3.190883190881677e-05,-6.381766381763354e-06
CBWTF,2020-07-29,0.185,0.185,0.1706,0.1814,80300,0.1814000000000001,0.1814,0.1814,0.0,0.0
