Symbol,Date,Open,High,Low,Close,Volume,OCX SMA_x,OCX SMA_y,OCX SMA_x.1,OCX SMA_y.1,OCX SMA_x.1.1,OCX SMA_y.1.1,OCX SMA_x.1.1.1,OCX SMA_y.1.1.1,OCX SMA_x.1.1.1.1,OCX SMA_y.1.1.1.1,OCX SMA_x.1.1.1.1.1,OCX SMA_y.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,OCX SMA
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,,,,,,,,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113,1.282500000000013,1.2825000000000113
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,,,,,,,,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114,1.2900000000000131,1.2900000000000114
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,,,,,,,,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114,1.3400000000000132,1.3400000000000114
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,,,,,,,,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011,1.2650000000000128,1.265000000000011
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,,,,,,,,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114,1.3300000000000132,1.3300000000000114
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,,,,,,,,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,,,,,,,,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115,1.4299000000000133,1.4299000000000115
OCX,2020-07-02,1.7,1.7,1.65,1.668,122412,,,,,,,,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117,1.6680000000000137,1.6680000000000117
OCX,2020-07-01,1.76,1.8,1.702,1.73,482668,,,,,,,,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118,1.7300000000000133,1.7300000000000118
OCX,2020-06-30,1.6,1.83,1.55,1.78,1807321,,,,,,,,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118,1.7800000000000131,1.7800000000000118
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,,,,,,,,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.330000000000012,3.3300000000000134,3.3300000000000116
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,,,,,,,,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112,3.390000000000013,3.3900000000000112
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,,,,,,,,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117,3.220000000000013,3.2200000000000117
