Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA_x,AFMD SMA_y,AFMD SMA_x.1,AFMD SMA_y.1,AFMD SMA_x.1.1,AFMD SMA_y.1.1,AFMD SMA_x.1.1.1,AFMD SMA_y.1.1.1,AFMD SMA_x.1.1.1.1,AFMD SMA_y.1.1.1.1,AFMD SMA_x.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,,,,,,,,,,,,,,,,,,,,,,,,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991,4.40999999999991
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,,,,,,,,,,,,,,,,,,,,,,,,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095,4.5799999999999095
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,,,,,,,,,,,,,,,,,,,,,,,,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.69999999999991,4.699999999999909
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,,,,,,,,,,,,,,,,,,,,,,,,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.4599999999999085,4.459999999999908
AFMD,2020-07-07,4.35,4.5068,4.32,4.415,169298,,,,,,,,,,,,,,,,,,,,,,,,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.4149999999999086,4.414999999999908
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,,,,,,,,,,,,,,,,,,,,,,,,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,,,,,,,,,,,,,,,,,,,,,,,,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907,4.559999999999907
AFMD,2020-07-02,4.79,4.79,4.65,4.67,130865,,,,,,,,,,,,,,,,,,,,,,,,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084,4.6699999999999084
AFMD,2020-07-01,4.63,4.71,4.59,4.66,80935,,,,,,,,,,,,,,,,,,,,,,,,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095,4.6599999999999095
AFMD,2020-06-30,4.54,4.5945,4.45,4.57,174862,,,,,,,,,,,,,,,,,,,,,,,,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991,4.56999999999991
AFMD,2020-06-29,4.73,4.73,4.51,4.68,219772,,,,,,,,,,,,,,,,,,,,,,,,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909,4.679999999999909
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,,,,,,,,,,,,,,,,,,,,,,,,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.56499999999991,4.564999999999909
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,,,,,,,,,,,,,,,,,,,,,,,,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909,4.264999999999909
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,,,,,,,,,,,,,,,,,,,,,,,,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908,4.214999999999908
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,,,,,,,,,,,,,,,,,,,,,,,,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908,4.379999999999908
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,,,,,,,,,,,,,,,,,,,,,,,,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908,3.963599999999908
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,,,,,,,,,,,,,,,,,,,,,,,,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.629999999999909,3.6299999999999084,3.629999999999908
