Symbol,Date,Open,High,Low,Close,Volume,CBWTF SMA,CBWTF spanTwelveEMA,CBWTF spanTwntySixEMA,CBWTF_x,CBWTF_y
CBWTF,2020-09-02,0.133,0.1437,0.133,0.139548,109485,0.139548,0.14553592154339862,0.1582564455553592,-0.01272052401196058,-0.009546870151901416
CBWTF,2020-09-01,0.1211,0.1324,0.1211,0.13,203024,0.13,0.14662463455128927,0.15975312119978793,-0.013128486648498666,-0.008753456686886624
CBWTF,2020-08-31,0.1277,0.1383,0.1277,0.13125,225105,0.13124999999999998,0.14964729537879642,0.16213337089577096,-0.012486075516974532,-0.007659699196483611
CBWTF,2020-09-23,0.1067,0.1067,0.1,0.1,106686,0.09999999999999998,0.15299225817494122,0.16460404056743266,-0.011611782392491415,-0.00645310511636088
CBWTF,2020-08-27,0.161,0.161,0.14800000000000002,0.1549,125135,0.1549,0.16262721420674872,0.16977236381282726,-0.007145149606078509,-0.005163435797328238
CBWTF,2020-08-26,0.15,0.1567,0.14515,0.1515,70032,0.1515,0.1640321622443394,0.1709621529178534,-0.0069299906735140184,-0.004668007345140663
CBWTF,2020-08-25,0.15,0.155,0.14825,0.1516,224514,0.15160000000000004,0.16631073719785566,0.17251912515128168,-0.006208387953426042,-0.004102511513047324
CBWTF,2020-08-24,0.1531,0.1639,0.1531,0.1582,344868,0.15820000000000006,0.16898541668837486,0.17419265516338422,-0.005207238475009368,-0.003576042402952651
CBWTF,2020-08-21,0.16,0.16399999999999998,0.16,0.1615,128183,0.1615000000000001,0.17094640154080665,0.17547206757645495,-0.0045256660356483005,-0.003168243384938471
CBWTF,2020-08-20,0.15825,0.17300000000000001,0.15825,0.16399999999999998,277819,0.16400000000000006,0.17266392909368058,0.17658983298257136,-0.003925903888890775,-0.002828887722261013
CBWTF,2020-08-19,0.16699999999999998,0.1727,0.1626,0.17157,69113,0.17157000000000006,0.17423918892889526,0.17759701962117705,-0.003357830692281793,-0.0025546336806035724
CBWTF,2020-08-18,0.16399999999999998,0.1721,0.16399999999999998,0.172,85692,0.17200000000000004,0.1747244960068762,0.1780791811908712,-0.0033546851839950102,-0.0023538344276840166
CBWTF,2020-08-17,0.174,0.174,0.1635,0.17,103447,0.1700000000000001,0.17521985891721736,0.1785655156861409,-0.003345656768923566,-0.002103621738606268
CBWTF,2020-08-14,0.1705,0.1765,0.162,0.1661,504525,0.16610000000000005,0.17616892417489322,0.17925075694103215,-0.003081832766138937,-0.0017931129810269506
CBWTF,2020-08-13,0.17165,0.184,0.17165,0.175,212160,0.17500000000000007,0.17799963766123744,0.18030281749631472,-0.0023031798350772736,-0.001470933034748954
CBWTF,2020-08-12,0.1703,0.1817,0.1703,0.1757,76615,0.17570000000000008,0.178545026326917,0.1807270428960199,-0.0021820165691029125,-0.001262871334666874
CBWTF,2020-08-11,0.179,0.1898,0.1747,0.17594,81695,0.17594000000000007,0.1790623038409019,0.1811292063277015,-0.0020669024867995822,-0.0010330850260578642
CBWTF,2020-08-10,0.1735,0.18019000000000002,0.17,0.1756,175232,0.17560000000000006,0.1796299954483386,0.1815443428339176,-0.001914347385578996,-0.0007746306608724348
CBWTF,2020-08-07,0.17,0.18265,0.17,0.1725,85746,0.17250000000000007,0.1803627218934911,0.182019890260631,-0.0016571683671399162,-0.0004897014796957944
CBWTF,2020-08-06,0.1765,0.18,0.1707,0.1713,171918,0.17130000000000012,0.18179230769230767,0.1827814814814815,-0.0009891737891738195,-0.0001978347578347639
CBWTF,2020-08-05,0.17800000000000002,0.1875,0.17800000000000002,0.1837,99981,0.18370000000000009,0.1837,0.1837,0.0,0.0
