Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.44709900000000025,0.4751754018742019,0.4727645580439213,0.002410843830280618,0.00949417496081023
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649000000000002,0.480280202214966,0.474817802687435,0.00546239952753097,0.011265007743442645
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000003,0.4830766026176871,0.4756112269024298,0.007465375715257294,0.012715659797420563
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.4850000000000002,0.4881814394572666,0.4772601250546242,0.01092131440264238,0.014028230817961378
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889000000000002,0.4887598829949514,0.4766409350589941,0.012118947935957304,0.014804959921791112
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688000000000002,0.4887344071758517,0.4756602098637137,0.013074197312138049,0.015476462918249563
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000003,0.4923588448441884,0.4762090266528107,0.01614981819137762,0.016077029319777454
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.5100000000000002,0.4942422711794953,0.4757457487850356,0.018496522394459702,0.016058832101877384
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044000000000002,0.4913772295757672,0.4730054086878385,0.018371820887928717,0.015449409528731802
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017500000000004,0.4890094531349976,0.4704938413828656,0.018515611752131955,0.014718806688932587
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4940000000000003,0.4866929900686334,0.4679933486934949,0.018699641375138576,0.01376960542313273
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5213000000000003,0.4853644428083849,0.4659128165889744,0.019451626219410545,0.012537096435131281
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4996000000000004,0.4788307051371822,0.4614818419160923,0.01734886322108986,0.010808463989061465
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4873000000000003,0.4750544697075789,0.4584323892693797,0.016622080438199183,0.009173364181054366
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140100000000003,0.4728280096544114,0.4561229804109301,0.016705029243481273,0.0073111851167681485
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208760000000001,0.4653403750461226,0.4514920188438045,0.013848356202318056,0.004962724085089853
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5241000000000001,0.4552429886908722,0.4459413003513089,0.009301688339563241,0.0027413160557828013
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4526000000000001,0.44272353208921256,0.4396886043794137,0.003034927709798907,0.0011012229848376773
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4550000000000002,0.4409278106508876,0.4386556927297668,0.002272117921120809,0.0006177968035973836
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4492000000000001,0.4383692307692308,0.43734814814814815,0.0010210826210826363,0.00020421652421652727
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4364000000000002,0.4364,0.4364,0.0,0.0
