Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.51,0.4966167148872712,0.4851887299575993,0.011427984929671895,0.008676940874846224
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044,0.4941833903213205,0.4832038283542072,0.010979561967113305,0.007989179861139806
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017499999999999,0.492325824925197,0.4815081346225438,0.010817690302653171,0.007241584334646431
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4939999999999999,0.4906123385479601,0.4798887853923473,0.010723553155612795,0.006347557842644746
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5212999999999999,0.4899964001021346,0.4787598882237351,0.011236511878399523,0.005253559014402733
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4995999999999999,0.4843048364843409,0.4753566792816338,0.00894815720270703,0.0037578207984035484
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4872999999999999,0.4815238976633119,0.4734172136241645,0.008106684039147383,0.00246023669732765
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140099999999999,0.4804736972384595,0.4723065907140976,0.008167106524361867,0.0010486248618727166
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208759999999997,0.4743761876454522,0.4689703179712254,0.0054058696742267385,-0.0007309955537495852
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5240999999999997,0.4659216763082617,0.4648178634089234,0.0011038128993381966,-0.0022652118607436795
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4525999999999997,0.4553437992734001,0.4600752924816374,-0.004731493208237236,-0.0031074680507641762
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4549999999999997,0.4558426718685638,0.4606733158801684,-0.004830644011604546,-0.0027014617613958835
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4491999999999997,0.4559958849355754,0.4611271811505818,-0.005131296215006409,-0.002169166198843704
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4363999999999997,0.4572315003784073,0.4620813556426284,-0.004849855264221048,-0.001428633694803027
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.4239999999999997,0.4610190459017541,0.4641358640940386,-0.0031168181922844873,-0.000573328302448508
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4699999999999997,0.4677497815202549,0.4673467332215617,0.00040304829869319836,6.254417001050073e-05
AEZS,2020-07-30,0.475,0.4799,0.47,0.473445,250418,0.4734449999999997,0.4673406508875741,0.4671344718792867,0.0002061790082873438,-2.2581862160173663e-05
AEZS,2020-07-29,0.47200000000000003,0.475,0.462,0.462,220907,0.4619999999999996,0.4662307692307693,0.4666296296296296,-0.0003988603988603345,-7.977207977206692e-05
AEZS,2020-07-28,0.4681,0.4895,0.461,0.467,431833,0.4669999999999996,0.467,0.467,0.0,0.0
