Symbol,Date,Open,High,Low,Close,Volume,CBWTF SMA,CBWTF spanTwelveEMA,CBWTF spanTwntySixEMA,CBWTF_x,CBWTF_y
CBWTF,2020-08-13,0.17165,0.184,0.17165,0.175,212160,0.17500000000000007,0.17750598989368593,0.17852327202659848,-0.0010172821329125503,-0.00026304417707822186
CBWTF,2020-08-12,0.1703,0.1817,0.1703,0.1757,76615,0.17570000000000008,0.17796162441981067,0.17880513378872634,-0.0008435093689156957,-7.448468811963973e-05
CBWTF,2020-08-11,0.179,0.1898,0.1747,0.17594,81695,0.17594000000000007,0.17837282885977626,0.17905354449182448,-0.0006807156320482455,0.00011777148207936736
CBWTF,2020-08-10,0.1735,0.18019000000000002,0.17,0.1756,175232,0.17560000000000006,0.17881516137973555,0.17930262805117042,-0.0004874666714348719,0.00031739326061126365
CBWTF,2020-08-07,0.17,0.18265,0.17,0.1725,85746,0.17250000000000007,0.17939973617605112,0.17959883829526405,-0.00019910211921292387,0.0005186082436227975
CBWTF,2020-08-06,0.1765,0.18,0.1707,0.1713,171918,0.17130000000000012,0.18065423366260588,0.1801667453588852,0.00048748830372072333,0.0006980358343317279
CBWTF,2020-08-05,0.17800000000000002,0.1875,0.17800000000000002,0.1837,99981,0.18370000000000009,0.18235500341944333,0.180876084987596,0.0014789184318473592,0.0007506727169844859
CBWTF,2020-08-04,0.1772,0.2,0.1772,0.1885,214651,0.18850000000000008,0.18211045858661484,0.18065017178660364,0.0014602868000112013,0.0005686112882687744
CBWTF,2020-08-03,0.1766,0.1893,0.1766,0.18455,86095,0.1845500000000001,0.1809487237841812,0.18002218552953195,0.0009265382546492508,0.0003456924103331676
CBWTF,2020-07-31,0.16899999999999998,0.1847,0.16899999999999998,0.184,135205,0.1840000000000001,0.180293946290396,0.17965996037189452,0.0006339859185014451,0.00020048094925414684
CBWTF,2020-07-30,0.1736,0.185,0.1736,0.18100000000000002,58190,0.1810000000000001,0.17962011834319525,0.17931275720164608,0.00030736114154916727,9.210470694231531e-05
CBWTF,2020-07-29,0.185,0.185,0.1706,0.1814,80300,0.1814000000000001,0.17936923076923075,0.17917777777777774,0.00019145299145298392,3.829059829060233e-05
CBWTF,2020-07-28,0.18,0.1806,0.172,0.179,180583,0.17900000000000005,0.179,0.179,0.0,0.0
