Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.74766283589126,0.7583890155110253,-0.010726179619765295,-0.004799860037147438
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7542197151442165,0.7621321367519073,-0.007912421607690791,-0.0033182801414929734
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7597323906249831,0.7651907076920599,-0.005458317067076779,-0.002169744774943519
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7649380980113436,0.7679178843074247,-0.002979786296081089,-0.001347601701910204
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7683904794679516,0.7696753150520187,-0.0012848355840671124,-0.0009395555533674826
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7683602030075791,0.7697647802561802,-0.001404577248601102,-0.000853235545692575
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7716620580998663,0.7713299626766746,0.0003320954231916806,-0.0007154001199654432
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7719642504816602,0.7714363596908086,0.0005278907908515816,-0.0009772740057547242
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7713032051146892,0.7711032684660732,0.00019993664861595042,-0.0013535652049063004
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7715401514991781,0.7711915299433592,0.00034862155581893983,-0.0017419406682868631
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7709292699535741,0.7708948523388278,3.4417614746318215e-05,-0.002264581224313314
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7680438644905876,0.769622520525934,-0.0015786560353464596,-0.002839330934078222
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7684336580343308,0.7699203221680088,-0.0014866641336779285,-0.0031544996587611622
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7670761413132999,0.7694419479414494,-0.0023658066281493357,-0.0035714585400319705
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7647627124611727,0.7686133037767654,-0.003850591315592733,-0.003872871518002601
GSV,2020-09-29,0.78,0.7872680000000001,0.7708,0.7765,78889,0.7765000000000005,0.7611013874541129,0.7673103680789066,-0.006208980624793582,-0.0038784415686050674
GSV,2020-09-28,0.745,0.745,0.722,0.730328,60204,0.7303280000000005,0.7583016397184972,0.7665751975252192,-0.00827355780672201,-0.003295806804557911
GSV,2020-09-25,0.75,0.75,0.72,0.7423,52422,0.7423000000000005,0.7633877560309512,0.7694749733272367,-0.006087217296285474,-0.0020513690540168855
GSV,2020-09-24,0.71,0.7299,0.71,0.7299,100876,0.7299000000000004,0.7672218934911242,0.7716489711934157,-0.00442707770229145,-0.0010424069934497383
GSV,2020-09-23,0.77,0.77,0.7612,0.7636,16944,0.7636000000000005,0.7740076923076923,0.7749888888888888,-0.0009811965811965528,-0.00019623931623931058
GSV,2020-09-22,0.7849,0.7849,0.7755,0.7759,39026,0.7759000000000006,0.7759,0.7759,0.0,0.0
