Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7766155124703933,0.7887657670116387,-0.012150254541245407,-0.013949069847137906
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7768001511013738,0.7898190283725698,-0.013018877271195994,-0.01439877367361103
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7780365422107144,0.7914045506423754,-0.013368008431660972,-0.014743747774214788
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7786068226126625,0.7927249146937654,-0.014118092081102929,-0.015087682609853242
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7771173358149648,0.7931989878692667,-0.016081652054301898,-0.01533008024204082
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7791568514176856,0.7953829068988081,-0.016226055481122437,-0.01514218728897555
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7797490062209012,0.7969415394507127,-0.017192533229811513,-0.014871220240938825
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7797397346247014,0.7983128626067696,-0.018573127982068227,-0.014290891993720653
GSV,2020-09-29,0.78,0.7872680000000001,0.7708,0.7765,78889,0.7765000000000005,0.7788015045564651,0.7993858916153112,-0.020584387058846017,-0.01322033299663376
GSV,2020-09-28,0.745,0.745,0.722,0.730328,60204,0.7303280000000005,0.7792199599303679,0.8012167629445359,-0.021996803014168176,-0.011379319481080695
GSV,2020-09-25,0.75,0.75,0.72,0.7423,52422,0.7423000000000005,0.7881094071904347,0.8068878639800989,-0.01877845678966428,-0.008724948597808852
GSV,2020-09-24,0.71,0.7299,0.71,0.7299,100876,0.7299000000000004,0.7964383903159683,0.8120548930985069,-0.015616502782538566,-0.006211571549844996
GSV,2020-09-23,0.77,0.77,0.7612,0.7636,16944,0.7636000000000005,0.8085362794643262,0.8186272845463873,-0.010091005082061177,-0.0038603387416716027
GSV,2020-09-22,0.7849,0.7849,0.7755,0.7759,39026,0.7759000000000006,0.8167065120942036,0.8230294673100984,-0.0063229552158947655,-0.002302672156574209
GSV,2020-09-21,0.81,0.81,0.7846,0.7899,372681,0.7899000000000007,0.8241258779295134,0.8267998246949062,-0.0026739467653927873,-0.0012976013917440695
GSV,2020-09-18,0.84,0.8501,0.8392,0.8449,11616,0.8449000000000007,0.8303487648257886,0.8297518106704987,0.0005969541552898193,-0.0009535150483318899
GSV,2020-09-17,0.8407,0.8407,0.815,0.8293,49603,0.8293000000000008,0.8277030857032047,0.8285399555241386,-0.0008368698209338943,-0.001341132349237317
GSV,2020-09-16,0.84,0.8440000000000001,0.8316,0.8390000000000001,62653,0.8390000000000007,0.8274127376492422,0.8284791519660697,-0.0010664143168277462,-0.0014671979813131728
GSV,2020-09-15,0.85,0.852,0.8354,0.8367,179522,0.8367000000000008,0.8253059626763769,0.8276374841233552,-0.0023315214469783463,-0.0015673938974345848
GSV,2020-09-14,0.7835,0.826,0.7835,0.82355,307979,0.8235500000000009,0.8232343195266272,0.8269124828532236,-0.003678163326596429,-0.001376362010048644
GSV,2020-09-11,0.79,0.79,0.78,0.7807,38946,0.7807000000000008,0.823176923076923,0.8271814814814815,-0.004004558404558489,-0.0008009116809116979
GSV,2020-09-10,0.83,0.8349,0.8101,0.8309,116128,0.8309000000000009,0.8309,0.8309,0.0,0.0
