Symbol,Date,Open,High,Low,Close,Volume,KCCFF SMA,KCCFF spanTwelveEMA,KCCFF spanTwntySixEMA,KCCFF_x,KCCFF_y
KCCFF,2020-08-10,0.14835,0.155,0.14835,0.155,20999,0.15500000000000008,0.1409265355148577,0.12971900281842635,0.01120753269643135,0.00518351446483364
KCCFF,2020-08-07,0.162,0.18,0.162,0.17,125000,0.17000000000000007,0.1383677237902864,0.12769652304390047,0.010671200746385915,0.0036775099069342116
KCCFF,2020-08-06,0.1702,0.1776,0.1692,0.1707,34421,0.17070000000000005,0.13261640084306572,0.12431224488741252,0.008304155955653203,0.0019290871970712852
KCCFF,2020-08-05,0.18600000000000005,0.18600000000000005,0.18600000000000005,0.18600000000000005,7200,0.18600000000000008,0.1256921100872595,0.12060122447840553,0.0050908856088539844,0.0003353200074258057
KCCFF,2020-08-04,0.11199999999999999,0.125,0.11199999999999999,0.125,57960,0.12500000000000006,0.11472703919403394,0.11536932243667795,-0.0006422832426440095,-0.0008535713929312354
KCCFF,2020-08-03,0.10099999999999999,0.12068,0.10099999999999999,0.1177,14548,0.11770000000000005,0.11285922813840375,0.1145988682316122,-0.0017396400932084414,-0.0009063934305030418
KCCFF,2020-07-31,0.10424000000000001,0.10424000000000001,0.10424000000000001,0.10424000000000001,5000,0.10424000000000004,0.11197908779993172,0.11435077769014118,-0.002371689890209472,-0.0006980817648266917
KCCFF,2020-07-30,0.10055,0.10055,0.10055,0.10055,137,0.10055,0.11338619467264655,0.11515963990535248,-0.001773445232705895,-0.000279679733481
KCCFF,2020-07-29,0.11199999999999999,0.11199999999999999,0.1065,0.11199999999999999,27500,0.11200000000000004,0.11572004824949142,0.11632841109778068,-0.0006083628482892456,9.376164132523409e-05
KCCFF,2020-07-28,0.127,0.127,0.114,0.114,12500,0.11400000000000005,0.11639642065848985,0.11667468398560313,-0.000278263327113254,0.00026929276372885747
KCCFF,2020-07-27,0.11599999999999999,0.11599999999999999,0.114,0.114,6500,0.11400000000000005,0.11683213350548803,0.11688865870445135,-5.652519896334751e-05,0.00040618178643939227
KCCFF,2020-07-24,0.11,0.11,0.11,0.11,59400,0.11000000000000004,0.1173470668701222,0.11711975140080745,0.00022731546931473168,0.0005218585327900702
KCCFF,2020-07-23,0.12,0.1232,0.12,0.1232,12000,0.12320000000000005,0.11868289721014445,0.11768933151287204,0.0009935656972723669,0.0005954942986589014
KCCFF,2020-07-22,0.1196,0.1196,0.1196,0.1196,1000,0.1196,0.11786160579380706,0.11724847803390183,0.0006131277599052272,0.0004959764490055247
KCCFF,2020-07-21,0.109,0.1158,0.109,0.1158,45000,0.1158,0.11754553411995378,0.11706035627661394,0.00048517784333981795,0.00046668862128059906
KCCFF,2020-07-20,0.1117,0.1117,0.1117,0.1117,10000,0.11169999999999998,0.11786290395994538,0.11716118477874307,0.0007017191812023067,0.0004620663157657908
KCCFF,2020-07-17,0.126,0.126,0.126,0.126,300,0.12599999999999995,0.11898343195266273,0.11759807956104253,0.0013853523916202148,0.00040215309940666187
KCCFF,2020-07-17,0.126,0.126,0.126,0.126,300,0.126,0.1177076923076923,0.11692592592592592,0.0007817663817663857,0.00015635327635327712
KCCFF,2020-07-15,0.1162,0.1162,0.1162,0.1162,500,0.1162,0.1162,0.1162,0.0,0.0
