Symbol,Date,Open,High,Low,Close,Volume,DNN SMA_x,DNN spanTwelveEMA_x,DNN spanTwntySixEMA_x,DNN_x,DNN_y,DNN SMA_y,DNN spanTwelveEMA_y,DNN spanTwntySixEMA_y,DNN_x,DNN_y
DNN,2020-10-07,0.4198,0.421,0.41,0.4186,46804,0.4186,0.4089263113117448,0.4042059934337516,0.004720317877993152,0.002856687632096027,0.41860000000000014,0.3985804447675737,0.3825904026272444,0.015990042140329286,0.0028566876320960306
DNN,2020-10-06,0.4294,0.43,0.422,0.4238,130600,0.4238,0.4071674588229711,0.40305447290845176,0.0041129859145193634,0.0023907800706217306,0.4238000000000001,0.3949405256344053,0.3797096348374239,0.015230890796981368,0.0023907800706217362
DNN,2020-10-05,0.42,0.4245,0.4101,0.4102,84915,0.4102000000000001,0.4041433604271477,0.4013948307411279,0.002748529686019741,0.0019602286096473227,0.4102000000000001,0.3896933484770244,0.37618240562441785,0.013510942852606568,0.0019602286096473296
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,0.3971000000000001,0.4030421532320836,0.40069041720041815,0.002351736031665441,0.001763153340554204,0.3971000000000001,0.3859648663819379,0.3734609980743713,0.012503868307566668,0.001763153340554213
DNN,2020-10-01,0.426,0.426,0.41,0.4121,77539,0.4121000000000001,0.404122544728826,0.4009776505764516,0.003144894152374456,0.0016160076677763945,0.4121000000000001,0.38394029663319945,0.3715698779203209,0.012370418712878528,0.0016160076677764058
DNN,2020-09-30,0.41,0.4109,0.395,0.3993,331595,0.3993000000000001,0.4026720983158853,0.4000878626225677,0.0025842356933175607,0.001233786046626907,0.3993000000000001,0.3788203505665084,0.3683274681539466,0.0104928824125618,0.001233786046626907
DNN,2020-09-29,0.4236,0.425,0.4191,0.42,59840,0.42000000000000015,0.4032852071005917,0.4001508916323732,0.0031343154682185737,0.0008961736349542293,0.42000000000000015,0.3750967779422372,0.3658496656062624,0.009247112335974859,0.0008961736349542294
DNN,2020-09-28,0.42,0.4344,0.4068,0.4181,84202,0.4181000000000002,0.40024615384615386,0.398562962962963,0.0016831908831908544,0.000336638176638171,0.4181000000000002,0.3669325557499167,0.36151763885476335,0.005414916895153332,0.000336638176638171
DNN,2020-09-25,0.411,0.4188,0.397,0.397,59956,0.3970000000000001,0.397,0.397,0.0,0.0,0.3970000000000001,0.35762938406808337,0.3569910499631444,0.0006383341049389647,0.0
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,,,,,,0.36150000000000015,0.35047109026228035,0.3537903339601961,-0.003319243697915641,
DNN,2020-11-11,0.375,0.3799,0.3662,0.3674,90546,,,,,,0.3674000000000001,0.3484658339463313,0.3531735606770117,-0.004707726730680317,
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,,,,,,0.3585990000000001,0.3450232583002098,0.3520354455311726,-0.0070121872309628075,
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,,,,,,0.35960000000000003,0.34255494162752065,0.3515103611736664,-0.00895541954614576,
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,,,,,,0.34680000000000005,0.3394558401052517,0.3508631900675597,-0.011407349962308022,
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,,,,,,0.3395000000000001,0.3381205383062066,0.3511882452729645,-0.013067706966757908,
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,,,,,,0.3330000000000001,0.3378697270891532,0.35212330489480165,-0.014253577805648452,
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,,,,,,0.3397500000000001,0.3387551320144537,0.3536531692863858,-0.014898037271932063,
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,,,,,,0.3419000000000001,0.3385742469261725,0.35476542282929663,-0.016191175903124078,
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,,,,,,0.3295000000000001,0.33796956454911303,0.3557946566556404,-0.017825092106527333,
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,,,,,,0.3190000000000001,0.3395094853762245,0.35789822918809155,-0.01838874381186706,
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,,,,,,0.3228480000000001,0.34323848271735624,0.3610100875231389,-0.01777160480578266,
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,,,,,,0.3212010000000001,0.34694584321142097,0.3640630545249901,-0.01711721131356908,
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,,,,,,0.327,0.3516267237953157,0.3674920188869893,-0.015865295091673504,
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,,,,,,0.3476000000000001,0.3561043099399185,0.3707313803979484,-0.014627070458029856,
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,,,,,,0.3490000000000001,0.3576505481108128,0.37258189082978427,-0.014931342718971454,
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,,,,,,0.3537000000000001,0.3592233750400515,0.37446844209616703,-0.01524506705611556,
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,,,,,,0.3451000000000001,0.3602276250473335,0.3761299174638604,-0.015902292416526853,
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,,,,,,0.3454490000000001,0.3629781023286669,0.3786123108609692,-0.015634208532302296,
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,,,,,,0.33780000000000004,0.36616521184296996,0.3812653757298468,-0.015100163886876737,
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,,,,,,0.3410500000000001,0.3713225230871464,0.3847426057882345,-0.013420082701088076,
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,,,,,,0.3368900000000001,0.3768266181939003,0.3882380142512932,-0.011411396057392886,
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,,,,,,0.3418,0.3840878215018822,0.3923458553913967,-0.00825803388951446,
DNN,2020-10-12,0.3551,0.3595,0.35,0.35,741517,,,,,,0.35,0.3917765163204062,0.3963895238227084,-0.004613007502302147,
DNN,2020-10-09,0.3701,0.3771,0.37005,0.37240100000000004,639472,,,,,,0.3724010000000001,0.39937224656048,0.400100685728525,-0.000728439168044992,
DNN,2020-10-08,0.38,0.3898,0.36,0.3787,4499253,,,,,,0.3787,0.4042761095714764,0.40231666058680704,0.0019594489846693213,
DNN,2020-10-07,0.4198,0.42100000000000004,0.41,0.4186,46804,,,,,,0.4186,0.4089263113117448,0.4042059934337516,0.004720317877993152,
DNN,2020-10-06,0.4294,0.43,0.42200000000000004,0.4238,130600,,,,,,0.4238,0.4071674588229711,0.40305447290845176,0.0041129859145193634,
DNN,2020-10-05,0.42,0.4245,0.4101,0.4102,84915,,,,,,0.4102000000000001,0.4041433604271477,0.4013948307411279,0.002748529686019741,
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,,,,,,0.3971000000000001,0.4030421532320836,0.40069041720041815,0.002351736031665441,
DNN,2020-10-01,0.426,0.426,0.41,0.4121,77539,,,,,,0.4121000000000001,0.40412254472882597,0.4009776505764516,0.003144894152374456,
DNN,2020-09-30,0.41,0.4109,0.395,0.3993,331595,,,,,,0.3993000000000001,0.4026720983158853,0.4000878626225677,0.0025842356933175607,
DNN,2020-09-29,0.4236,0.425,0.4191,0.42,59840,,,,,,0.42000000000000015,0.4032852071005917,0.4001508916323732,0.0031343154682185737,
DNN,2020-09-28,0.42,0.4344,0.4068,0.4181,84202,,,,,,0.4181000000000002,0.40024615384615386,0.398562962962963,0.0016831908831908546,
DNN,2020-09-25,0.41100000000000003,0.4188,0.397,0.397,59956,,,,,,0.3970000000000001,0.397,0.397,0.0,
