Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA_x,RUBY spanTwelveEMA_x,RUBY spanTwntySixEMA_x,RUBY_x,RUBY_y,RUBY SMA_y,RUBY spanTwelveEMA_y,RUBY spanTwntySixEMA_y,RUBY_x,RUBY_y
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.0555037302953325,5.05271009909171,0.002793631203622305,0.10710637409425626,4.599999999999998,5.055264488981754,5.066377791364491,-0.011113302382737444,0.10710637409425652
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.138322590349032,5.088926907019046,0.049395683329983335,0.13318455981691474,4.659999999999998,5.1380398506148,5.103688014673652,0.03435183594114921,0.13318455981691507
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.225290334048854,5.123241059580571,0.10204927446828282,0.15413177893864735,4.739999999999998,5.224956187090218,5.139183055847543,0.08577313124267505,0.15413177893864732
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.313524940239553,5.153900344347017,0.15962459589253708,0.16715240505623846,5.129999999999997,5.313130039288438,5.171117700315347,0.1420123389730934,0.16715240505623843
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.346893111192198,5.155812371894777,0.19108073929742087,0.16903435734716404,5.424999999999996,5.346426410068156,5.174407116340574,0.1720192937275815,0.169034357347164
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.332691858681688,5.134277361646358,0.19841449703532987,0.16352276185959982,5.439999999999998,5.3321403028078205,5.154359685647821,0.1777806171600007,0.16352276185959974
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.313181287532905,5.109819550578068,0.20336173695483767,0.1547998280656673,5.329999999999996,5.312529448772878,5.131508460499644,0.1810209882732332,0.1547998280656672
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.310123339811615,5.0922051146243135,0.21791822518730264,0.14265935084337492,5.697499999999996,5.309352984913402,5.115629137339616,0.1937238475737848,0.14265935084337478
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.239691219777364,5.043781523794258,0.1959096959831053,0.1238446322573932,5.7163999999999975,5.238780800352202,5.069079468326787,0.16970133202541504,0.12384463225739302
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.153016896100518,4.989972045697798,0.16304485040272176,0.10582836632596496,5.359999999999996,5.151940945870782,5.017293825792929,0.13464712007785362,0.10582836632596473
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.1153836044824335,4.960369809353622,0.15501379512881108,0.09152424530677596,5.4999999999999964,5.114112026938198,4.989877331856364,0.12423469508183428,0.09152424530677591
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,5.045453350751967,4.917199394101912,0.12825395665005512,0.07565185785126717,5.4499999999999975,5.043950577290597,4.949067518404872,0.094883058885725,0.07565185785126713
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.2099999999999955,4.971899414525053,4.874575345630065,0.0973240688949879,0.0625013331515702,5.209999999999996,4.970123409525252,4.908992919877262,0.06113048964799006,0.06250133315157012
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,4.928608398984153,4.847741373280472,0.0808670257036832,0.05379564921571575,5.269999999999997,4.926509483984389,4.884912353467444,0.04159713051694602,0.05379564921571567
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,4.759999999999998,4.866537198799454,4.813960683142908,0.052576515656546086,0.047027805093724326,4.759999999999998,4.864056662890642,4.854105341744837,0.009951321145804215,0.047027805093724444
RUBY,2020-10-02,4.92,4.92,4.72,4.72,8743,4.719999999999997,4.8859075985811735,4.818277537794341,0.06763006078683276,0.04564062745301888,4.719999999999997,4.8829760561434865,4.861633769084425,0.02134228705906072,0.04564062745301903
RUBY,2020-10-01,5.02,5.09,5.01,5.08,1992,5.079999999999997,4.916072616505023,4.8261397408178865,0.08993287568713537,0.040143269119565415,5.079999999999997,4.912608066351392,4.872964470611179,0.03964359574021259,0.04014326911956559
RUBY,2020-09-30,5.01,5.24,5.01,5.24,7179,5.239999999999997,4.886267637687754,4.80583092008332,0.08043671760443516,0.027695867477672914,5.239999999999997,4.882173169324371,4.856401628260074,0.02577154106429713,0.027695867477672914
RUBY,2020-09-29,5.13,5.55,5.06,5.095,7370,5.094999999999997,4.821952662721894,4.7710973936899865,0.05085526903190729,0.014510654945982575,5.094999999999997,4.817113745565167,4.825713758520879,-0.008600012955713332,0.014510654945982575
RUBY,2020-09-28,5.04,5.08,4.99,5.06,6381,5.059999999999998,4.772307692307692,4.745185185185185,0.02712250712250697,0.005424501424501394,5.059999999999998,4.7665889720315615,4.804170859202551,-0.03758188717099032,0.005424501424501394
RUBY,2020-09-25,4.61,4.73,4.61,4.72,1051,4.719999999999998,4.72,4.72,0.0,0.0,4.719999999999998,4.713241512400937,4.783704527938755,-0.0704630155378192,0.0
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,,,,,,4.598499999999997,4.712012696473834,4.788800890173857,-0.07678819370002188,
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,,,,,,4.8199999999999985,4.732651368559985,4.804024961387763,-0.07137359282777922,
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,,,,,,4.639999999999997,4.716769799207254,4.802746958298784,-0.08597715909152903,
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,,,,,,4.940099999999998,4.730727944517666,4.815766714962686,-0.0850387704450215,
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,,,,,,4.618999999999997,4.692660298066333,4.805820052159702,-0.11315975409336955,
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,,,,,,4.639999999999997,4.706053079532938,4.820765656332479,-0.1147125767995405,
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,,,,,,4.889999999999998,4.718062730357108,4.8352269088390765,-0.1171641784819677,
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,,,,,,4.7799999999999985,4.6868014086038565,4.830845061546203,-0.14404365294234722,
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,,,,,,4.319999999999999,4.669856210168193,4.834912666469901,-0.1650564563017065,
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,,,,,,4.229999999999997,4.7334664301987734,4.876105679787491,-0.14263924958871674,
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,,,,,,4.559999999999995,4.8250057811440055,4.92779413417049,-0.10278835302648393,
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,,,,,,4.664999999999996,4.873188650442916,4.957217664904129,-0.0840290144612128,
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,,,,,,4.539999999999996,4.911041132341628,4.980595078096459,-0.06955394575483087,
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,,,,,,4.554999999999995,4.978503156403742,5.015842684344176,-0.03733952794043383,
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,,,,,,4.599999999999994,5.0555037302953325,5.05271009909171,0.0027936312036223048,
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,,,,,,4.659999999999995,5.138322590349031,5.088926907019046,0.049395683329983335,
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,,,,,,4.739999999999995,5.225290334048854,5.123241059580571,0.10204927446828282,
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,,,,,,5.129999999999994,5.313524940239553,5.153900344347017,0.15962459589253708,
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,,,,,,5.424999999999993,5.346893111192198,5.155812371894777,0.19108073929742095,
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,,,,,,5.439999999999993,5.332691858681688,5.134277361646358,0.19841449703532987,
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,,,,,,5.329999999999992,5.313181287532905,5.109819550578068,0.20336173695483767,
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,,,,,,5.697499999999992,5.310123339811615,5.0922051146243135,0.21791822518730264,
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,,,,,,5.716399999999991,5.239691219777364,5.043781523794258,0.1959096959831053,
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,,,,,,5.359999999999992,5.153016896100519,4.989972045697798,0.16304485040272176,
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,,,,,,5.499999999999992,5.1153836044824335,4.960369809353622,0.15501379512881108,
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,,,,,,5.449999999999991,5.045453350751967,4.917199394101912,0.12825395665005512,
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,,,,,,5.209999999999994,4.971899414525053,4.874575345630065,0.0973240688949879,
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,,,,,,5.269999999999993,4.928608398984153,4.8477413732804715,0.0808670257036832,
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,,,,,,4.7599999999999945,4.866537198799454,4.813960683142908,0.052576515656546086,
RUBY,2020-10-02,4.92,4.92,4.72,4.72,8743,,,,,,4.7199999999999935,4.8859075985811735,4.818277537794341,0.06763006078683276,
RUBY,2020-10-01,5.02,5.09,5.01,5.08,1992,,,,,,5.079999999999994,4.916072616505023,4.826139740817887,0.08993287568713537,
RUBY,2020-09-30,5.01,5.24,5.01,5.24,7179,,,,,,5.239999999999993,4.886267637687754,4.80583092008332,0.08043671760443516,
RUBY,2020-09-29,5.13,5.55,5.06,5.095,7370,,,,,,5.0949999999999935,4.821952662721894,4.7710973936899865,0.05085526903190729,
RUBY,2020-09-28,5.04,5.08,4.99,5.06,6381,,,,,,5.059999999999994,4.772307692307692,4.745185185185185,0.02712250712250697,
RUBY,2020-09-25,4.61,4.73,4.61,4.72,1051,,,,,,4.719999999999994,4.72,4.72,0.0,
