Symbol,Date,Open,High,Low,Close,Volume,KERN SMA_x,KERN spanTwelveEMA_x,KERN spanTwntySixEMA_x,KERN_x,KERN_y,KERN SMA_y,KERN spanTwelveEMA_y,KERN spanTwntySixEMA_y,KERN_x,KERN_y
KERN,2020-10-09,4.16,4.59,4.1,4.4928,273737,4.492799999999999,3.9565036812425793,3.849328768363665,0.10717491287891434,0.04332318318994922,4.492799999999999,3.874569267669952,3.691143090811504,0.18342617685844864,0.04332318318994929
KERN,2020-10-08,4.07,4.09,4.0,4.0,20037,3.9999999999999987,3.858995259650321,3.7978510698327583,0.06114418981756264,0.027360250767707824,3.999999999999999,3.7621636799735803,3.627010538076424,0.13515314189715566,0.027360250767708018
KERN,2020-10-07,3.93,3.965,3.93,3.93,5671,3.93,3.8333580341321976,3.7816791554193774,0.0516788787128184,0.01891426600524412,3.93,3.7189207126960486,3.5971713811225383,0.12174933157351076,0.01891426600524436
KERN,2020-10-06,4.06,4.1279,4.0,4.0,5331,4.0,3.8157867676107786,3.7698134878529297,0.04597327975784893,0.010723112828350432,4.0,3.680542660458967,3.5705450916123413,0.1099975688466257,0.010723112828350404
KERN,2020-10-05,4.06,4.06,3.9461,4.06,16707,4.059999999999999,3.78229345263092,3.751398566881164,0.03089488574975618,0.0019105710959758093,4.059999999999999,3.622459507815143,3.5361886989413285,0.08627080887381444,0.0019105710959757723
KERN,2020-10-02,3.95,3.953,3.85,3.885,29824,3.884999999999999,3.7318013531092697,3.7267104522316576,0.005090900877612103,-0.005335507567469285,3.884999999999999,3.5429066910542604,3.4942837948566345,0.04862289619762539,-0.005335507567469332
KERN,2020-10-01,3.8,3.83,3.68,3.71,25802,3.7099999999999986,3.7039470536745913,3.7140472884101903,-0.010100234735598956,-0.007942109678739631,3.709999999999999,3.48070790760958,3.4630264984451657,0.017681409164414408,-0.00794210967873969
KERN,2020-09-30,3.74,3.8,3.74,3.7901,8497,3.790099999999999,3.7028465179790624,3.7143710714830056,-0.011524553503943212,-0.007402578414524802,3.790099999999999,3.439018436265868,3.443268618320779,-0.0042501820549110106,-0.007402578414524873
KERN,2020-09-29,3.57,3.61,3.53,3.59,15338,3.589999999999999,3.6869822485207098,3.708312757201647,-0.02133050868093589,-0.006372084642170197,3.589999999999999,3.375185424677844,3.4155221077864413,-0.04033668310859762,-0.006372084642170287
KERN,2020-09-28,3.6,3.6,3.54,3.565,14001,3.5649999999999995,3.704615384615385,3.7177777777777776,-0.013162393162392759,-0.0026324786324785523,3.5649999999999995,3.3361282291647236,3.4015638764093565,-0.06543564724463248,-0.0026324786324785523
KERN,2020-09-25,3.64,3.75,3.64,3.73,4662,3.73,3.73,3.73,0.0,0.0,3.73,3.2945151799219463,3.3884889865221046,-0.09397380660015876,0.0
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,,,,,,3.1,3.2153361217259357,3.3611681054438733,-0.14583198371793715,
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,,,,,,3.2236,3.2363063256761064,3.3820615538793835,-0.14575522820327702,
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,,,,,,4.0456,3.2386165667081266,3.3947384781897343,-0.15612191148160814,
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,,,,,,3.87,3.0918923061096035,3.342669556444913,-0.2507772503353092,
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,,,,,,3.34,2.9504181799477136,3.3004831209605063,-0.35006494101279273,
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,,,,,,2.68,2.8795851217563886,3.2973217706373465,-0.4177366488809584,
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,,,,,,2.2999999999999994,2.915873325712096,3.3467075122883347,-0.4308341865762389,
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,,,,,,2.438299999999999,3.0278502940233865,3.4304441132714016,-0.4025938192480152,
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,,,,,,2.3899999999999992,3.1350412565730923,3.5098156423331135,-0.3747743857600208,
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,,,,,,2.4199999999999986,3.2705033032227457,3.5994008937197624,-0.3288975904970166,
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,,,,,,2.3568999999999987,3.4251402674450637,3.6937529652173433,-0.26861269777228003,
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,,,,,,2.2449999999999988,3.619365770616893,3.8007012024347318,-0.18133543181783773,
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,,,,,,3.2899999999999983,3.869250456183601,3.9251572986295087,-0.05590684244590794,
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,,,,,,3.7699999999999987,3.974568720944256,3.9759698825198697,-0.0014011615756133187,
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,,,,,,3.689999999999999,4.011763033843212,3.99244747312146,0.01931556072175233,
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,,,,,,3.7099999999999986,4.070265403632887,4.016643270971176,0.05362213266171079,
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,,,,,,3.557299999999999,4.135768204293412,4.04117473264887,0.0945934716445418,
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,,,,,,3.8301,4.240944241437669,4.07988471126078,0.1610595301768889,
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,,,,,,4.44,4.315643194426336,4.099867488161642,0.21577570626469367,
KERN,2020-10-16,4.47,4.58,4.47,4.5145,10401,,,,,,4.514499999999999,4.293032866140217,4.072656887214573,0.22037597892564165,
KERN,2020-10-15,4.51,4.53,4.42,4.49,12231,,,,,,4.49,4.252766114529345,4.03730943819174,0.21545667633760512,
KERN,2020-10-14,4.83,4.89,4.8,4.8,11490,,,,,,4.799999999999999,4.209632680807408,4.00109419324708,0.20853848756032797,
KERN,2020-10-13,4.7,4.74,4.5005,4.565,28856,,,,,,4.564999999999999,4.102293168226936,3.9371817287068462,0.16511143952008964,
KERN,2020-10-12,4.53,4.6,4.26,4.3573,37681,,,,,,4.3573,4.018164653359106,3.8869562670033937,0.1312083863557123,
KERN,2020-10-09,4.16,4.59,4.1,4.4928,273737,,,,,,4.492799999999999,3.9565036812425793,3.8493287683636646,0.10717491287891434,
KERN,2020-10-08,4.07,4.09,4.0,4.0,20037,,,,,,3.999999999999999,3.858995259650321,3.7978510698327583,0.06114418981756264,
KERN,2020-10-07,3.93,3.965,3.93,3.93,5671,,,,,,3.93,3.8333580341321976,3.7816791554193787,0.0516788787128184,
KERN,2020-10-06,4.06,4.1279,4.0,4.0,5331,,,,,,4.0,3.8157867676107786,3.7698134878529297,0.04597327975784893,
KERN,2020-10-05,4.06,4.06,3.9461,4.06,16707,,,,,,4.059999999999999,3.78229345263092,3.751398566881164,0.03089488574975618,
KERN,2020-10-02,3.95,3.9530000000000003,3.85,3.885,29824,,,,,,3.884999999999999,3.7318013531092697,3.7267104522316576,0.005090900877612103,
KERN,2020-10-01,3.8,3.83,3.68,3.71,25802,,,,,,3.709999999999999,3.7039470536745913,3.7140472884101903,-0.010100234735598956,
KERN,2020-09-30,3.74,3.8,3.74,3.7901,8497,,,,,,3.790099999999999,3.7028465179790624,3.7143710714830056,-0.011524553503943212,
KERN,2020-09-29,3.57,3.61,3.53,3.59,15338,,,,,,3.589999999999999,3.6869822485207098,3.7083127572016465,-0.02133050868093589,
KERN,2020-09-28,3.6,3.6,3.54,3.565,14001,,,,,,3.5649999999999995,3.704615384615385,3.7177777777777776,-0.013162393162392759,
KERN,2020-09-25,3.64,3.75,3.64,3.73,4662,,,,,,3.73,3.73,3.73,0.0,
