Symbol,Date,Open,High,Low,Close,Volume,MDRPF SMA,MDRPF spanTwelveEMA,MDRPF spanTwntySixEMA,MDRPF_x,MDRPF_y
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.2420720415476647,1.2829388448169745,-0.04086680326930958,-0.03931309248268043
MDRPF,2020-07-24,0.9213,1.0,0.9213,1.0,233017,1.0000000000000002,1.2048301890018702,1.2619804118675688,-0.057150222865698826,-0.04288051855928411
MDRPF,2020-07-23,0.91,0.9428,0.8690000000000001,0.94,245015,0.9400000000000002,1.1640870830015824,1.2381300109884896,-0.07404292798690726,-0.04911300044480875
MDRPF,2020-07-22,0.982,0.982,0.87,0.8825,296722,0.8825000000000003,1.1207659933090313,1.2117870472115644,-0.09102105390253312,-0.057494611136353624
MDRPF,2020-07-21,0.94,1.00499,0.9282,1.0,471231,1.0000000000000004,1.1021866097230264,1.1960991177884854,-0.09391250806545903,-0.0647781905221747
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.08669636207333,1.1816843683226717,-0.09498800624934156,-0.07082015366760808
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0735892294466638,1.1683373780765478,-0.094748148629884,-0.07560575266006327
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0624985787625616,1.155979053774581,-0.09348047501201973,-0.07918069713045456
MDRPF,2020-07-17,0.648,0.648,0.6003,0.6235,250967,0.6235000000000004,0.9949603358760136,1.1165361609023898,-0.12157582502637646,-0.08765972270963894
MDRPF,2020-07-16,0.589,0.61,0.58,0.5984149999999999,75476,0.5984150000000003,0.9339533611258576,1.0781568156503611,-0.14420345452450356,-0.09896846907261186
MDRPF,2020-07-15,0.5793,0.5994,0.555,0.5981,122997,0.5981000000000003,0.882283613260341,1.0425970515281122,-0.16031343826777122,-0.11123746291164374
MDRPF,2020-07-14,0.61,0.61,0.5720149999999999,0.585,43246,0.5850000000000003,0.8365476727587501,1.0087009736371408,-0.17215330087839076,-0.12342063050499315
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7991157231035577,0.9779260867010564,-0.17881036359749858,-0.13449857712349422
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7674425349337796,0.9494308210194966,-0.18198828608571704,-0.1439965189159388
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7406421449439673,0.9230463157587931,-0.18240417081482585,-0.1516780492957162
MDRPF,2020-07-10,0.6175,0.6175,0.58029,0.5895,76282,0.5895000000000004,0.7173895072602801,0.8983391812581417,-0.1809496739978617,-0.1575323742361453
MDRPF,2020-07-09,0.5975,0.61,0.5382,0.56012,397407,0.5601200000000003,0.6931941984510062,0.8732859085723534,-0.18009171012134728,-0.1620442414131857
MDRPF,2020-07-08,0.655,0.655,0.61,0.63,93006,0.6300000000000003,0.6834720140739282,0.8552647301595865,-0.17179271608565827,-0.16399393634768025
MDRPF,2020-07-07,0.563,0.59528,0.555,0.5735,57264,0.5735000000000005,0.6665532426779393,0.8343932686662837,-0.16784002598834447,-0.1647631542758131
MDRPF,2020-07-06,0.5935,0.614,0.556,0.569,96666,0.5690000000000005,0.6515450514967178,0.8147345080243368,-0.16318945652761896,-0.16444841472617427
