Symbol,Date,Open,High,Low,Close,Volume,TLOFF SMA,TLOFF spanTwelveEMA,TLOFF spanTwntySixEMA,TLOFF_x,TLOFF_y
TLOFF,2020-08-04,0.225,0.225,0.20785,0.20785,61694,0.20784999999999995,0.20479874572644302,0.2001029449225132,0.004695800803929785,0.002164244280745218
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.21999999999999995,0.2071374002300672,0.2015768008541789,0.005560599375888264,0.0028435152997738273
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.21999999999999995,0.20911626173313372,0.20294148227238784,0.006174779460745905,0.003509768131968243
TLOFF,2020-08-03,0.205,0.22,0.205,0.22,53909,0.21999999999999995,0.21079068300495932,0.20420507617813688,0.0065856068268224655,0.004124935870939088
TLOFF,2020-07-31,0.2049,0.2049,0.201,0.20199999999999999,17076,0.202,0.2094382702349656,0.20404173720197855,0.005396533032987039,0.004379255303348678
TLOFF,2020-07-30,0.2175,0.2175,0.203701,0.2058,40000,0.2058,0.2088785363526632,0.20417197889072086,0.00470655746194229,0.004444715735067401
TLOFF,2020-07-29,0.257,0.257,0.23,0.23,163446,0.22999999999999995,0.21212799229840731,0.2060851656395564,0.0060428266588509185,0.0047643379198241045
TLOFF,2020-07-28,0.1758,0.17600000000000002,0.172,0.17600000000000002,32050,0.17599999999999996,0.2065698396371139,0.20385663485144115,0.002713204785672746,0.004354111292993833
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17599999999999996,0.2018667873852502,0.20179318041800107,7.360696724914573e-05,0.003498010427844896
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17599999999999996,0.19788728163367325,0.1998825744611121,-0.0019952928274388493,0.002399349776788147
TLOFF,2020-07-27,0.1805,0.1805,0.174,0.17600000000000002,34800,0.17599999999999996,0.19452000753618506,0.1981134948714001,-0.0035934873352150287,0.001200782354387512
TLOFF,2020-07-24,0.15,0.15,0.14030399999999998,0.142,10500,0.14199999999999993,0.186440006376772,0.1939569396957408,-0.007516933318968855,-0.0005427607802837614
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.13999999999999993,0.17929539001111475,0.18996012934790812,-0.010664739336793405,-0.0025671564915856902
TLOFF,2020-07-23,0.1167,0.15,0.115,0.14,31330,0.1399999999999999,0.17324994539402014,0.1862593790258409,-0.013009433631820722,-0.004655611919632697
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.0991999999999999,0.16185764610263245,0.17981053613503786,-0.01795289003240541,-0.007315067542187239
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09919999999999993,0.152218008240689,0.17383938531022025,-0.02162137706953124,-0.010176329447656039
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09919999999999993,0.14406139158827533,0.16831054195390766,-0.024249150365632327,-0.012990893631251298
TLOFF,2020-07-21,0.0992,0.0992,0.0992,0.0992,100,0.09919999999999993,0.13715963903623296,0.16319124254991452,-0.02603160351368156,-0.01559903560773735
TLOFF,2020-07-17,0.1094,0.1094,0.1094,0.1094,1000,0.1093999999999999,0.13288892533835095,0.15920670606473564,-0.026317780726384715,-0.017742784631466824
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.1207399999999999,0.13101985990168158,0.1563573204303108,-0.02533746052862923,-0.019261719810899306
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.1207399999999999,0.12943834299373058,0.15371900039843595,-0.024280657404705364,-0.020265507329660516
TLOFF,2020-07-16,0.12074000000000001,0.12074000000000001,0.12074000000000001,0.12074000000000001,6000,0.1207399999999999,0.1281001363793105,0.15127611148003328,-0.023175975100722782,-0.020847600883872972
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.1165199999999999,0.12631857693633966,0.14870158470373454,-0.02238300776739488,-0.021154682260577352
TLOFF,2020-08-19,0.20600000000000002,0.20600000000000002,0.19033,0.1928,34751,0.19279999999999992,0.1365464881769028,0.1519681339849394,-0.015421645808036594,-0.0200080749700692
TLOFF,2020-07-13,0.11652,0.11652,0.11652,0.11652,1000,0.11651999999999993,0.13346548999584082,0.1493423462823513,-0.015876856286510473,-0.019181831233357455
TLOFF,2020-07-10,0.109,0.109,0.109,0.109,1000,0.10899999999999994,0.12970156845801914,0.14635402433551045,-0.016652455877491312,-0.01867595616218423
TLOFF,2020-07-09,0.10800000000000001,0.10800000000000001,0.10800000000000001,0.10800000000000001,24500,0.10799999999999996,0.12636286561832388,0.14351298549584302,-0.017150119877519132,-0.01837078890525121
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.11719999999999994,0.1249531939847356,0.14156387545911392,-0.01661068147437833,-0.018018767419076636
TLOFF,2020-07-08,0.1172,0.1172,0.1172,0.1172,2000,0.11719999999999994,0.12376039491016087,0.139759143943624,-0.015998749033463128,-0.017614763741953934
TLOFF,2020-07-06,0.1133,0.1133,0.1133,0.1133,3000,0.11329999999999993,0.12215110338552075,0.13779920735520745,-0.015648103969686675,-0.017221431787500484
