Symbol,Date,Open,High,Low,Close,Volume,EQXWF SMA,EQXWF spanTwelveEMA,EQXWF spanTwntySixEMA,EQXWF_x,EQXWF_y
EQXWF,2020-07-29,0.52878,0.52878,0.49093000000000003,0.5,95907,0.5000000000000004,0.5401171178356456,0.6131306957421963,-0.07301357790655061,-0.06595011528737793
EQXWF,2020-07-28,0.51762,0.53572,0.51,0.53572,12000,0.5357200000000004,0.5394406381686232,0.6073965701316631,-0.06795593196303995,-0.06635127862251033
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.5500000000000005,0.5410651553734503,0.6031449723441326,-0.06207981697068221,-0.06549698629214472
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.5500000000000005,0.542439746854458,0.5992083077260487,-0.056768560871590774,-0.06375130120803393
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.5500000000000005,0.5436028627230028,0.5955632478944896,-0.05196038517148671,-0.06139311800072449
EQXWF,2020-07-24,0.50215,0.51,0.5,0.51,8030,0.5100000000000005,0.5384331915348486,0.5892252295319348,-0.0507920379970862,-0.05927290199999684
EQXWF,2020-07-23,0.535,0.535,0.535,0.535,3486,0.5350000000000004,0.537905008221795,0.5852085458629026,-0.04730353764110762,-0.056879029128219
EQXWF,2020-07-22,0.51,0.52,0.51,0.5157,18212,0.5157000000000004,0.5344888531107496,0.5800597646878728,-0.04557091157712323,-0.054617405617999853
EQXWF,2020-08-19,0.81801,0.82,0.78,0.79,2925,0.7900000000000003,0.5737982603244804,0.5956108932295119,-0.02181263290503144,-0.048056451075406174
EQXWF,2020-08-19,0.81801,0.82,0.78,0.79,2925,0.7900000000000003,0.6070600664284066,0.6100100863236221,-0.002950019895215483,-0.03903516483936804
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403200000000004,0.5967923639009595,0.6048478577070574,-0.008055493806097934,-0.03283923063271402
EQXWF,2020-08-19,0.81801,0.82,0.78,0.79,2925,0.7900000000000004,0.6265166156085042,0.6185628312102384,0.007953784398265884,-0.02468062762651804
EQXWF,2020-08-19,0.81801,0.82,0.78,0.79,2925,0.7900000000000005,0.6516679055148883,0.6312618807502207,0.02040602476466757,-0.01566329714828092
EQXWF,2020-08-19,0.81801,0.82,0.78,0.79,2925,0.7900000000000005,0.6729497662049055,0.6430202599539081,0.029929506250997436,-0.006544736468425247
EQXWF,2020-07-15,0.5213,0.5286,0.51,0.51,13000,0.5100000000000005,0.6478805714041509,0.6331669073647298,0.014713664039421091,-0.00229305636685598
EQXWF,2020-07-14,0.5,0.5,0.5,0.5,200,0.5000000000000004,0.6251297142650507,0.6233026920043794,0.0018270222606713293,-0.001469040641350518
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519300000000005,0.6138682197627352,0.6180158259299809,-0.004147606167245743,-0.002004753746529563
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519300000000005,0.6043392628761606,0.6131205795647973,-0.008781316688636687,-0.003360066334950988
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519300000000005,0.5962762993567513,0.608587944041479,-0.012311644684727674,-0.005150382004906326
EQXWF,2020-07-10,0.555,0.555,0.54871,0.55,21400,0.5500000000000005,0.5891568686864819,0.6042480963347028,-0.015091227648220906,-0.007138551133569242
EQXWF,2020-07-09,0.53,0.551,0.53,0.55,19937,0.5500000000000005,0.5831327350424077,0.6002297188284285,-0.01709698378602076,-0.009130237664059546
EQXWF,2020-07-08,0.4961,0.52,0.4961,0.52,15350,0.5200000000000005,0.573420006574345,0.5942867766929893,-0.02086677011864435,-0.011477544154976507
EQXWF,2020-07-07,0.49,0.51,0.4878,0.5,108723,0.5000000000000004,0.5621246209475227,0.5873025710120272,-0.025177950064504517,-0.01421762533688211
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5200000000000005,0.5556439100325192,0.5823171953815066,-0.026673285348987386,-0.016708757339303167
