Symbol,Date,Open,High,Low,Close,Volume,EANRF SMA,EANRF spanTwelveEMA,EANRF spanTwntySixEMA,EANRF_x,EANRF_y
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.1482187587113252,0.1693423718536233,-0.021123613142298103,-0.017339242552315205
EANRF,2020-07-20,0.13525,0.13525,0.135,0.135,42000,0.13500000000000004,0.14618510352496747,0.16679849245705866,-0.02061338893209116,-0.017994071828270397
EANRF,2020-08-19,0.20179,0.20179,0.198265,0.20065,9500,0.20065000000000005,0.15456431836728016,0.16930601153431354,-0.014741693167033387,-0.017343596096022998
EANRF,2020-07-16,0.1202,0.132,0.1202,0.12300000000000001,29500,0.12300000000000005,0.1497082693876986,0.16587593660584588,-0.016167667218147275,-0.017108410320447853
EANRF,2020-07-15,0.12695,0.12695,0.12695,0.12695,370,0.12695000000000006,0.14620699717420652,0.16299253389430174,-0.016785536720095227,-0.01704383560037733
EANRF,2020-07-14,0.13005,0.13005,0.13,0.13,15500,0.13000000000000006,0.14371361299355934,0.16054864249472384,-0.016835029501164472,-0.017002074380534762
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.14292690330224253,0.1589228171247443,-0.015995913822501758,-0.01680084226892816
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.1422612258711283,0.15741742326365213,-0.015156197392523831,-0.016471913293647295
EANRF,2020-07-13,0.1349,0.1386,0.134664,0.1386,73300,0.13860000000000006,0.1416979603524932,0.15602354005893718,-0.01432557970644399,-0.016042646576206635
EANRF,2020-07-10,0.13179200000000002,0.13179200000000002,0.13089,0.13089,1000,0.13089000000000006,0.1400351972213404,0.15416179635086774,-0.014126599129527382,-0.015659437086870787
EANRF,2020-07-09,0.1447,0.15,0.14,0.14418,82212,0.14418000000000006,0.14067285918728806,0.15342240402858126,-0.012749544841293231,-0.015077458637755278
EANRF,2020-07-08,0.14,0.14,0.14,0.14,4000,0.14000000000000004,0.1405693423892437,0.15242815187831601,-0.011858809489072279,-0.01443372880801868
EANRF,2020-07-07,0.13,0.13,0.13,0.13,5000,0.13,0.13894328971397546,0.15076680729473702,-0.011823517580761585,-0.013911686562567263
EANRF,2020-07-06,0.12750999999999998,0.12750999999999998,0.124,0.1242,110700,0.12419999999999998,0.13667509129644076,0.14879889564327506,-0.012123804346834272,-0.013554110119420665
