Symbol,Date,Open,High,Low,Close,Volume,TEUM SMA_x,TEUM spanTwelveEMA_x,TEUM spanTwntySixEMA_x,TEUM_x,TEUM_y,TEUM SMA_y,TEUM spanTwelveEMA_y,TEUM spanTwntySixEMA_y,TEUM_x.1,TEUM_y.1,TEUM SMA,TEUM spanTwelveEMA,TEUM spanTwntySixEMA,TEUM_x,TEUM_y
TEUM,2021-01-13,0.62,0.63,0.611,0.62,56335,0.6199999999999999,0.6007438169639528,0.6027154516625934,-0.0019716346986405893,-0.004906957782126882,0.6199999999999999,0.5986309051823577,0.5957861215878848,0.0028447835944729327,-0.004906957782126882,0.6199999999999999,0.5986034538126443,0.5948492639397744,0.0037541898728699055,-0.004906957782126882
TEUM,2021-01-12,0.59,0.605,0.585,0.6005,17850,0.6004999999999999,0.5972426927755806,0.6013326877956009,-0.004089995020020276,-0.005640788552998455,0.6004999999999999,0.5947456152155136,0.5938490113149155,0.0008966039005980918,-0.005640788552998455,0.6004999999999999,0.5947131726876705,0.5928372050549564,0.0018759676327141368,-0.005640788552998455
TEUM,2021-01-11,0.5999,0.6,0.57,0.6,32707,0.5999999999999999,0.5966504550984134,0.601399302819249,-0.004748847720835614,-0.006028486936242999,0.5999999999999999,0.5936993634365161,0.5933169322201088,0.00038243121640724187,-0.006028486936242999,0.5999999999999999,0.593661022267247,0.5922241814593531,0.0014368408078940798,-0.006028486936242999
TEUM,2021-01-08,0.649,0.65,0.57,0.61,96210,0.61,0.5960414469344886,0.601511247044789,-0.005469800110300405,-0.006348396740094846,0.61,0.5925537931522463,0.5927822867977176,-0.00022849364547128373,-0.006348396740094846,0.61,0.5925084808612919,0.5916021159761012,0.0009063648851906914,-0.006348396740094845
TEUM,2021-01-07,0.51,0.61,0.51,0.59,23017,0.59,0.5935035281953047,0.600832146808372,-0.007328618613067328,-0.006568045897543454,0.59,0.5893817555435639,0.5914048697415349,-0.0020231141979710765,-0.006568045897543454,0.59,0.5893282046542542,0.5901302852541893,-0.0008020805999351398,-0.006568045897543454
TEUM,2021-01-06,0.59,0.6035,0.5825,0.6,24863,0.6,0.5941405333217239,0.6016987185530418,-0.007558185231317904,-0.006377902718662485,0.6,0.5892693474605755,0.5915172593208577,-0.0022479118602822807,-0.006377902718662485,0.6,0.5892060600459368,0.5901407080745245,-0.0009346480285876703,-0.006377902718662485
TEUM,2021-01-05,0.5710000000000001,0.62,0.5710000000000001,0.58499,33700,0.58499,0.5930751757438555,0.6018346160372852,-0.008759440293429677,-0.006082832090498629,0.58499,0.5873183197261346,0.5908386400665264,-0.003520320340391847,-0.006082832090498629,0.58499,0.5872435255088344,0.5893519647204865,-0.0021084392116520467,-0.006082832090498629
TEUM,2021-01-04,0.55,0.65,0.5394,0.6,68146,0.6,0.5945452076972837,0.603182185320268,-0.008636977622984321,-0.005413680039765866,0.6,0.5877416505854318,0.5913065312718485,-0.0035648806864166938,-0.005413680039765866,0.6,0.5876532574195316,0.5897009218981254,-0.002047664478593836,-0.0054136800397658665
TEUM,2021-01-04,0.55,0.65,0.5394,0.6,68146,0.6,0.5935534272786079,0.6034367601458895,-0.009883332867281493,-0.004607855643961253,0.6,0.5855128597827831,0.5906110537735965,-0.005098193990813349,-0.004607855643961253,0.6,0.5854083951321737,0.5888769956499755,-0.003468600517801845,-0.004607855643961253
TEUM,2020-12-31,0.52,0.58,0.52,0.5375,49973,0.5375,0.5923813231474458,0.6037117009575608,-0.011330377810114922,-0.003288986338131165,0.5375,0.5828788342887437,0.5898599380754842,-0.00698110378674055,-0.003288986338131165,0.5375,0.5827553760652961,0.5879871553019737,-0.005231779236677503,-0.0032889863381311652
TEUM,2020-12-30,0.57,0.5999,0.55,0.56,60766,0.5600000000000002,0.6023597455378905,0.6090086370341656,-0.006648891496275122,-0.0012786384701352258,0.5600000000000002,0.5911295314321515,0.5940487331215228,-0.0029192016893713198,-0.0012786384701352258,0.5600000000000002,0.5909836262589864,0.5920261277261315,-0.0010425014671451294,-0.0012786384701352258
TEUM,2020-12-29,0.5525,0.57,0.52,0.55,92420,0.5500000000000003,0.6100615174538706,0.6129293279968989,-0.0028678105430283147,6.392478639974852e-05,0.5500000000000003,0.5967894462379972,0.5967726317712447,1.6814466752501644e-05,6.392478639974852e-05,0.5500000000000003,0.5966170128515293,0.594588217944222,0.002028794907307341,6.392478639974852e-05
TEUM,2020-12-28,0.62,0.66,0.6,0.638,135704,0.6380000000000001,0.6209817933545743,0.6179636742366509,0.003018119117923379,0.0007968586187567645,0.6380000000000001,0.6052966182812695,0.6005144423129443,0.0047821759683251966,0.0007968586187567645,0.6380000000000001,0.6050928333699892,0.5981552753797598,0.006937557990229437,0.0007968586187567645
TEUM,2020-12-28,0.62,0.66,0.6,0.638,135704,0.6380000000000002,0.6178875739644969,0.6163607681755829,0.001526805788913954,0.00024154349396511064,0.6380000000000002,0.5993505488778639,0.5975155976979798,0.0018349511798840808,0.00024154349396511064,0.6380000000000002,0.5991097121645327,0.5949676974101406,0.004142014754392132,0.00024154349396511066
TEUM,2020-12-24,0.59,0.629,0.59,0.61,75277,0.6100000000000002,0.6142307692307691,0.6146296296296296,-0.00039886039886050096,-7.977207977210022e-05,0.6100000000000002,0.5923233759465665,0.5942768455138182,-0.001953469567251731,-7.977207977210022e-05,0.6100000000000002,0.5920387507399023,0.5915251132029519,0.0005136375369504399,-7.977207977210022e-05
TEUM,2020-12-23,0.63,0.64,0.61,0.615,173698,0.6150000000000001,0.615,0.615,0.0,0.0,0.6150000000000001,0.5891094443004877,0.5930189931549236,-0.0039095488544358395,0.0,0.6150000000000001,0.5887730690562483,0.590047122259188,-0.0012740532029397178,0.0
TEUM,2021-01-27,0.581,0.63,0.58,0.6,71780,,,,,,0.6000000000000001,0.5844020705369399,0.5912605126073175,-0.006858442070377446,,0.6000000000000001,0.5840045361573843,0.588050892039923,-0.004046355882538655,
TEUM,2021-01-26,0.581,0.63,0.58,0.593,119138,,,,,,0.5930000000000001,0.5815660833618382,0.5905613536159029,-0.008995270254064658,,0.5930000000000001,0.5810962700041815,0.5870949634031168,-0.005998693398935329,
TEUM,2021-01-25,0.56,0.56,0.545,0.56,68115,,,,,,0.56,0.5794871894276271,0.5903662619051752,-0.010879072477548156,,0.56,0.5789319554594872,0.5866225604753662,-0.007690605015879037,
TEUM,2021-01-22,0.56,0.56,0.54,0.545,12448,,,,,,0.5449999999999999,0.5830303147781046,0.5927955628575892,-0.009765248079484534,,0.5449999999999999,0.5823741291793939,0.5887523653133956,-0.006378236134001679,
TEUM,2021-01-21,0.56,0.575,0.54,0.55,15666,,,,,,0.5499999999999999,0.5899449174650327,0.5966192078861963,-0.00667429042116352,,0.5499999999999999,0.5891694253938291,0.5922525545384673,-0.003083129144638153,
TEUM,2021-01-20,0.515,0.595,0.515,0.585,117661,,,,,,0.5849999999999997,0.5972076297314023,0.6003487445170921,-0.0031411147856896804,,0.5849999999999997,0.596291139101798,0.5956327589015447,0.0006583802002533279,
TEUM,2021-01-19,0.5870000000000001,0.595,0.58,0.595,55072,,,,,,0.5949999999999998,0.5994271987734755,0.6015766440784593,-0.002149445304983844,,0.5949999999999998,0.5983440734839431,0.5964833796136683,0.0018606938702748765,
TEUM,2021-01-19,0.5870000000000001,0.595,0.58,0.595,55072,,,,,,0.5949999999999998,0.6002321440050165,0.6021027756047361,-0.0018706315997196745,,0.5949999999999998,0.5989520868446601,0.5966020499827618,0.002350036861898275,
TEUM,2021-01-15,0.5955,0.615,0.5955,0.6,44203,,,,,,0.5999999999999999,0.6011834429150195,0.602670997653115,-0.0014875547380955867,,0.5999999999999999,0.5996706480891437,0.5967302139813827,0.002940434107761014,
TEUM,2021-01-14,0.605,0.6075,0.5996,0.605,49321,,,,,,0.6049999999999999,0.6013986143541139,0.6028846774653643,-0.0014860631112504352,,0.6049999999999999,0.5996107659235335,0.5964686310998933,0.003142134823640119,
TEUM,2021-01-13,0.62,0.63,0.611,0.62,56335,,,,,,0.6199999999999999,0.6007438169639528,0.6027154516625934,-0.0019716346986405893,,0.6199999999999999,0.5986309051823577,0.5957861215878848,0.0028447835944729327,
TEUM,2021-01-12,0.59,0.605,0.585,0.6005,17850,,,,,,0.6004999999999999,0.5972426927755806,0.6013326877956009,-0.004089995020020276,,0.6004999999999999,0.5947456152155136,0.5938490113149155,0.0008966039005980918,
TEUM,2021-01-11,0.5999,0.6,0.57,0.6,32707,,,,,,0.5999999999999999,0.5966504550984134,0.601399302819249,-0.004748847720835614,,0.5999999999999999,0.5936993634365161,0.5933169322201088,0.00038243121640724187,
TEUM,2021-01-08,0.649,0.65,0.57,0.61,96210,,,,,,0.61,0.5960414469344886,0.601511247044789,-0.005469800110300405,,0.61,0.5925537931522463,0.5927822867977176,-0.00022849364547128379,
TEUM,2021-01-07,0.51,0.61,0.51,0.59,23017,,,,,,0.59,0.5935035281953047,0.600832146808372,-0.007328618613067328,,0.59,0.5893817555435639,0.5914048697415349,-0.0020231141979710765,
TEUM,2021-01-06,0.59,0.6035,0.5825,0.6,24863,,,,,,0.6,0.5941405333217239,0.6016987185530418,-0.007558185231317904,,0.6,0.5892693474605755,0.5915172593208577,-0.0022479118602822807,
TEUM,2021-01-05,0.5710000000000001,0.62,0.5710000000000001,0.58499,33700,,,,,,0.58499,0.5930751757438555,0.6018346160372852,-0.008759440293429677,,0.58499,0.5873183197261346,0.5908386400665264,-0.003520320340391847,
TEUM,2021-01-04,0.55,0.65,0.5394,0.6,68146,,,,,,0.6,0.5945452076972837,0.603182185320268,-0.008636977622984321,,0.6,0.5877416505854318,0.5913065312718485,-0.0035648806864166938,
TEUM,2021-01-04,0.55,0.65,0.5394,0.6,68146,,,,,,0.6,0.5935534272786079,0.6034367601458895,-0.009883332867281493,,0.6,0.5855128597827831,0.5906110537735965,-0.005098193990813349,
TEUM,2020-12-31,0.52,0.58,0.52,0.5375,49973,,,,,,0.5375,0.5923813231474458,0.6037117009575608,-0.011330377810114922,,0.5375,0.5828788342887437,0.5898599380754842,-0.00698110378674055,
TEUM,2020-12-30,0.57,0.5999,0.55,0.56,60766,,,,,,0.5600000000000002,0.6023597455378905,0.6090086370341656,-0.006648891496275122,,0.5600000000000002,0.5911295314321515,0.5940487331215228,-0.0029192016893713198,
TEUM,2020-12-29,0.5525,0.57,0.52,0.55,92420,,,,,,0.5500000000000003,0.6100615174538706,0.6129293279968989,-0.0028678105430283147,,0.5500000000000003,0.5967894462379972,0.5967726317712447,1.6814466752501644e-05,
TEUM,2020-12-28,0.62,0.66,0.6,0.638,135704,,,,,,0.6380000000000001,0.6209817933545743,0.6179636742366509,0.003018119117923379,,0.6380000000000001,0.6052966182812695,0.6005144423129443,0.0047821759683251966,
TEUM,2020-12-28,0.62,0.66,0.6,0.638,135704,,,,,,0.6380000000000002,0.6178875739644969,0.6163607681755829,0.001526805788913954,,0.6380000000000002,0.5993505488778639,0.5975155976979798,0.0018349511798840808,
TEUM,2020-12-24,0.59,0.629,0.59,0.61,75277,,,,,,0.6100000000000002,0.6142307692307691,0.6146296296296296,-0.00039886039886050096,,0.6100000000000002,0.5923233759465665,0.5942768455138182,-0.001953469567251731,
TEUM,2020-12-23,0.63,0.64,0.61,0.615,173698,,,,,,0.6150000000000001,0.615,0.615,0.0,,0.6150000000000001,0.5891094443004877,0.5930189931549236,-0.0039095488544358395,
TEUM,2021-01-27,0.581,0.63,0.58,0.6,71780,,,,,,,,,,,0.6000000000000001,0.5844020705369399,0.5912605126073175,-0.006858442070377446,
TEUM,2021-01-26,0.581,0.63,0.58,0.593,119138,,,,,,,,,,,0.5930000000000001,0.5815660833618382,0.5905613536159029,-0.008995270254064658,
TEUM,2021-01-25,0.56,0.56,0.545,0.56,68115,,,,,,,,,,,0.56,0.5794871894276271,0.5903662619051752,-0.010879072477548156,
TEUM,2021-01-22,0.56,0.56,0.54,0.545,12448,,,,,,,,,,,0.5449999999999999,0.5830303147781046,0.5927955628575892,-0.009765248079484534,
TEUM,2021-01-21,0.56,0.575,0.54,0.55,15666,,,,,,,,,,,0.5499999999999999,0.5899449174650327,0.5966192078861963,-0.00667429042116352,
TEUM,2021-01-20,0.515,0.595,0.515,0.585,117661,,,,,,,,,,,0.5849999999999997,0.5972076297314023,0.6003487445170921,-0.0031411147856896804,
TEUM,2021-01-19,0.5870000000000001,0.595,0.58,0.595,55072,,,,,,,,,,,0.5949999999999998,0.5994271987734755,0.6015766440784593,-0.002149445304983844,
TEUM,2021-01-19,0.5870000000000001,0.595,0.58,0.595,55072,,,,,,,,,,,0.5949999999999998,0.6002321440050165,0.6021027756047361,-0.0018706315997196745,
TEUM,2021-01-15,0.5955,0.615,0.5955,0.6,44203,,,,,,,,,,,0.5999999999999999,0.6011834429150195,0.602670997653115,-0.0014875547380955867,
TEUM,2021-01-14,0.605,0.6075,0.5996,0.605,49321,,,,,,,,,,,0.6049999999999999,0.6013986143541139,0.6028846774653643,-0.0014860631112504352,
TEUM,2021-01-13,0.62,0.63,0.611,0.62,56335,,,,,,,,,,,0.6199999999999999,0.6007438169639528,0.6027154516625934,-0.0019716346986405893,
TEUM,2021-01-12,0.59,0.605,0.585,0.6005,17850,,,,,,,,,,,0.6004999999999999,0.5972426927755806,0.6013326877956009,-0.004089995020020276,
TEUM,2021-01-11,0.5999,0.6,0.57,0.6,32707,,,,,,,,,,,0.5999999999999999,0.5966504550984134,0.601399302819249,-0.004748847720835614,
TEUM,2021-01-08,0.649,0.65,0.57,0.61,96210,,,,,,,,,,,0.61,0.5960414469344886,0.601511247044789,-0.005469800110300405,
TEUM,2021-01-07,0.51,0.61,0.51,0.59,23017,,,,,,,,,,,0.59,0.5935035281953047,0.600832146808372,-0.007328618613067328,
TEUM,2021-01-06,0.59,0.6035,0.5825,0.6,24863,,,,,,,,,,,0.6,0.5941405333217239,0.6016987185530418,-0.007558185231317904,
TEUM,2021-01-05,0.5710000000000001,0.62,0.5710000000000001,0.58499,33700,,,,,,,,,,,0.58499,0.5930751757438555,0.6018346160372852,-0.008759440293429677,
TEUM,2021-01-04,0.55,0.65,0.5394,0.6,68146,,,,,,,,,,,0.6,0.5945452076972837,0.603182185320268,-0.008636977622984321,
TEUM,2021-01-04,0.55,0.65,0.5394,0.6,68146,,,,,,,,,,,0.6,0.5935534272786079,0.6034367601458895,-0.009883332867281493,
TEUM,2020-12-31,0.52,0.58,0.52,0.5375,49973,,,,,,,,,,,0.5375,0.5923813231474458,0.6037117009575608,-0.011330377810114922,
TEUM,2020-12-30,0.57,0.5999,0.55,0.56,60766,,,,,,,,,,,0.5600000000000002,0.6023597455378905,0.6090086370341656,-0.006648891496275122,
TEUM,2020-12-29,0.5525,0.57,0.52,0.55,92420,,,,,,,,,,,0.5500000000000003,0.6100615174538706,0.6129293279968989,-0.0028678105430283147,
TEUM,2020-12-28,0.62,0.66,0.6,0.638,135704,,,,,,,,,,,0.6380000000000001,0.6209817933545743,0.6179636742366509,0.003018119117923379,
TEUM,2020-12-28,0.62,0.66,0.6,0.638,135704,,,,,,,,,,,0.6380000000000002,0.6178875739644969,0.6163607681755829,0.001526805788913954,
TEUM,2020-12-24,0.59,0.629,0.59,0.61,75277,,,,,,,,,,,0.6100000000000002,0.6142307692307691,0.6146296296296296,-0.000398860398860501,
TEUM,2020-12-23,0.63,0.64,0.61,0.615,173698,,,,,,,,,,,0.6150000000000001,0.615,0.615,0.0,
