Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140099999999999,0.4837834382619467,0.4829612499025761,0.0008221883593706457,-0.005996450965972757
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208759999999997,0.4782876997641188,0.4804773498947821,-0.0021896501306633014,-0.007701110797308593
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5240999999999997,0.4705443724485041,0.4772454578863647,-0.006701085437860632,-0.009078975963969916
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4525999999999997,0.4608069856209594,0.4734970945172739,-0.012690108896314556,-0.00967344859549725
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4549999999999997,0.4622991648247701,0.4751688620786558,-0.012869697253885705,-0.008919283520292936
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4491999999999997,0.463626285702001,0.4767823710449483,-0.013156085342947266,-0.007931680086894757
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4363999999999997,0.4662492467387285,0.4789889607285442,-0.01273971398981566,-0.006625578772881615
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.4239999999999997,0.4716763825094065,0.4823960775868277,-0.010719695077421263,-0.005097044968648089
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4699999999999997,0.480344815692935,0.48706776379377403,-0.00672294810083901,-0.003691382441454823
AEZS,2020-07-30,0.475,0.4799,0.47,0.473445,250418,0.4734449999999997,0.4822256912734687,0.4884331848972759,-0.0062074936238072365,-0.0029334910266087767
AEZS,2020-07-29,0.47200000000000003,0.475,0.462,0.462,220907,0.4619999999999996,0.4838221805959175,0.489632239689058,-0.005810059093140474,-0.0021149903773091754
AEZS,2020-07-28,0.4681,0.4895,0.461,0.467,431833,0.4669999999999996,0.4877898497951752,0.4918428188641826,-0.004052969069007373,-0.0011912231983513366
AEZS,2020-07-27,0.4854,0.4895,0.47,0.4829,281156,0.4828999999999995,0.4915698224852071,0.4938302443733171,-0.0022604218881100424,-0.0004757867306873274
AEZS,2020-07-24,0.48,0.4801,0.442,0.4593,653612,0.4592999999999995,0.4931461538461538,0.4947046639231825,-0.0015585100770286742,-2.9627941331662473e-05
AEZS,2020-07-23,0.5008,0.52,0.5008,0.518,424872,0.5179999999999996,0.4993,0.497537037037037,0.0017629629629629109,0.00035259259259260437
AEZS,2020-07-22,0.47600000000000003,0.4999,0.475,0.4959,1170852,0.4958999999999996,0.4959,0.4959,0.0,0.0
