Symbol,AskPrice
IBM,108.6
IBM,108.68
IBM,108.74
IBM,108.745
IBM,108.69
IBM,108.81
IBM,108.84
IBM,108.86
IBM,108.81
IBM,108.8038
IBM,108.82
IBM,108.83
IBM,108.865
IBM,108.93
IBM,108.9
IBM,108.86
IBM,108.82
IBM,108.78
IBM,108.7387
IBM,108.775
IBM,108.83
IBM,108.82
IBM,108.79
IBM,108.76
IBM,108.7384
IBM,108.8
IBM,108.75
IBM,108.72
IBM,108.71
IBM,108.78
IBM,108.7564
IBM,108.8
IBM,108.825
IBM,108.8
IBM,108.82
IBM,108.74
IBM,108.78
IBM,108.83
IBM,108.78
IBM,108.76
IBM,108.66
IBM,108.67
IBM,108.65
IBM,108.69
IBM,108.7
IBM,108.68
IBM,108.665
IBM,108.57
IBM,108.55
IBM,108.565
IBM,108.59
IBM,108.56
IBM,108.57
IBM,108.59
IBM,108.65
IBM,108.63
IBM,108.67
IBM,108.675
IBM,108.65
IBM,108.69
IBM,108.74
IBM,108.665
IBM,108.65
IBM,108.7
IBM,108.71
IBM,108.66
IBM,108.71
IBM,108.64
IBM,108.635
IBM,108.64
IBM,108.65
IBM,108.67
IBM,108.6542
IBM,108.645
IBM,108.62
IBM,108.66
IBM,108.67
IBM,108.65
IBM,108.67
IBM,108.567
IBM,108.565
IBM,108.53
IBM,108.52
IBM,108.53
IBM,108.56
IBM,108.6
IBM,108.61
IBM,108.5771
IBM,108.545
IBM,108.55
IBM,108.49
IBM,108.48
IBM,108.45
IBM,108.42
IBM,108.45
IBM,108.5
IBM,108.48
IBM,108.5088
IBM,108.46
IBM,108.44
IBM,108.49
IBM,108.51
IBM,108.505
IBM,108.52
IBM,108.54
IBM,108.59
IBM,108.605
IBM,108.63
IBM,108.82
IBM,108.83
IBM,108.77
IBM,108.775
IBM,108.74
IBM,108.775
IBM,108.795
IBM,108.855
IBM,108.88
IBM,108.93
IBM,108.87
IBM,108.92
IBM,108.93
IBM,108.96
IBM,108.95
IBM,108.99
IBM,109.035
IBM,109.04
IBM,109.01
IBM,109.04
IBM,109.07
IBM,109.09
IBM,109.07
IBM,109.12
IBM,109.04
IBM,108.99
IBM,108.975
IBM,109.01
IBM,108.99
IBM,108.95
IBM,108.935
IBM,108.96
IBM,109
IBM,109.03
IBM,109.08
IBM,109.13
IBM,109.19
IBM,109.225
IBM,109.2295
IBM,109.22
IBM,109.28
IBM,109.24
IBM,109.3
IBM,109.3042
IBM,109.3
IBM,109.23
IBM,109.24
IBM,109.28
IBM,109.24
IBM,109.28
IBM,109.29
IBM,109.22
IBM,109.2242
IBM,109.2
IBM,109.2217
IBM,109.19
IBM,109.2
IBM,109.27
IBM,109.297
IBM,109.25
IBM,109.2774
IBM,109.33
IBM,109.27
IBM,109.28
IBM,109.2711
IBM,109.23
IBM,109.24
IBM,109.2
IBM,109.21
IBM,109.2
IBM,109.12
IBM,109.09
IBM,109.16
IBM,109.24
IBM,109.245
IBM,109.3
IBM,109.25
IBM,109.26
IBM,109.3
IBM,109.29
IBM,109.25
IBM,109.2769
IBM,109.4
IBM,109.395
IBM,109.44
IBM,109.4
IBM,109.46
IBM,109.45
IBM,109.4456
IBM,109.5
IBM,109.47
IBM,109.44
IBM,109.49
IBM,109.53
IBM,109.49
IBM,109.47
IBM,109.485
IBM,109.53
IBM,109.46
IBM,109.43
IBM,109.435
IBM,109.47
IBM,109.5
IBM,109.56
IBM,109.6
IBM,109.5854
IBM,109.56
IBM,109.55
IBM,109.53
IBM,109.535
IBM,109.5
IBM,109.52
IBM,109.49
IBM,109.55
IBM,109.535
IBM,109.49
IBM,109.5282
IBM,109.5508
IBM,109.545
IBM,109.55
IBM,109.555
IBM,109.52
IBM,109.493
IBM,109.495
IBM,109.49
IBM,109.55
IBM,109.56
IBM,109.5
IBM,109.465
IBM,109.42
IBM,109.39
IBM,109.45
IBM,109.5
IBM,109.6
IBM,109.64
IBM,109.66
IBM,109.63
IBM,109.6
IBM,109.585
IBM,109.6
IBM,109.6147
IBM,109.6
IBM,109.64
IBM,109.58
IBM,109.57
IBM,109.56
IBM,109.592
IBM,109.6
IBM,109.6149
IBM,109.682
IBM,109.61
IBM,109.6101
IBM,109.675
IBM,109.72
IBM,109.7082
IBM,109.7699
IBM,109.78
IBM,109.77
IBM,109.76
IBM,109.845
IBM,109.95
IBM,109.835
IBM,109.91
IBM,109.98
IBM,109.99
IBM,109.965
IBM,109.99
IBM,109.965
IBM,109.95
IBM,109.98
IBM,109.988
IBM,110.08
IBM,110.0947
IBM,110.04
IBM,110.0897
IBM,110.0762
IBM,110.065
IBM,110.1
IBM,110.1101
IBM,110.13
IBM,110.12
IBM,110.23
IBM,110.19
IBM,110.24
IBM,110.28
IBM,110.27
IBM,110.3538
IBM,110.39
IBM,110.35
IBM,110.4
IBM,110.32
IBM,110.33
IBM,110.29
IBM,110.33
IBM,110.37
IBM,110.44
IBM,110.4437
IBM,110.435
IBM,110.41
IBM,110.3471
IBM,110.34
IBM,110.29
IBM,110.28
IBM,110.27
IBM,110.29
IBM,110.25
IBM,110.26
IBM,110.24
IBM,110.215
IBM,110.19
IBM,110.08
IBM,110.14
IBM,110.18
IBM,110.175
IBM,110.155
IBM,110.12
IBM,110.1
IBM,110.06
IBM,110.03
IBM,110
IBM,109.99
IBM,109.95
IBM,110.02
IBM,110.08
IBM,110
IBM,110.03
IBM,109.97
IBM,109.95
IBM,109.98
IBM,109.97
IBM,109.94
IBM,109.87
IBM,109.88
IBM,109.87
IBM,109.85
IBM,109.89
IBM,109.895
IBM,109.93
IBM,109.85
IBM,109.84
IBM,109.8699
IBM,109.83
IBM,109.86
IBM,109.91
IBM,109.9
IBM,109.91
IBM,109.88
IBM,109.87
IBM,109.91
IBM,109.86
IBM,109.91
IBM,109.96
IBM,109.97
IBM,109.96
IBM,110.01
IBM,110.05
IBM,109.99
IBM,110.05
IBM,110.08
IBM,110.12
IBM,110.15
IBM,110.14
IBM,110.12
IBM,110.08
IBM,110.1
IBM,110.13
IBM,110.15
IBM,110.16
IBM,110.17
IBM,110.1608
IBM,110.27
IBM,110.28
IBM,110.25
IBM,110.23
IBM,110.28
IBM,110.27
IBM,110.29
IBM,110.31
IBM,110.305
IBM,110.32
IBM,110.31
IBM,110.29
IBM,110.2701
IBM,110.24
IBM,110.29
IBM,110.32
IBM,110.305
IBM,110.35
IBM,110.32
IBM,110.31
IBM,110.32
IBM,110.33
IBM,110.3216
IBM,110.33
IBM,110.315
IBM,110.3
IBM,110.31
IBM,110.32
IBM,110.33
IBM,110.34
IBM,110.35
IBM,110.38
IBM,110.39
IBM,110.34
IBM,110.24
IBM,110.17
IBM,110.23
IBM,110.25
IBM,110.24
IBM,110.19
IBM,110.09
IBM,110.08
IBM,110.09
IBM,110.12
IBM,110.1
IBM,110.165
IBM,110.2
IBM,110.25
IBM,110.31
IBM,110.39
IBM,110.3726
IBM,110.345
IBM,110.3671
IBM,110.24
IBM,110.27
IBM,110.305
IBM,110.3
IBM,110.28
IBM,110.2545
IBM,110.38
IBM,110.35
IBM,110.391
IBM,110.365
IBM,110.38
IBM,110.37
IBM,110.39
IBM,110.4
IBM,110.41
IBM,110.43
IBM,110.39
IBM,110.43
IBM,110.44
IBM,110.5
IBM,110.575
IBM,110.63
IBM,110.65
IBM,110.57
IBM,110.565
IBM,110.6682
IBM,110.71
IBM,110.7
IBM,110.79
IBM,110.89
IBM,110.88
IBM,110.94
IBM,110.95
IBM,111
IBM,111.01
IBM,110.94
IBM,110.93
IBM,110.995
IBM,110.9682
IBM,111.08
IBM,110.94
IBM,110.96
IBM,110.97
IBM,110.88
IBM,110.91
IBM,110.97
IBM,110.96
IBM,110.98
IBM,110.99
IBM,111.09
IBM,111.05
IBM,111.07
IBM,110.96
IBM,110.94
IBM,111.08
IBM,110.98
IBM,111.07
IBM,111.04
IBM,110.955
IBM,110.98
IBM,111.005
IBM,111.05
IBM,111.03
IBM,111.04
IBM,111.02
IBM,111.09
IBM,111.03
IBM,111.0068
IBM,111.04
IBM,111.07
IBM,111.15
IBM,111.09
IBM,111.0728
IBM,111.11
IBM,111.085
IBM,111.04
IBM,111.07
IBM,111.06
IBM,111.1172
IBM,111.075
IBM,111.07
IBM,111.08
IBM,111.12
IBM,111.08
IBM,111.13
IBM,111.21
IBM,111.13
IBM,111.17
IBM,111.15
IBM,111.11
IBM,111.1168
IBM,111.0701
IBM,111.08
IBM,111.03
IBM,111.026
IBM,111.06
IBM,111
IBM,110.97
IBM,110.96
IBM,110.95
IBM,110.905
IBM,110.91
IBM,110.85
IBM,110.88
IBM,110.84
IBM,110.77
IBM,110.76
IBM,110.72
IBM,110.6576
IBM,110.71
IBM,110.69
IBM,110.6804
IBM,110.685
IBM,110.645
IBM,110.71
IBM,110.69
IBM,110.78
IBM,110.7773
IBM,110.71
IBM,110.73
IBM,110.655
IBM,110.67
IBM,110.66
IBM,110.65
IBM,110.55
IBM,110.505
IBM,110.4865
IBM,110.51
IBM,110.61
IBM,110.62
IBM,110.5262
IBM,110.53
IBM,110.61
IBM,110.62
IBM,110.69
IBM,110.635
IBM,110.636
IBM,110.76
IBM,110.75
IBM,110.675
IBM,110.77
IBM,110.73
IBM,110.87
IBM,110.765
IBM,110.7605
IBM,110.775
IBM,110.9
IBM,110.83
IBM,110.91
IBM,110.891
IBM,110.81
IBM,110.84
IBM,110.8367
IBM,110.745
IBM,110.67
IBM,110.61
IBM,110.59
IBM,110.5428
IBM,110.48
IBM,110.56
IBM,110.535
IBM,110.57
IBM,110.545
IBM,110.5703
IBM,110.54
IBM,110.5
IBM,110.5713
IBM,110.64
IBM,110.61
IBM,110.59
IBM,110.68
IBM,110.6571
IBM,110.71
IBM,110.7
IBM,110.69
IBM,110.58
IBM,110.523
IBM,110.61
IBM,110.67
IBM,110.6
IBM,110.62
IBM,110.622
IBM,110.6
IBM,110.57
IBM,110.595
IBM,110.65
IBM,110.59
IBM,110.6075
IBM,110.56
IBM,110.5786
IBM,110.52
IBM,110.5
IBM,110.43
IBM,110.3703
IBM,110.5
IBM,110.42
IBM,110.47
IBM,110.52
IBM,110.565
IBM,110.61
IBM,110.72
IBM,110.7624
IBM,110.765
IBM,110.8
IBM,110.76
IBM,110.78
IBM,110.836
IBM,110.87
IBM,110.825
IBM,110.866
IBM,110.766
IBM,110.8082
IBM,110.8072
IBM,110.79
IBM,110.83
IBM,110.8525
IBM,110.82
IBM,110.835
IBM,110.86
IBM,110.84
IBM,110.86
IBM,110.8656
IBM,110.85
IBM,110.83
IBM,110.8
IBM,110.79
IBM,110.77
IBM,110.72
IBM,110.745
IBM,110.73
IBM,110.71
IBM,110.6912
IBM,110.71
IBM,110.65
IBM,110.63
IBM,110.57
IBM,110.54
IBM,110.52
IBM,110.525
IBM,110.43
IBM,110.4999
IBM,110.475
IBM,110.5
IBM,110.55
IBM,110.54
IBM,110.53
IBM,110.5345
IBM,110.52
IBM,110.47
IBM,110.515
IBM,110.5
IBM,110.515
IBM,110.533
IBM,110.42
IBM,110.39
IBM,110.37
IBM,110.29
IBM,110.245
IBM,110.19
IBM,110.21
IBM,110.19
IBM,110.195
IBM,110.15
IBM,110.1595
IBM,110.12
IBM,110.19
IBM,110.1949
IBM,110.19
IBM,110.22
IBM,110.23
IBM,110.32
IBM,110.37
IBM,110.335
IBM,110.29
IBM,110.25
IBM,110.22
IBM,110.21
IBM,110.26
IBM,110.2473
IBM,110.24
IBM,110.22
IBM,110.16
IBM,110.125
IBM,110.13
IBM,110.105
IBM,110.1668
IBM,110.18
IBM,110.17
IBM,110.2
IBM,110.27
IBM,110.36
IBM,110.37
IBM,110.34
IBM,110.305
IBM,110.28
IBM,110.255
IBM,110.28
IBM,110.31
IBM,110.34
IBM,110.24
IBM,110.245
IBM,110.25
IBM,110.14
IBM,110.195
IBM,110.19
IBM,110.25
IBM,110.29
IBM,110.27
IBM,110.2
IBM,110.11
IBM,110.195
IBM,110.145
IBM,110.17
IBM,110.24
IBM,110.17
IBM,110.0954
IBM,110.135
IBM,110.12
IBM,110.09
IBM,110.16
IBM,110.09
IBM,110.1199
IBM,110.11
IBM,110.07
IBM,110.0206
IBM,110
IBM,110.06
IBM,110.02
IBM,110.07
IBM,110
IBM,109.97
IBM,109.89
IBM,109.9
IBM,109.915
IBM,109.975
IBM,109.98
IBM,109.96
IBM,109.97
IBM,109.9862
IBM,109.8
IBM,109.89
IBM,109.87
IBM,109.8777
IBM,109.8
IBM,109.83
IBM,109.85
IBM,109.86
IBM,109.8596
IBM,109.89
IBM,109.96
IBM,109.9
IBM,109.84
IBM,109.85
IBM,109.82
IBM,109.8425
IBM,109.8
IBM,109.76
IBM,109.82
IBM,109.79
IBM,109.78
IBM,109.825
IBM,109.78
IBM,109.825
IBM,109.78
IBM,109.79
IBM,109.85
IBM,109.86
IBM,109.84
IBM,109.875
IBM,109.92
IBM,109.88
IBM,109.8975
IBM,109.9039
IBM,109.88
IBM,109.86
IBM,109.8749
IBM,109.83
IBM,109.91
IBM,109.9398
IBM,109.885
IBM,109.9493
IBM,109.915
IBM,110
IBM,110.11
IBM,110.06
IBM,110.085
IBM,110.1016
IBM,110.04
IBM,109.9901
IBM,110.08
IBM,110.0143
IBM,109.975
IBM,109.91
IBM,109.935
IBM,109.9519
IBM,109.9
IBM,109.905
IBM,109.89
IBM,109.895
IBM,109.98
IBM,109.99
IBM,110.06
IBM,110.07
IBM,110.0922
IBM,110.16
IBM,110.1
IBM,110.1184
IBM,110.11
IBM,110.055
IBM,110.1
IBM,110.15
IBM,110.165
IBM,110.1821
IBM,110.09
IBM,110.1331
IBM,110.1
IBM,110.03
IBM,110.08
IBM,110.13
IBM,110.16
IBM,110.28
IBM,110.26
IBM,110.22
IBM,110.2066
IBM,110.24
IBM,110.2368
IBM,110.27
IBM,110.2253
IBM,110.23
IBM,110.2
IBM,110.18
IBM,110.1
IBM,110.1201
IBM,110.2
IBM,110.1569
IBM,110.2
IBM,110.23
IBM,110.28
IBM,110.235
IBM,110.2911
IBM,110.28
IBM,110.285
IBM,110.36
IBM,110.29
IBM,110.27
IBM,110.29
IBM,110.24
IBM,110.23
IBM,110.24
IBM,110.34
IBM,110.27
IBM,110.2908
IBM,110.24
IBM,110.191
IBM,110.175
IBM,110.22
IBM,110.14
IBM,110.23
IBM,110.2099
IBM,110.18
IBM,110.1
IBM,110.07
IBM,110.0621
IBM,110.0702
IBM,110.14
IBM,110.13
IBM,110.158
IBM,110.2
IBM,110.2416
IBM,110.235
IBM,110.2759
IBM,110.26
IBM,110.24
IBM,110.195
IBM,110.17
IBM,110.12
IBM,110.15
IBM,110.14
IBM,110.155
IBM,110.23
IBM,110.3076
IBM,110.38
IBM,110.34
IBM,110.31
IBM,110.3
IBM,110.1835
IBM,110.22
IBM,110.28
IBM,110.19
IBM,110.17
IBM,110.13
IBM,110.1
IBM,110.08
IBM,110.17
IBM,110.16
IBM,110.07
IBM,110.1003
IBM,110.14
IBM,110.13
IBM,110.095
IBM,110.1287
IBM,110.06
IBM,110.01
IBM,109.925
IBM,109.93
IBM,109.9
IBM,109.88
IBM,109.8492
IBM,109.92
IBM,109.9
IBM,109.93
IBM,109.84
IBM,109.88
IBM,109.935
IBM,109.98
IBM,109.9935
IBM,109.94
IBM,109.99
IBM,109.94
IBM,109.91
IBM,109.94
IBM,109.93
IBM,109.85
IBM,109.856
IBM,109.88
IBM,109.84
IBM,109.8
IBM,109.76
IBM,109.78
IBM,109.8
IBM,109.81
IBM,109.835
IBM,109.86
IBM,109.85
IBM,109.8617
IBM,109.83
IBM,109.88
IBM,109.86
IBM,109.81
IBM,109.715
IBM,109.77
IBM,109.75
IBM,109.7106
IBM,109.76
IBM,109.71
IBM,109.69
IBM,109.64
IBM,109.59
IBM,109.64
IBM,109.625
IBM,109.595
IBM,109.56
IBM,109.4635
IBM,109.53
IBM,109.57
IBM,109.525
IBM,109.53
IBM,109.58
IBM,109.52
IBM,109.5368
IBM,109.52
IBM,109.565
IBM,109.615
IBM,109.61
IBM,109.615
IBM,109.5801
IBM,109.62
IBM,109.615
IBM,109.6209
IBM,109.6
IBM,109.58
IBM,109.51
IBM,109.5418
IBM,109.5
IBM,109.46
IBM,109.42
IBM,109.41
IBM,109.37
IBM,109.45
IBM,109.47
IBM,109.45
IBM,109.3501
IBM,109.47
IBM,109.5391
IBM,109.55
IBM,109.43
IBM,109.4023
IBM,109.35
IBM,109.345
IBM,109.27
IBM,109.33
IBM,109.2925
IBM,109.3223
IBM,109.27
IBM,109.26
IBM,109.21
IBM,109.17
IBM,109.245
IBM,109.31
IBM,109.28
IBM,109.2675
IBM,109.17
IBM,109.15
IBM,109.19
IBM,109.17
IBM,109.215
IBM,109.2
IBM,109.1846
IBM,109.2
IBM,109.215
IBM,109.19
IBM,109.17
IBM,109.14
IBM,109.12
IBM,109.1144
IBM,109.115
IBM,109.085
IBM,109.11
IBM,109.115
IBM,109.14
IBM,109.1525
IBM,109.145
IBM,109.14
IBM,109.135
IBM,109.12
IBM,109.08
IBM,109.115
IBM,109.08
IBM,109.095
IBM,109.07
IBM,109.125
IBM,109.11
IBM,109.07
IBM,109.04
IBM,109.075
IBM,109.05
IBM,109.03
IBM,109.025
IBM,109.02
IBM,109.01
IBM,108.94
IBM,108.975
IBM,109.02
IBM,109.045
IBM,109.085
IBM,109.04
IBM,108.99
IBM,109.01
IBM,109.055
IBM,109.065
IBM,109.1
IBM,109.03
IBM,109.035
IBM,108.98
IBM,108.965
IBM,109
IBM,109.05
IBM,109.07
IBM,109.01
IBM,109.02
IBM,108.9775
IBM,108.97
IBM,108.995
IBM,108.99
IBM,109.11
IBM,109.17
IBM,109.1766
IBM,109.135
IBM,109.1
IBM,109.05
IBM,109.1
IBM,109.06
IBM,109.16
IBM,109.199
IBM,109.205
IBM,109.18
IBM,109.17
IBM,109.21
IBM,109.25
IBM,109.27
IBM,109.255
IBM,109.2694
IBM,109.19
IBM,109.215
IBM,109.24
IBM,109.3
IBM,109.24
IBM,109.22
IBM,109.17
IBM,109.14
IBM,109.16
IBM,109.12
IBM,109.168
IBM,109.14
IBM,109.04
IBM,109.01
IBM,108.995
IBM,109.0889
IBM,109.0468
IBM,109.045
IBM,109.035
IBM,109.1
IBM,109.15
IBM,109.19
IBM,109.2595
IBM,109.18
IBM,109.173
IBM,109.18
IBM,109.1799
IBM,109.17
IBM,109.23
IBM,109.2111
IBM,109.235
IBM,109.21
IBM,109.17
IBM,109.1
IBM,109.13
IBM,109.145
IBM,109.1343
IBM,109.1
IBM,109.05
IBM,109.11
IBM,109.1125
IBM,109.1399
IBM,109.12
IBM,109.14
IBM,109.12
IBM,109
IBM,108.99
IBM,109.03
IBM,109.08
IBM,109.11
IBM,109.13
IBM,109.18
IBM,109.2
IBM,109.26
IBM,109.23
IBM,109.11
IBM,109.24
IBM,109.1969
IBM,109.215
IBM,109.17
IBM,109.3421
IBM,109.26
IBM,109.215
IBM,109.26
IBM,109.19
IBM,109.21
IBM,109.1793
IBM,109.22
IBM,109.19
IBM,109.12
IBM,109.18
IBM,109.17
IBM,109.2
IBM,109.13
IBM,109.12
IBM,109.08
IBM,109.1167
IBM,109.17
IBM,109.18
IBM,109.21
IBM,109.26
IBM,109.265
IBM,109.26
IBM,109.32
IBM,109.28
IBM,109.38
IBM,109.275
IBM,109.1919
IBM,109.19
IBM,109.1725
IBM,109.14
IBM,109.09
IBM,109.07
IBM,109.04
IBM,109
IBM,108.9865
IBM,109
IBM,109.01
IBM,109
IBM,109.04
IBM,109.05
IBM,109.03
IBM,108.97
IBM,108.93
IBM,108.95
IBM,108.98
IBM,108.94
IBM,109.0036
IBM,108.97
IBM,108.94
IBM,108.9
IBM,108.93
IBM,108.91
IBM,108.97
IBM,108.95
IBM,108.91
IBM,108.935
IBM,108.9599
IBM,108.98
IBM,108.89
IBM,108.86
IBM,108.76
IBM,108.84
IBM,108.86
IBM,108.89
IBM,108.915
IBM,108.96
IBM,108.98
IBM,108.99
IBM,108.975
IBM,108.93
IBM,108.91
IBM,108.8
IBM,108.825
IBM,108.8
IBM,108.82
IBM,108.77
IBM,108.73
IBM,108.74
IBM,108.7684
IBM,108.79
IBM,108.8
IBM,108.79
IBM,108.81
IBM,108.82
IBM,108.8
IBM,108.835
IBM,108.823
IBM,108.86
IBM,108.865
IBM,108.81
IBM,108.775
IBM,108.7961
IBM,108.77
IBM,108.8
IBM,108.79
IBM,108.765
IBM,108.71
IBM,108.65
IBM,108.71
IBM,108.64
IBM,108.67
IBM,108.68
IBM,108.6579
IBM,108.71
IBM,108.7254
IBM,108.75
IBM,108.79
IBM,108.78
IBM,108.75
IBM,108.775
IBM,108.8
IBM,108.75
IBM,108.76
IBM,108.73
IBM,108.755
IBM,108.73
IBM,108.69
IBM,108.655
IBM,108.6618
IBM,108.7
IBM,108.64
IBM,108.78
IBM,108.755
IBM,108.83
IBM,108.85
IBM,108.86
IBM,108.87
IBM,108.865
IBM,108.88
IBM,108.85
IBM,108.88
IBM,108.9
IBM,108.88
IBM,108.84
IBM,108.795
IBM,108.76
IBM,108.78
IBM,108.69
IBM,108.695
IBM,108.64
IBM,108.5929
IBM,108.59
IBM,108.65
IBM,108.625
IBM,108.58
IBM,108.59
IBM,108.61
IBM,108.6261
IBM,108.64
IBM,108.7075
IBM,108.67
IBM,108.6999
IBM,108.62
IBM,108.66
IBM,108.645
IBM,108.72
IBM,108.68
IBM,108.71
IBM,108.7
IBM,108.705
IBM,108.7
IBM,108.7295
IBM,108.71
IBM,108.73
IBM,108.7175
IBM,108.74
IBM,108.73
IBM,108.71
IBM,108.6901
IBM,108.715
IBM,108.75
IBM,108.7624
IBM,108.69
IBM,108.6567
IBM,108.69
IBM,108.61
IBM,108.5991
IBM,108.63
IBM,108.59
IBM,108.61
IBM,108.56
IBM,108.525
IBM,108.47
IBM,108.48
IBM,108.54
IBM,108.535
IBM,108.59
IBM,108.62
IBM,108.6
IBM,108.59
IBM,108.6
IBM,108.63
IBM,108.67
IBM,108.6512
IBM,108.65
IBM,108.68
IBM,108.795
IBM,108.7
IBM,108.75
IBM,108.76
IBM,108.73
IBM,108.69
IBM,108.67
IBM,108.63
IBM,108.62
IBM,108.61
IBM,108.65
IBM,108.66
IBM,108.655
IBM,108.6375
IBM,108.595
IBM,108.6
IBM,108.625
IBM,108.59
IBM,108.7
IBM,108.72
IBM,108.74
IBM,108.7
IBM,108.72
IBM,108.69
IBM,108.67
IBM,108.68
IBM,108.6805
IBM,108.69
IBM,108.67
IBM,108.75
IBM,108.74
IBM,108.755
IBM,108.73
IBM,108.7599
IBM,108.68
IBM,108.6892
IBM,108.68
IBM,108.625
IBM,108.59
IBM,108.578
IBM,108.48
IBM,108.51
IBM,108.55
IBM,108.5
IBM,108.45
IBM,108.44
IBM,108.47
IBM,108.48
IBM,108.52
IBM,108.6
IBM,108.56
IBM,108.51
IBM,108.57
IBM,108.58
IBM,108.57
IBM,108.52
IBM,108.555
IBM,108.5555
IBM,108.555
IBM,108.5
IBM,108.54
IBM,108.515
IBM,108.49
IBM,108.45
IBM,108.48
IBM,108.4653
IBM,108.42
IBM,108.52
IBM,108.5169
IBM,108.45
IBM,108.455
IBM,108.52
IBM,108.5617
IBM,108.57
IBM,108.6
IBM,108.57
IBM,108.54
IBM,108.5
IBM,108.56
IBM,108.55
IBM,108.58
IBM,108.52
IBM,108.5247
IBM,108.545
IBM,108.6
IBM,108.605
IBM,108.675
IBM,108.6601
IBM,108.66
IBM,108.7
IBM,108.69
IBM,108.605
IBM,108.62
IBM,108.595
IBM,108.59
IBM,108.595
IBM,108.62
IBM,108.64
IBM,108.68
IBM,108.729
IBM,108.67
IBM,108.74
IBM,108.76
IBM,108.81
IBM,108.8
IBM,108.8565
IBM,108.8202
IBM,108.83
IBM,108.8
IBM,108.77
IBM,108.81
IBM,108.84
IBM,108.8
IBM,108.84
IBM,108.81
IBM,108.76
IBM,108.83
IBM,108.87
IBM,108.81
IBM,108.815
IBM,108.83
IBM,108.88
IBM,108.8631
IBM,108.865
IBM,108.8818
IBM,108.92
IBM,108.955
IBM,108.98
IBM,108.93
IBM,108.9
IBM,109.03
IBM,109.05
IBM,109.0644
IBM,109.01
IBM,109.015
IBM,108.965
IBM,108.98
IBM,108.94
IBM,108.9
IBM,108.92
IBM,108.9148
IBM,108.85
IBM,108.8
IBM,108.92
IBM,108.8423
IBM,108.882
IBM,108.865
IBM,108.9057
IBM,108.859
IBM,108.8
IBM,108.9
IBM,108.85
IBM,108.83
IBM,108.85
IBM,108.82
IBM,108.835
IBM,108.79
IBM,108.8
IBM,108.81
IBM,108.785
IBM,108.82
IBM,108.7564
IBM,108.75
IBM,108.72
IBM,108.76
IBM,108.7392
IBM,108.8
IBM,108.765
IBM,108.85
IBM,108.8104
IBM,108.815
IBM,108.77
IBM,108.7778
IBM,108.77
IBM,108.83
IBM,108.85
IBM,108.889
IBM,108.91
IBM,108.87
IBM,108.85
IBM,108.86
IBM,108.83
IBM,108.89
IBM,108.9072
IBM,108.895
IBM,108.94
IBM,108.985
IBM,108.99
IBM,109.0299
IBM,108.97
IBM,108.99
IBM,108.965
IBM,108.895
IBM,108.89
IBM,108.875
IBM,108.85
IBM,108.835
IBM,108.8394
IBM,108.8
IBM,108.81
IBM,108.79
IBM,108.715
IBM,108.79
IBM,108.8225
IBM,108.87
IBM,108.83
IBM,108.775
IBM,108.73
IBM,108.7391
IBM,108.76
IBM,108.8
IBM,108.825
IBM,108.88
IBM,108.955
IBM,108.99
IBM,108.965
IBM,108.95
IBM,108.985
IBM,108.96
IBM,108.975
IBM,108.95
IBM,108.96
IBM,108.95
IBM,108.99
IBM,109.05
IBM,109.09
IBM,109.05
IBM,108.99
IBM,109.0675
IBM,109.06
IBM,109.1
IBM,109.14
IBM,109.15
IBM,109.2
IBM,109.175
IBM,109.22
IBM,109.21
IBM,109.215
IBM,109.23
IBM,109.31
IBM,109.26
IBM,109.238
IBM,109.22
IBM,109.28
IBM,109.2995
IBM,109.26
IBM,109.25
IBM,109.235
IBM,109.29
IBM,109.3
IBM,109.32
IBM,109.34
IBM,109.32
IBM,109.37
IBM,109.36
IBM,109.31
IBM,109.36
IBM,109.42
IBM,109.49
IBM,109.51
IBM,109.5
IBM,109.46
IBM,109.48
IBM,109.4752
IBM,109.48
IBM,109.455
IBM,109.5
IBM,109.42
IBM,109.43
IBM,109.44
IBM,109.39
IBM,109.43
IBM,109.395
IBM,109.35
IBM,109.345
IBM,109.3628
IBM,109.395
IBM,109.415
IBM,109.44
IBM,109.4068
IBM,109.45
IBM,109.49
IBM,109.45
IBM,109.445
IBM,109.41
IBM,109.437
IBM,109.4624
IBM,109.43
IBM,109.44
IBM,109.41
IBM,109.32
IBM,109.38
IBM,109.35
IBM,109.355
IBM,109.32
IBM,109.345
IBM,109.38
IBM,109.37
IBM,109.36
IBM,109.3
IBM,109.29
IBM,109.32
IBM,109.38
IBM,109.33
IBM,109.34
IBM,109.3
IBM,109.28
IBM,109.305
IBM,109.265
IBM,109.255
IBM,109.2663
IBM,109.26
IBM,109.2
IBM,109.1401
IBM,109.165
IBM,109.16
IBM,109.15
IBM,109.1
IBM,109.11
IBM,109.15
IBM,109.1899
IBM,109.21
IBM,109.23
IBM,109.28
IBM,109.285
IBM,109.32
IBM,109.39
IBM,109.36
IBM,109.34
IBM,109.38
IBM,109.39
IBM,109.4
IBM,109.36
IBM,109.34
IBM,109.26
IBM,109.28
IBM,109.285
IBM,109.23
IBM,109.22
IBM,109.186
IBM,109.192
IBM,109.16
IBM,109.22
IBM,109.25
IBM,109.288
IBM,109.32
IBM,109.27
IBM,109.39
IBM,109.436
IBM,109.45
IBM,109.445
IBM,109.49
IBM,109.4
IBM,109.365
IBM,109.385
IBM,109.4
IBM,109.41
