Symbol,Date,Open,High,Low,Close,Volume,AUY SMA_x,AUY spanTwelveEMA_x,AUY spanTwntySixEMA_x,AUY_x,AUY_y,AUY SMA_y,AUY spanTwelveEMA_y,AUY spanTwntySixEMA_y,AUY_x.1,AUY_y.1,AUY SMA_x.1,AUY spanTwelveEMA_x.1,AUY spanTwntySixEMA_x.1,AUY_x.1.1,AUY_y.1.1,AUY SMA_y.1,AUY spanTwelveEMA_y.1,AUY spanTwntySixEMA_y.1,AUY_x,AUY_y
AUY,2021-02-09,5.03,5.05,4.9548,5.0018,2218405,,,,,,5.0018,4.907393437919438,4.954434624336884,-0.0470411864174451,,5.0018,4.870014415032577,4.846533566759759,0.0234808482728174,,5.0018,4.869720204241927,4.834952813935937,0.0347673903059897,
AUY,2021-02-08,4.97,4.99,4.9301,4.98,2066466,,,,,,4.98,4.890228608450245,4.950645394283835,-0.0604167858335893,,4.98,4.846053399583955,4.83411225210054,0.011941147483415,,4.98,4.845705695922277,4.821605039050811,0.0241006568714654,
AUY,2021-02-05,4.79,4.8,4.74,4.78,1550083,,,,,,4.78,4.873906537259381,4.948297025826541,-0.0743904885671602,,4.78,4.821699472235583,4.822441232268583,-0.0007417600329997,,4.78,4.821288549726327,4.808933442174876,0.0123551075514507,
AUY,2021-02-04,4.75,4.75,4.625,4.7001,3170540,,,,,,4.7001,4.890980453124723,4.961760787892665,-0.0707803347679414,,4.7001,4.8292811944602345,4.8258365308500695,0.003444663610165,,4.7001,4.828795558767477,4.811248117548867,0.0175474412186105,
AUY,2021-02-03,4.86,4.91,4.81,4.905,1091139,,,,,,4.905,4.925685990056492,4.982693650924079,-0.0570076608675869,,4.905,4.852768684362095,4.835895453318075,0.0168732310440198,,4.905,4.852194751270655,4.820139966952776,0.0320547843178795,
AUY,2021-02-02,4.84,4.85,4.71,4.81,3169968,,,,,,4.81,4.929447079157671,4.988909142998005,-0.0594620638403338,,4.81,4.84327208151884,4.830367089583522,0.0129049919353185,,4.81,4.842593796956229,4.8133511643089975,0.0292426326472314,
AUY,2021-02-01,4.95,4.96,4.82,4.84,4545061,,,,,,4.84,4.951164729913611,5.003221874437846,-0.0520571445242348,,4.84,4.849321550885902,4.831996456750203,0.0173250941356988,,4.84,4.8485199418573615,4.813619257453717,0.0349006844036443,
AUY,2021-01-29,4.93,4.97,4.83,4.9214,2553027,,,,,,4.9214,4.971376498988813,5.016279624392872,-0.0449031254040592,,4.9214,4.851016378319703,4.831356173290219,0.019660205029484,,4.9214,4.850069022195064,4.811508798050014,0.0385602241450495,
AUY,2021-01-28,4.75,4.82,4.7,4.765,3243277,,,,,,4.765,4.980463135168597,5.023869994344302,-0.0434068591757057,,4.765,4.838219356196012,4.824152667153436,0.0140666890425755,,4.765,4.837099753503257,4.802717501894016,0.0343822516092418,
AUY,2021-01-27,4.87,4.87,4.545,4.585,4174240,,,,,,4.585,5.019638250653796,5.044579593891846,-0.0249413432380496,,4.585,4.851531966413469,4.828884880525711,0.0226470858877574,,4.585,4.850208799594759,4.805734902045537,0.0444738975492216,
AUY,2021-01-26,5.11,5.11,4.94,5.055,4258284,,,,,,5.055,5.098663387136304,5.081345961403193,0.0173174257331103,,5.055,4.89999232394319,4.8483956709677685,0.0515966529754212,,5.055,4.89842858133926,4.82339369420918,0.0750348871300801,
AUY,2021-01-25,5.21,5.27,5.16,5.16,1548023,,,,,,5.16,5.106602184797451,5.083453638315449,0.0231485464820018,,5.16,4.87180911011468,4.83186732464519,0.0399417854694901,,5.16,4.869961050673671,4.8048651897459145,0.0650958609277561,
AUY,2021-01-22,5.11,5.16,5.0415,5.12,1951449,,,,,,5.12,5.09689349112426,5.077329929380684,0.0195635617435758,,5.12,4.819410766499168,4.805616710616805,0.0137940558823626,,5.12,4.817226696250701,4.776454404925588,0.0407722913251138,
AUY,2021-01-21,5.29,5.31,5.1621,5.19,1593641,,,,,,5.19,5.092692307692307,5.073916323731138,0.0187759839611683,,5.19,4.764758178589926,4.780466047466149,-0.0157078688762233,,5.19,4.76217700465992,4.7489707573196345,0.0132062473402854,
AUY,2021-01-20,5.21,5.275,5.18,5.185,2394484,,,,,,5.185,5.074999999999999,5.064629629629629,0.0103703703703699,,5.185,4.687441483788094,4.747703331263441,-0.0602618474753473,,5.185,4.6843910055071785,4.713688417905206,-0.0292974123980274,
AUY,2021-01-19,5.15,5.15,5.03,5.055,1929006,,,,,,5.055,5.055,5.055,0.0,,5.055,4.596976299022293,4.712719597764516,-0.1157432987422231,,5.055,4.593371188326666,4.675983491337623,-0.0826123030109569,
AUY,2021-02-26,4.2,4.21,4.1,4.111,2977330,,,,,,,,,,,4.111,4.513699262480891,4.685337165585677,-0.1716379031047861,,4.111,4.509438677113333,4.645662170644632,-0.1362234935312996,
AUY,2021-02-25,4.45,4.52,4.43,4.4355,2140474,,,,,,,,,,,4.4355,4.58691731020469,4.731284138832531,-0.1443668286278407,,4.4355,4.581882072952121,4.688435144296203,-0.1065530713440816,
AUY,2021-02-24,4.42,4.42,4.3,4.36,3075063,,,,,,,,,,,4.36,4.614447730241906,4.754946869939133,-0.1404991396972263,,4.36,4.6084969953070525,4.708669955839898,-0.1001729605328458,
AUY,2021-02-23,4.55,4.57,4.38,4.43,2630765,,,,,,,,,,,4.43,4.660710953922252,4.786542619534263,-0.1258316656120106,,4.43,4.6536782671810615,4.73656355230709,-0.0828852851260286,
AUY,2021-02-22,4.48,4.58,4.43,4.55,3427006,,,,,,,,,,,4.55,4.702658400089934,4.815066029097004,-0.1124076290070696,,4.55,4.694347043032163,4.761088636491657,-0.0667415934594934,
AUY,2021-02-19,4.53,4.57,4.49,4.55,1926853,,,,,,,,,,,4.55,4.730414472833559,4.836271311424764,-0.1058568385912055,,4.55,4.720591959947102,4.777975727410989,-0.0573837674638868,
AUY,2021-02-18,4.59,4.64,4.54,4.553,1333894,,,,,,,,,,,4.553,4.7632171042578415,4.859173016338746,-0.0959559120809041,,4.553,4.751608679937484,4.796213785603868,-0.0446051056663838,
AUY,2021-02-17,4.59,4.615,4.49,4.555,4975195,,,,,,,,,,,4.555,4.801438395941086,4.883666857645846,-0.0822284617047595,,4.555,4.787719349017027,4.8156708884521775,-0.0279515394351506,
AUY,2021-02-16,4.76,4.76,4.61,4.66,4578341,,,,,,,,,,,4.66,4.846245377021284,4.909960206257514,-0.0637148292362299,,4.66,4.830031957929214,4.836524559528352,-0.0064926015991382,
AUY,2021-02-16,4.76,4.76,4.61,4.66,4578341,,,,,,,,,,,4.66,4.880108172843335,4.929957022758115,-0.0498488499147802,,4.66,4.860946859370889,4.85064652429062,0.0103003350802692,
AUY,2021-02-12,4.87,4.9,4.76,4.8979,2047737,,,,,,,,,,,4.8979,4.920127840633032,4.951553584578765,-0.0314257439457321,,4.8979,4.897482651983778,4.865898246233869,0.0315844057499088,
AUY,2021-02-11,4.94,5.01,4.93,5.01,1760765,,,,,,,,,,,5.01,4.924169266202674,4.9558458713450655,-0.0316766051423913,,5.01,4.897406770526283,4.863338105932579,0.034068664593704,
AUY,2021-02-10,4.98,5.0,4.91,4.915,1327266,,,,,,,,,,,4.915,4.908563678239524,4.951513541052671,-0.0429498628131463,,4.915,4.876935274258334,4.851605154407185,0.0253301198511488,
AUY,2021-02-09,5.03,5.05,4.9548,5.0018,2218405,,,,,,,,,,,5.0018,4.907393437919438,4.954434624336884,-0.0470411864174451,,5.0018,4.870014415032577,4.846533566759759,0.0234808482728174,
AUY,2021-02-08,4.97,4.99,4.9301,4.98,2066466,,,,,,,,,,,4.98,4.890228608450245,4.950645394283835,-0.0604167858335893,,4.98,4.846053399583955,4.83411225210054,0.011941147483415,
AUY,2021-02-05,4.79,4.8,4.74,4.78,1550083,,,,,,,,,,,4.78,4.873906537259381,4.948297025826541,-0.0743904885671602,,4.78,4.821699472235583,4.822441232268583,-0.0007417600329997,
AUY,2021-02-04,4.75,4.75,4.625,4.7001,3170540,,,,,,,,,,,4.7001,4.890980453124723,4.961760787892665,-0.0707803347679414,,4.7001,4.8292811944602345,4.8258365308500695,0.003444663610165,
AUY,2021-02-03,4.86,4.91,4.81,4.905,1091139,,,,,,,,,,,4.905,4.925685990056492,4.982693650924079,-0.0570076608675869,,4.905,4.852768684362095,4.835895453318075,0.0168732310440198,
AUY,2021-02-02,4.84,4.85,4.71,4.81,3169968,,,,,,,,,,,4.81,4.929447079157671,4.988909142998005,-0.0594620638403338,,4.81,4.84327208151884,4.830367089583522,0.0129049919353185,
AUY,2021-02-01,4.95,4.96,4.82,4.84,4545061,,,,,,,,,,,4.84,4.951164729913611,5.003221874437846,-0.0520571445242348,,4.84,4.849321550885902,4.831996456750203,0.0173250941356988,
AUY,2021-01-29,4.93,4.97,4.83,4.9214,2553027,,,,,,,,,,,4.9214,4.971376498988813,5.016279624392872,-0.0449031254040592,,4.9214,4.851016378319703,4.831356173290219,0.019660205029484,
AUY,2021-01-28,4.75,4.82,4.7,4.765,3243277,,,,,,,,,,,4.765,4.980463135168597,5.023869994344302,-0.0434068591757057,,4.765,4.838219356196012,4.824152667153436,0.0140666890425755,
AUY,2021-01-27,4.87,4.87,4.545,4.585,4174240,,,,,,,,,,,4.585,5.019638250653796,5.044579593891846,-0.0249413432380496,,4.585,4.851531966413469,4.828884880525711,0.0226470858877574,
AUY,2021-01-26,5.11,5.11,4.94,5.055,4258284,,,,,,,,,,,5.055,5.098663387136304,5.081345961403193,0.0173174257331103,,5.055,4.89999232394319,4.8483956709677685,0.0515966529754212,
AUY,2021-01-25,5.21,5.27,5.16,5.16,1548023,,,,,,,,,,,5.16,5.106602184797451,5.083453638315449,0.0231485464820018,,5.16,4.87180911011468,4.83186732464519,0.0399417854694901,
AUY,2021-01-22,5.11,5.16,5.0415,5.12,1951449,,,,,,,,,,,5.12,5.09689349112426,5.077329929380684,0.0195635617435758,,5.12,4.819410766499168,4.805616710616805,0.0137940558823626,
AUY,2021-01-21,5.29,5.31,5.1621,5.19,1593641,,,,,,,,,,,5.19,5.092692307692307,5.073916323731138,0.0187759839611683,,5.19,4.764758178589926,4.780466047466149,-0.0157078688762233,
AUY,2021-01-20,5.21,5.275,5.18,5.185,2394484,,,,,,,,,,,5.185,5.074999999999999,5.064629629629629,0.0103703703703699,,5.185,4.687441483788094,4.747703331263441,-0.0602618474753473,
AUY,2021-01-19,5.15,5.15,5.03,5.055,1929006,,,,,,,,,,,5.055,5.055,5.055,0.0,,5.055,4.596976299022293,4.712719597764516,-0.1157432987422231,
AUY,2021-02-26,4.2,4.21,4.1,4.111,2977330,,,,,,,,,,,,,,,,4.111,4.513699262480891,4.685337165585677,-0.1716379031047861,
AUY,2021-02-25,4.45,4.52,4.43,4.4355,2140474,,,,,,,,,,,,,,,,4.4355,4.58691731020469,4.731284138832531,-0.1443668286278407,
AUY,2021-02-24,4.42,4.42,4.3,4.36,3075063,,,,,,,,,,,,,,,,4.36,4.614447730241906,4.754946869939133,-0.1404991396972263,
AUY,2021-02-23,4.55,4.57,4.38,4.43,2630765,,,,,,,,,,,,,,,,4.43,4.660710953922252,4.786542619534263,-0.1258316656120106,
AUY,2021-02-22,4.48,4.58,4.43,4.55,3427006,,,,,,,,,,,,,,,,4.55,4.702658400089934,4.815066029097004,-0.1124076290070696,
AUY,2021-02-19,4.53,4.57,4.49,4.55,1926853,,,,,,,,,,,,,,,,4.55,4.730414472833559,4.836271311424764,-0.1058568385912055,
AUY,2021-02-18,4.59,4.64,4.54,4.553,1333894,,,,,,,,,,,,,,,,4.553,4.7632171042578415,4.859173016338746,-0.0959559120809041,
AUY,2021-02-17,4.59,4.615,4.49,4.555,4975195,,,,,,,,,,,,,,,,4.555,4.801438395941086,4.883666857645846,-0.0822284617047595,
AUY,2021-02-16,4.76,4.76,4.61,4.66,4578341,,,,,,,,,,,,,,,,4.66,4.846245377021284,4.909960206257514,-0.0637148292362299,
AUY,2021-02-16,4.76,4.76,4.61,4.66,4578341,,,,,,,,,,,,,,,,4.66,4.880108172843335,4.929957022758115,-0.0498488499147802,
AUY,2021-02-12,4.87,4.9,4.76,4.8979,2047737,,,,,,,,,,,,,,,,4.8979,4.920127840633032,4.951553584578765,-0.0314257439457321,
AUY,2021-02-11,4.94,5.01,4.93,5.01,1760765,,,,,,,,,,,,,,,,5.01,4.924169266202674,4.9558458713450655,-0.0316766051423913,
AUY,2021-02-10,4.98,5.0,4.91,4.915,1327266,,,,,,,,,,,,,,,,4.915,4.908563678239524,4.951513541052671,-0.0429498628131463,
AUY,2021-02-09,5.03,5.05,4.9548,5.0018,2218405,,,,,,,,,,,,,,,,5.0018,4.907393437919438,4.954434624336884,-0.0470411864174451,
AUY,2021-02-08,4.97,4.99,4.9301,4.98,2066466,,,,,,,,,,,,,,,,4.98,4.890228608450245,4.950645394283835,-0.0604167858335893,
AUY,2021-02-05,4.79,4.8,4.74,4.78,1550083,,,,,,,,,,,,,,,,4.78,4.873906537259381,4.948297025826541,-0.0743904885671602,
AUY,2021-02-04,4.75,4.75,4.625,4.7001,3170540,,,,,,,,,,,,,,,,4.7001,4.890980453124723,4.961760787892665,-0.0707803347679414,
