Symbol,Date,Open,High,Low,Close,Volume,NGD SMA_x,NGD spanTwelveEMA_x,NGD spanTwntySixEMA_x,NGD_x,NGD_y,NGD SMA_y,NGD spanTwelveEMA_y,NGD spanTwntySixEMA_y,NGD_x.1,NGD_y.1,NGD SMA_x.1,NGD spanTwelveEMA_x.1,NGD spanTwntySixEMA_x.1,NGD_x.1.1,NGD_y.1.1,NGD SMA_y.1,NGD spanTwelveEMA_y.1,NGD spanTwntySixEMA_y.1,NGD_x,NGD_y
NGD,2021-02-03,1.89,1.92,1.83,1.855,2038136,1.855,1.918610320899672,1.9265491218323263,-0.0079388009326546,-0.005127289105087,1.855,1.882538518236296,1.8507755849499683,0.0317629332863276,-0.0051272891050871,1.855,1.882254596593563,1.842642999218877,0.039611597374686,-0.0051272891050871,1.855,1.882252361842504,1.8417701489680527,0.0404822128744504,-0.005127289105087103
NGD,2021-02-02,1.98,2.0,1.91,1.94,2475378,1.94,1.9301758337905213,1.9322730515789128,-0.0020972177883913,-0.0044244111481953,1.94,1.8875455215519863,1.8504376317459656,0.0371078898060204,-0.0044244111481953,1.94,1.8872099777923927,1.8416544391563872,0.0455555386360055,-0.0044244111481953,1.94,1.887207336722959,1.8407117608854973,0.0464955758374616,-0.004424411148195329
NGD,2021-02-01,2.05,2.08,1.935,1.935,2528083,1.935,1.9283896217524343,1.9316548957052253,-0.0032652739527911,-0.0050062094881462,1.935,1.878008343652348,1.8432726422856431,0.0347357013667042,-0.0050062094881462,1.935,1.877611791936464,1.833786794288898,0.0438249976475659,-0.0050062094881462,1.935,1.877608670672588,1.832768701756337,0.0448399689162508,-0.005006209488146271
NGD,2021-01-29,1.99,2.02,1.92,1.995,2263241,1.995,1.9271877347983315,1.931387287361644,-0.004199552563312,-0.005441443371985,1.995,1.8676462243164105,1.8359344536684945,0.0317117706479159,-0.005441443371985,1.995,1.8671775722885484,1.82568973783201,0.0414878344565383,-0.005441443371985,1.995,1.8671738835221492,1.824590197896844,0.0425836856253054,-0.005441443371985096
NGD,2021-01-28,1.89,1.96,1.88,1.94,1650511,1.94,1.914858232034392,1.926298270350575,-0.0114400383161832,-0.0057519160741532,1.94,1.84449099237394,1.823209209961974,0.0212817824119657,-0.0057519160741532,1.94,1.8439371308864665,1.8121449168585708,0.0317922140278956,-0.0057519160741532,1.94,1.8439327714352676,1.8109574137285915,0.0329753577066758,-0.005751916074153244
NGD,2021-01-27,1.87,1.87,1.78,1.805,1545968,1.805,1.9102870014951905,1.9252021319786208,-0.0149151304834307,-0.0043298855136457,1.805,1.8271257182601108,1.813865946758932,0.0132597715011788,-0.0043298855136458,1.805,1.826471154684006,1.8019165102072563,0.0245546444767494,-0.0043298855136458,1.805,1.826466002605316,1.800634006826879,0.0258319957784372,-0.004329885513645801
NGD,2021-01-26,1.9,1.93,1.88,1.93,532746,1.93,1.9294300926761343,1.934818302536911,-0.0053882098607767,-0.0016835742711996,1.93,1.8311485761255857,1.8145752224996463,0.0165733536259391,-0.0016835742711996,1.93,1.830375000990189,1.801669831023837,0.0287051699663518,-0.0016835742711996,1.93,1.8303689121699191,1.8002847273730294,0.0300841847968897,-0.0016835742711996768
NGD,2021-01-25,1.93,1.95,1.88,1.89,903614,1.89,1.929326473162704,1.935203766739864,-0.0058772935771596,-0.0007574153738053,1.89,1.813175589966601,1.8053412402996185,0.0078343496669828,-0.0007574153738054,1.89,1.812261364806587,1.791403417505744,0.020857947300843,-0.0007574153738054,1.89,1.8122541689280864,1.7899075055628717,0.0223466633652147,-0.0007574153738054196
NGD,2021-01-22,1.9,1.91,1.855,1.8813,1309636,1.8813,1.9364767410104688,1.938820068079053,-0.0023433270685842,0.0005225541770332,1.8813,1.7992075154150742,1.7985685395235878,0.0006389758914864,0.0005225541770332,1.8813,1.7981270674986938,1.7835156909062038,0.01461137659249,0.0005225541770332,1.8813,1.7981185632786478,1.7819001060079016,0.0162184572707462,0.0005225541770332375
NGD,2021-01-21,2.01,2.02,1.93,1.9411,938403,1.9411,1.946508875739645,1.943421673525377,0.0030872022142676,0.0012390244884376,1.9411,1.7842816091269058,1.791950022685475,-0.0076684135585691,0.0012390244884375,1.9411,1.78300471613482,1.7756929461787,0.0073117699561198,0.0012390244884375,1.9411,1.7829946656929472,1.7739481144885338,0.0090465512044133,0.0012390244884375968
NGD,2021-01-20,1.96,2.03,1.94,1.9887,1800900,1.9887,1.947492307692308,1.943607407407408,0.0038849002849001,0.00077698005698,1.9887,1.7557691744227069,1.780018024500313,-0.0242488500776061,0.00077698005698,1.9887,1.7542601190684235,1.762460381872996,-0.0082002628045725,0.00077698005698,1.9887,1.754248241273483,1.7605759636476166,-0.0063277223741335,0.0007769800569800367
NGD,2021-01-19,1.97,1.97,1.93,1.94,800487,1.94,1.94,1.94,0.0,0.0,1.94,1.7134181152268355,1.763323466460338,-0.0499053512335023,0.0,1.94,1.7116346861717733,1.7443612124228356,-0.0327265262510623,0.0,1.94,1.7116206487777528,1.742326040739426,-0.0307053919616731,0.0
NGD,2021-02-26,1.61,1.62,1.55,1.55,1307139,,,,,,1.55,1.6722214089044418,1.7491893437771648,-0.076967934872723,,1.55,1.6701137200211864,1.7287101094166624,-0.0585963893954759,,1.55,1.6700971303737078,1.72651212399858,-0.0564149936248721,
NGD,2021-02-25,1.67,1.74,1.66,1.7,566279,,,,,,1.7,1.694443483250704,1.7651244912793378,-0.0706810080286337,,1.7,1.6919525782068563,1.7430069181699952,-0.0510543399631386,,1.7,1.6919329722598364,1.7406330939184662,-0.0487001216586298,
NGD,2021-02-24,1.68,1.69,1.62,1.6381,837215,,,,,,1.6381,1.6934332074781049,1.7703344505816847,-0.0769012431035798,,1.6381,1.6904894106081032,1.7464474716235947,-0.0559580610154915,,1.6381,1.6904662399434431,1.7438837414319437,-0.0534175014885003,
NGD,2021-02-23,1.72,1.72,1.58,1.64,2165365,,,,,,1.64,1.7034937906559422,1.7809132066282194,-0.0774194159722772,,1.64,1.700014757991395,1.7551152693534822,-0.0551005113620872,,1.64,1.6999873744786147,1.752346440746499,-0.0523590662678843,
NGD,2021-02-22,1.56,1.62,1.54,1.6094,1466085,,,,,,1.6094,1.71503811622975,1.7921862631584768,-0.0771481469287269,,1.6094,1.7109265321716485,1.7643244909017606,-0.0533979587301121,,1.6094,1.7108941698383628,1.761334156006219,-0.0504399861678561,
NGD,2021-02-19,1.62,1.62,1.55,1.585,784206,,,,,,1.585,1.7342450464533408,1.806809164211155,-0.0725641177578142,,1.585,1.7293859016574027,1.7767184501739013,-0.0473325485164985,,1.585,1.7293476552635196,1.7734888884867164,-0.0441412332231967,
NGD,2021-02-18,1.63,1.66,1.61,1.63,1172389,,,,,,1.63,1.7613805094448574,1.8245538973480475,-0.0631733879031901,,1.63,1.7556378837769304,1.7920559261878133,-0.0364180424108828,,1.63,1.7555926834932505,1.7885679995656536,-0.0329753160724031,
NGD,2021-02-17,1.7,1.7,1.63,1.675,2568131,,,,,,1.675,1.7852678747984676,1.8401182091358912,-0.0548503343374235,,1.675,1.778481135372736,1.8050204002828385,-0.0265392649101021,,1.675,1.7784277168556597,1.801253439530906,-0.0228257226752464,
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,,,,,,1.72,1.80531657930728,1.8533276658667623,-0.0480110865594827,,1.72,1.7972958872586882,1.8154220323054653,-0.0181261450467773,,1.72,1.7972327562839612,1.8113537146933785,-0.0141209584094172,
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,,,,,,1.72,1.820828684635876,1.863993879136104,-0.0431651945002273,,1.72,1.8113496849420856,1.8230557948899029,-0.0117061099478168,,1.72,1.8112750756083176,1.8186620118688488,-0.0073869362605309,
NGD,2021-02-12,1.74,1.76,1.72,1.7481,616212,,,,,,1.7481,1.8391611727514896,1.875513389466992,-0.0363522167155019,,1.7481,1.82795871856792,1.831300258481095,-0.0033415399131753,,1.7481,1.8278705439007392,1.8265549728183568,0.0013155710823824,
NGD,2021-02-11,1.82,1.84,1.7901,1.8213,713933,,,,,,1.8213,1.855717749615397,1.885706460624351,-0.029988711008954,,1.8213,1.8424784855802685,1.8379562791595825,0.0045222064206862,,1.8213,1.8423742791554192,1.8328313706438253,0.0095429085115936,
NGD,2021-02-10,1.83,1.85,1.8081,1.815,934379,,,,,,1.815,1.8619755222727417,1.8908589774742992,-0.0288834552015573,,1.815,1.846329119322136,1.839288781492349,0.0070403378297865,,1.815,1.8462059662745864,1.833753880295332,0.0124520859792545,
NGD,2021-02-09,1.89,1.9,1.835,1.8513,813424,,,,,,1.8513,1.870516526322332,1.8969276956722432,-0.0264111693499118,,1.8513,1.8520253228352512,1.841231884011737,0.0107934388235142,,1.8513,1.8518797783245111,1.8352541907189583,0.0166255876055527,
NGD,2021-02-08,1.9,1.9,1.86,1.89,1014446,,,,,,1.89,1.8740104401991189,1.9005779113260224,-0.0265674711269039,,1.89,1.852157199714388,1.840426434732676,0.0117307649817117,,1.89,1.8519851925653312,1.833970525976475,0.0180146665888563,
NGD,2021-02-05,1.79,1.8,1.75,1.77,2374632,,,,,,1.77,1.871103247508049,1.9014241442321045,-0.0303208967240553,,1.77,1.8452766905715487,1.8364605495112905,0.0088161410602589,,1.77,1.8450734093953916,1.829488168054593,0.0155852413407984,
NGD,2021-02-04,1.82,1.83,1.69,1.7293,4047201,,,,,,1.7293,1.889485656145876,1.9119380757706728,-0.0224524196247966,,1.7293,1.8589633615845584,1.8417773934721933,0.0171859681123649,,1.7293,1.858723120194553,1.83424722149896,0.024475898695593,
NGD,2021-02-03,1.89,1.92,1.83,1.855,2038136,,,,,,1.855,1.918610320899672,1.9265491218323263,-0.0079388009326546,,1.855,1.882538518236296,1.8507755849499683,0.0317629332863276,,1.855,1.882254596593563,1.842642999218877,0.039611597374686,
NGD,2021-02-02,1.98,2.0,1.91,1.94,2475378,,,,,,1.94,1.9301758337905213,1.9322730515789128,-0.0020972177883913,,1.94,1.8875455215519863,1.8504376317459656,0.0371078898060204,,1.94,1.8872099777923927,1.8416544391563872,0.0455555386360055,
NGD,2021-02-01,2.05,2.08,1.935,1.935,2528083,,,,,,1.935,1.9283896217524343,1.9316548957052253,-0.0032652739527911,,1.935,1.878008343652348,1.8432726422856431,0.0347357013667042,,1.935,1.877611791936464,1.833786794288898,0.0438249976475659,
NGD,2021-01-29,1.99,2.02,1.92,1.995,2263241,,,,,,1.995,1.9271877347983315,1.931387287361644,-0.004199552563312,,1.995,1.8676462243164105,1.8359344536684945,0.0317117706479159,,1.995,1.8671775722885484,1.82568973783201,0.0414878344565383,
NGD,2021-01-28,1.89,1.96,1.88,1.94,1650511,,,,,,1.94,1.914858232034392,1.926298270350575,-0.0114400383161832,,1.94,1.84449099237394,1.823209209961974,0.0212817824119657,,1.94,1.8439371308864665,1.8121449168585708,0.0317922140278956,
NGD,2021-01-27,1.87,1.87,1.78,1.805,1545968,,,,,,1.805,1.9102870014951905,1.9252021319786208,-0.0149151304834307,,1.805,1.8271257182601108,1.813865946758932,0.0132597715011788,,1.805,1.826471154684006,1.8019165102072563,0.0245546444767494,
NGD,2021-01-26,1.9,1.93,1.88,1.93,532746,,,,,,1.93,1.9294300926761343,1.934818302536911,-0.0053882098607767,,1.93,1.8311485761255857,1.8145752224996463,0.0165733536259391,,1.93,1.830375000990189,1.801669831023837,0.0287051699663518,
NGD,2021-01-25,1.93,1.95,1.88,1.89,903614,,,,,,1.89,1.929326473162704,1.935203766739864,-0.0058772935771596,,1.89,1.813175589966601,1.8053412402996185,0.0078343496669828,,1.89,1.812261364806587,1.791403417505744,0.020857947300843,
NGD,2021-01-22,1.9,1.91,1.855,1.8813,1309636,,,,,,1.8813,1.9364767410104688,1.938820068079053,-0.0023433270685842,,1.8813,1.7992075154150742,1.7985685395235878,0.0006389758914864,,1.8813,1.7981270674986938,1.7835156909062038,0.01461137659249,
NGD,2021-01-21,2.01,2.02,1.93,1.9411,938403,,,,,,1.9411,1.946508875739645,1.943421673525377,0.0030872022142676,,1.9411,1.7842816091269058,1.791950022685475,-0.0076684135585691,,1.9411,1.78300471613482,1.7756929461787,0.0073117699561198,
NGD,2021-01-20,1.96,2.03,1.94,1.9887,1800900,,,,,,1.9887,1.947492307692308,1.943607407407408,0.0038849002849001,,1.9887,1.7557691744227069,1.780018024500313,-0.0242488500776061,,1.9887,1.7542601190684235,1.762460381872996,-0.0082002628045725,
NGD,2021-01-19,1.97,1.97,1.93,1.94,800487,,,,,,1.94,1.94,1.94,0.0,,1.94,1.7134181152268355,1.763323466460338,-0.0499053512335023,,1.94,1.7116346861717733,1.7443612124228356,-0.0327265262510623,
NGD,2021-02-26,1.61,1.62,1.55,1.55,1307139,,,,,,,,,,,1.55,1.6722214089044418,1.7491893437771648,-0.076967934872723,,1.55,1.6701137200211864,1.7287101094166624,-0.0585963893954759,
NGD,2021-02-25,1.67,1.74,1.66,1.7,566279,,,,,,,,,,,1.7,1.694443483250704,1.7651244912793378,-0.0706810080286337,,1.7,1.6919525782068563,1.7430069181699952,-0.0510543399631386,
NGD,2021-02-24,1.68,1.69,1.62,1.6381,837215,,,,,,,,,,,1.6381,1.6934332074781049,1.7703344505816847,-0.0769012431035798,,1.6381,1.6904894106081032,1.7464474716235947,-0.0559580610154915,
NGD,2021-02-23,1.72,1.72,1.58,1.64,2165365,,,,,,,,,,,1.64,1.7034937906559422,1.7809132066282194,-0.0774194159722772,,1.64,1.700014757991395,1.7551152693534822,-0.0551005113620872,
NGD,2021-02-22,1.56,1.62,1.54,1.6094,1466085,,,,,,,,,,,1.6094,1.71503811622975,1.7921862631584768,-0.0771481469287269,,1.6094,1.7109265321716485,1.7643244909017606,-0.0533979587301121,
NGD,2021-02-19,1.62,1.62,1.55,1.585,784206,,,,,,,,,,,1.585,1.7342450464533408,1.806809164211155,-0.0725641177578142,,1.585,1.7293859016574027,1.7767184501739013,-0.0473325485164985,
NGD,2021-02-18,1.63,1.66,1.61,1.63,1172389,,,,,,,,,,,1.63,1.7613805094448574,1.8245538973480475,-0.0631733879031901,,1.63,1.7556378837769304,1.7920559261878133,-0.0364180424108828,
NGD,2021-02-17,1.7,1.7,1.63,1.675,2568131,,,,,,,,,,,1.675,1.7852678747984676,1.8401182091358912,-0.0548503343374235,,1.675,1.778481135372736,1.8050204002828385,-0.0265392649101021,
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,,,,,,,,,,,1.72,1.80531657930728,1.8533276658667623,-0.0480110865594827,,1.72,1.7972958872586882,1.8154220323054653,-0.0181261450467773,
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,,,,,,,,,,,1.72,1.820828684635876,1.863993879136104,-0.0431651945002273,,1.72,1.8113496849420856,1.8230557948899029,-0.0117061099478168,
NGD,2021-02-12,1.74,1.76,1.72,1.7481,616212,,,,,,,,,,,1.7481,1.8391611727514896,1.875513389466992,-0.0363522167155019,,1.7481,1.82795871856792,1.831300258481095,-0.0033415399131753,
NGD,2021-02-11,1.82,1.84,1.7901,1.8213,713933,,,,,,,,,,,1.8213,1.855717749615397,1.885706460624351,-0.029988711008954,,1.8213,1.8424784855802685,1.8379562791595825,0.0045222064206862,
NGD,2021-02-10,1.83,1.85,1.8081,1.815,934379,,,,,,,,,,,1.815,1.8619755222727417,1.8908589774742992,-0.0288834552015573,,1.815,1.846329119322136,1.839288781492349,0.0070403378297865,
NGD,2021-02-09,1.89,1.9,1.835,1.8513,813424,,,,,,,,,,,1.8513,1.870516526322332,1.8969276956722432,-0.0264111693499118,,1.8513,1.8520253228352512,1.841231884011737,0.0107934388235142,
NGD,2021-02-08,1.9,1.9,1.86,1.89,1014446,,,,,,,,,,,1.89,1.8740104401991189,1.9005779113260224,-0.0265674711269039,,1.89,1.852157199714388,1.840426434732676,0.0117307649817117,
NGD,2021-02-05,1.79,1.8,1.75,1.77,2374632,,,,,,,,,,,1.77,1.871103247508049,1.9014241442321045,-0.0303208967240553,,1.77,1.8452766905715487,1.8364605495112905,0.0088161410602589,
NGD,2021-02-04,1.82,1.83,1.69,1.7293,4047201,,,,,,,,,,,1.7293,1.889485656145876,1.9119380757706728,-0.0224524196247966,,1.7293,1.8589633615845584,1.8417773934721933,0.0171859681123649,
NGD,2021-02-03,1.89,1.92,1.83,1.855,2038136,,,,,,,,,,,1.855,1.918610320899672,1.9265491218323263,-0.0079388009326546,,1.855,1.882538518236296,1.8507755849499683,0.0317629332863276,
NGD,2021-02-02,1.98,2.0,1.91,1.94,2475378,,,,,,,,,,,1.94,1.9301758337905213,1.9322730515789128,-0.0020972177883913,,1.94,1.8875455215519863,1.8504376317459656,0.0371078898060204,
NGD,2021-02-01,2.05,2.08,1.935,1.935,2528083,,,,,,,,,,,1.935,1.9283896217524343,1.9316548957052253,-0.0032652739527911,,1.935,1.8780083436523476,1.8432726422856431,0.0347357013667042,
NGD,2021-01-29,1.99,2.02,1.92,1.995,2263241,,,,,,,,,,,1.995,1.9271877347983315,1.931387287361644,-0.004199552563312,,1.995,1.8676462243164105,1.8359344536684945,0.0317117706479159,
NGD,2021-01-28,1.89,1.96,1.88,1.94,1650511,,,,,,,,,,,1.94,1.914858232034392,1.926298270350575,-0.0114400383161832,,1.94,1.84449099237394,1.823209209961974,0.0212817824119657,
NGD,2021-01-27,1.87,1.87,1.78,1.805,1545968,,,,,,,,,,,1.805,1.9102870014951905,1.9252021319786208,-0.0149151304834307,,1.805,1.8271257182601108,1.813865946758932,0.0132597715011788,
NGD,2021-01-26,1.9,1.93,1.88,1.93,532746,,,,,,,,,,,1.93,1.9294300926761343,1.934818302536911,-0.0053882098607767,,1.93,1.8311485761255857,1.8145752224996463,0.0165733536259391,
NGD,2021-01-25,1.93,1.95,1.88,1.89,903614,,,,,,,,,,,1.89,1.929326473162704,1.935203766739864,-0.0058772935771596,,1.89,1.813175589966601,1.8053412402996185,0.0078343496669828,
NGD,2021-01-22,1.9,1.91,1.855,1.8813,1309636,,,,,,,,,,,1.8813,1.9364767410104688,1.938820068079053,-0.0023433270685842,,1.8813,1.7992075154150742,1.7985685395235878,0.0006389758914864,
NGD,2021-01-21,2.01,2.02,1.93,1.9411,938403,,,,,,,,,,,1.9411,1.946508875739645,1.943421673525377,0.0030872022142676,,1.9411,1.7842816091269058,1.791950022685475,-0.0076684135585691,
NGD,2021-01-20,1.96,2.03,1.94,1.9887,1800900,,,,,,,,,,,1.9887,1.947492307692308,1.943607407407408,0.0038849002849001,,1.9887,1.7557691744227069,1.780018024500313,-0.0242488500776061,
NGD,2021-01-19,1.97,1.97,1.93,1.94,800487,,,,,,,,,,,1.94,1.94,1.94,0.0,,1.94,1.7134181152268355,1.763323466460338,-0.0499053512335023,
NGD,2021-02-26,1.61,1.62,1.55,1.55,1307139,,,,,,,,,,,,,,,,1.55,1.6722214089044418,1.7491893437771648,-0.076967934872723,
NGD,2021-02-25,1.67,1.74,1.66,1.7,566279,,,,,,,,,,,,,,,,1.7,1.694443483250704,1.7651244912793378,-0.0706810080286337,
NGD,2021-02-24,1.68,1.69,1.62,1.6381,837215,,,,,,,,,,,,,,,,1.6381,1.6934332074781049,1.7703344505816847,-0.0769012431035798,
NGD,2021-02-23,1.72,1.72,1.58,1.64,2165365,,,,,,,,,,,,,,,,1.64,1.7034937906559422,1.7809132066282194,-0.0774194159722772,
NGD,2021-02-22,1.56,1.62,1.54,1.6094,1466085,,,,,,,,,,,,,,,,1.6094,1.71503811622975,1.7921862631584768,-0.0771481469287269,
NGD,2021-02-19,1.62,1.62,1.55,1.585,784206,,,,,,,,,,,,,,,,1.585,1.7342450464533408,1.806809164211155,-0.0725641177578142,
NGD,2021-02-18,1.63,1.66,1.61,1.63,1172389,,,,,,,,,,,,,,,,1.63,1.7613805094448574,1.8245538973480475,-0.0631733879031901,
NGD,2021-02-17,1.7,1.7,1.63,1.675,2568131,,,,,,,,,,,,,,,,1.675,1.7852678747984676,1.8401182091358912,-0.0548503343374235,
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,,,,,,,,,,,,,,,,1.72,1.80531657930728,1.8533276658667623,-0.0480110865594827,
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,,,,,,,,,,,,,,,,1.72,1.820828684635876,1.8639938791361037,-0.0431651945002273,
NGD,2021-02-12,1.74,1.76,1.72,1.7481,616212,,,,,,,,,,,,,,,,1.7481,1.8391611727514896,1.875513389466992,-0.0363522167155019,
NGD,2021-02-11,1.82,1.84,1.7901,1.8213,713933,,,,,,,,,,,,,,,,1.8213,1.855717749615397,1.885706460624351,-0.029988711008954,
NGD,2021-02-10,1.83,1.85,1.8081,1.815,934379,,,,,,,,,,,,,,,,1.815,1.8619755222727417,1.8908589774742992,-0.0288834552015573,
