Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA_x,TCDA spanTwelveEMA_x,TCDA spanTwntySixEMA_x,TCDA_x,TCDA_y,TCDA SMA_y,TCDA spanTwelveEMA_y,TCDA spanTwntySixEMA_y,TCDA_x.1,TCDA_y.1,TCDA SMA_x.1,TCDA spanTwelveEMA_x.1,TCDA spanTwntySixEMA_x.1,TCDA_x.1.1,TCDA_y.1.1,TCDA SMA_y.1,TCDA spanTwelveEMA_y.1,TCDA spanTwntySixEMA_y.1,TCDA_x,TCDA_y
TCDA,2021-02-03,6.92,7.1,6.9,7.01,79457,,,,,,,,,,,,,,,,7.01,6.980827651649262,7.035974418695945,-0.0551467670466827,
TCDA,2021-02-02,7.0,7.0,6.75,6.89,58090,,,,,,,,,,,,,,,,6.89,6.975523588312765,7.03805237219162,-0.0625287838788555,
TCDA,2021-02-01,6.8,6.8,6.6,6.7899,55430,,,,,,,,,,,,,,,,6.7899,6.991073331642357,7.049896561966949,-0.0588232303245916,
TCDA,2021-01-29,6.89,6.955,6.79,6.8499,108211,,,,,,,,,,,,,,,,6.8499,7.027650301031877,7.070696286924305,-0.0430459858924274,
TCDA,2021-01-28,6.88,7.03,6.83,6.88,24724,,,,,,,,,,,,,,,,6.88,7.059968537583128,7.088359989878249,-0.0283914522951214,
TCDA,2021-01-27,6.86,6.86,6.45,6.63,131234,,,,,,,,,,,,,,,,6.63,7.092690089870969,7.105028789068509,-0.0123386991975404,
TCDA,2021-01-26,7.21,7.4,7.21,7.37,50169,,,,,,,,,,,,,,,,7.37,7.1768155607566,7.143031092193991,0.0337844685626089,
TCDA,2021-01-25,7.39,7.45,7.19,7.34,25331,,,,,,,,,,,,,,,,7.34,7.1416911172578,7.124873579569511,0.016817537688289,
TCDA,2021-01-22,7.15,7.15,6.94,7.08,14471,,,,,,,,,,,,,,,,7.08,7.105634956759218,7.107663465935072,-0.0020285091758536,
TCDA,2021-01-21,7.15,7.2299,6.99,7.15,37322,,,,,,,,,,,,,,,,7.15,7.110295857988167,7.109876543209877,0.0004193147782896,
TCDA,2021-01-20,7.1,7.11,7.0201,7.065,22901,,,,,,,,,,,,,,,,7.065,7.103076923076924,7.106666666666667,-0.0035897435897433,
TCDA,2021-01-19,7.15,7.195,6.9,7.11,72001,,,,,,,,,,,,,,,,7.11,7.11,7.11,0.0,
