Symbol,Date,Open,High,Low,Close,Volume,RYCEF SMA,RYCEF spanTwelveEMA_x,RYCEF spanTwntySixEMA_x,RYCEF_x,RYCEF_y,RYCEF spanTwelveEMA_y,RYCEF spanTwntySixEMA_y,RYCEF
RYCEF,2020-10-16,2.83,2.83,2.74,2.77,13900,2.7699999999999987,2.325231589979206,2.137374280250481,0.18785730972872505,0.10822700236622744,2.325231589979206,2.137374280250481,0.18785730972872505
RYCEF,2020-10-15,2.37,2.37,2.37,2.37,3200,2.3699999999999988,2.2443646063390617,2.0867642226705194,0.15760038366854226,0.08831942552560301,2.2443646063390617,2.0867642226705194,0.15760038366854223
RYCEF,2020-10-14,2.35,2.38,2.34,2.34,6385,2.339999999999999,2.221521807491618,2.064105360484161,0.15741644700745727,0.07099918598986821,2.221521807491618,2.064105360484161,0.15741644700745727
RYCEF,2020-10-13,2.45,2.45,2.36,2.39,19153,2.3899999999999992,2.1999803179446404,2.0420337893228937,0.15794652862174585,0.049394870735470935,2.1999803179446396,2.0420337893228937,0.15794652862174585
RYCEF,2020-10-12,2.95,3.06,2.95,3.005,20375,3.0049999999999986,2.165431284843665,2.014196492468725,0.15123479237493995,0.022256956263902103,2.165431284843665,2.014196492468725,0.15123479237493997
RYCEF,2020-10-09,2.9,2.9,2.7,2.7,86613,2.6999999999999984,2.0127824275425135,1.9349322118662229,0.07785021567629058,-0.00998750276385737,2.0127824275425135,1.9349322118662229,0.07785021567629058
RYCEF,2020-10-08,2.38,2.49,2.375,2.45,94970,2.4499999999999984,1.8878337780047885,1.873726788815521,0.01410698918926778,-0.03194693237389425,1.8878337780047885,1.8737267888155207,0.014106989189267782
RYCEF,2020-10-07,2.09,2.09,1.99,2.0,19446,1.9999999999999984,1.7856217376420227,1.8276249319207625,-0.04200319427873955,-0.04346041276468469,1.7856217376420227,1.8276249319207623,-0.04200319427873955
RYCEF,2020-10-06,1.81,1.89,1.81,1.87,106552,1.8699999999999983,1.7466438717587542,1.8138349264744231,-0.06719105471566911,-0.04382471738617092,1.746643871758754,1.8138349264744231,-0.06719105471566911
RYCEF,2020-10-05,1.55,1.59,1.54,1.565,18730,1.5649999999999982,1.7242154848058002,1.809341720592377,-0.08512623578657674,-0.03798313305379643,1.7242154848058002,1.809341720592377,-0.08512623578657674
RYCEF,2020-10-02,1.36,1.43,1.33,1.43,36402,1.4299999999999984,1.7531637547704908,1.828889058239767,-0.07572530346927597,-0.02619735737060135,1.753163754770491,1.828889058239767,-0.07572530346927597
RYCEF,2020-10-01,1.52,1.52,1.48,1.485,60719,1.4849999999999983,1.8119208010923984,1.8608001828989482,-0.0488793818065496,-0.013815370845932635,1.8119208010923986,1.8608001828989482,-0.048879381806549604
RYCEF,2020-09-30,1.73,1.735,1.71,1.735,46628,1.7349999999999983,1.8713609467455616,1.890864197530864,-0.01950325078530191,-0.005049368105778394,1.871360946745562,1.890864197530864,-0.019503250785301907
RYCEF,2020-09-29,1.86,1.86,1.82,1.82,15408,1.8199999999999985,1.896153846153846,1.903333333333333,-0.00717948717948702,-0.0014358974358974045,1.896153846153846,1.903333333333333,-0.007179487179487021
RYCEF,2020-09-28,1.84,1.91,1.84,1.91,20150,1.909999999999998,1.91,1.91,0.0,0.0,1.91,1.91,0.0
