Symbol,Date,Open,High,Low,Close,Volume,EQXWF SMA,EQXWF spanTwelveEMA,EQXWF spanTwntySixEMA,EQXWF_x,EQXWF_y
EQXWF,2020-07-31,0.5252,0.5252,0.51,0.51,1500,0.51,0.5448349994276633,0.6047595625118474,-0.059924563084184035,-0.04558599197306465
EQXWF,2020-07-30,0.53,0.53,0.51,0.51,53700,0.51,0.5394757687464844,0.5977403356591179,-0.0582645669126336,-0.04812170696097844
EQXWF,2020-07-29,0.52878,0.52878,0.49093000000000003,0.5,95907,0.5,0.5334025735547175,0.5905003107954796,-0.057097737240762066,-0.04991691301693517
EQXWF,2020-07-28,0.51762,0.53572,0.51,0.53572,12000,0.53572,0.5337591007001455,0.5864425099958144,-0.05268340929566884,-0.050470212272681905
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.55,0.5362577005924308,0.5837430648109393,-0.04748536421850846,-0.04987324266184722
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.55,0.5383719005012876,0.5812435785286475,-0.042871678027359916,-0.048472929734949766
EQXWF,2020-07-27,0.5279,0.55,0.51928,0.55,72065,0.55,0.5401608388857049,0.5789292393783774,-0.038768400492672495,-0.046532023886494314
EQXWF,2020-07-24,0.50215,0.51,0.5,0.51,8030,0.51,0.5355207098263657,0.5738233697947939,-0.03830265996842819,-0.04488615110288109
EQXWF,2020-07-23,0.535,0.535,0.535,0.535,3486,0.5349999999999999,0.5354406006223095,0.5709475646248092,-0.03550696400249975,-0.04301031368280482
EQXWF,2020-07-22,0.51,0.52,0.51,0.5157,18212,0.5156999999999999,0.5324035851419542,0.5668551524303789,-0.03445156728842469,-0.041298564403928796
EQXWF,2020-07-21,0.52,0.52,0.5199,0.52,4400,0.5199999999999998,0.5304953412739613,0.5633844003984989,-0.032889059124537656,-0.03961666334805057
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999999,0.5320068272318134,0.5616759262949064,-0.029669099063093007,-0.03762715049105906
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999998,0.5332857768884575,0.560094005828617,-0.02680822894015955,-0.03546336618087916
EQXWF,2020-07-20,0.52,0.54032,0.5,0.54032,61545,0.5403199999999998,0.5343679650594639,0.5586292646561268,-0.0242612995966629,-0.03322295286403591
EQXWF,2020-07-17,0.48,0.5118,0.47,0.5101,7502,0.5100999999999999,0.5306344319733926,0.5550345043112285,-0.024400072337835917,-0.03145837675879591
EQXWF,2020-07-16,0.51,0.51,0.51,0.51,3000,0.5099999999999998,0.527459903977486,0.5516986151029893,-0.024238711125503357,-0.030014443632137403
EQXWF,2020-07-15,0.5213,0.5286,0.51,0.51,13000,0.5099999999999998,0.5247737649040266,0.5486098287990643,-0.023836063895037674,-0.02877876768471746
EQXWF,2020-07-14,0.5,0.5,0.5,0.5,200,0.4999999999999998,0.5209624164572533,0.5450091007398743,-0.024046684282621026,-0.027832351004298175
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5257266600792143,0.5455217599443279,-0.01979509986511374,-0.026224900776461287
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5297579431439505,0.5459964443928964,-0.01623850124894588,-0.024227620870958207
EQXWF,2020-07-13,0.545,0.555,0.545,0.55193,24599,0.5519299999999998,0.5331690288141121,0.5464359670304597,-0.013266938216347723,-0.02203548434003611
EQXWF,2020-07-10,0.555,0.555,0.54871,0.55,21400,0.5499999999999998,0.5357584089965562,0.5466999694726479,-0.010941560476091627,-0.019816699567247215
EQXWF,2020-07-09,0.53,0.551,0.53,0.55,19937,0.5499999999999998,0.5379494229970859,0.5469444161783776,-0.0089949931812916,-0.017652358290056094
EQXWF,2020-07-08,0.4961,0.52,0.4961,0.52,15350,0.5199999999999998,0.5351879733052266,0.5449485334984978,-0.009760560193271206,-0.016073998670699117
EQXWF,2020-07-07,0.49,0.51,0.4878,0.5,108723,0.4999999999999998,0.5297744389505763,0.5416190124986091,-0.011844573548032809,-0.015228113646165857
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5282706791120261,0.5400176041653788,-0.01174692505335273,-0.014531875927603233
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5269982669409451,0.538534818671647,-0.011536551730701894,-0.013932811088222965
EQXWF,2020-07-06,0.52,0.56,0.50555,0.52,27183,0.5199999999999998,0.5259216104884921,0.5371618691404139,-0.011240258651921908,-0.013394300600962755
