Symbol,Date,Open,High,Low,Close,Volume,DOCRF SMA,DOCRF spanTwelveEMA,DOCRF spanTwntySixEMA,DOCRF_x,DOCRF_y
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.43671000000000015,0.515056854384385,0.5707885789803292,-0.05573172459594422,-0.03574780882426279
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.43671000000000015,0.5030034921714027,0.5608568323891937,-0.057853340217790976,-0.04016891510296843
DOCRF,2020-07-27,0.43881000000000003,0.43881000000000003,0.43671000000000004,0.43671000000000004,5700,0.43671000000000015,0.4928044933758023,0.5516607707307349,-0.05885627735493265,-0.04390638755336128
DOCRF,2020-07-24,0.39899999999999997,0.4266,0.39899999999999997,0.4129,2902,0.41290000000000016,0.4805114943949096,0.5413821951210509,-0.060870700726141314,-0.047299250187917294
DOCRF,2020-07-23,0.384,0.42,0.384,0.42,4950,0.4200000000000002,0.4712020337187697,0.5323909214083804,-0.06118888768961073,-0.05007717768825598
DOCRF,2020-07-22,0.42925,0.4424,0.42,0.4265,157950,0.42650000000000027,0.4643247977620359,0.5245471494522039,-0.06022235169016815,-0.05210621248863842
DOCRF,2020-07-21,0.4425,0.456,0.4361,0.4368,11450,0.4368000000000003,0.4600902134909535,0.5180473606038927,-0.0579571471129392,-0.05327639941349858
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000002,0.4625378729538837,0.5149327412999006,-0.05239486834601692,-0.053100093200002245
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000002,0.464608969422517,0.512048834536945,-0.0474398651144281,-0.05196804758288742
DOCRF,2020-07-20,0.49,0.49,0.47589,0.47600000000000003,4850,0.4760000000000002,0.4663614356652066,0.5093785504971713,-0.04301711483196469,-0.05017786103270288
DOCRF,2020-07-17,0.49,0.49,0.46799999999999997,0.46799999999999997,36260,0.4680000000000002,0.4666135224859441,0.5063134726825661,-0.039699950196621925,-0.04808227886548669
DOCRF,2020-07-16,0.47985,0.47985,0.47985,0.47985,5250,0.4798500000000001,0.4686499036419527,0.5043532154468204,-0.035703311804867736,-0.045606485453362905
DOCRF,2020-07-15,0.4714,0.4838,0.4714,0.475,3136,0.4750000000000001,0.4696268415431907,0.5021789031915004,-0.03255206164830965,-0.042995600692352254
DOCRF,2020-07-14,0.4674,0.4674,0.4509,0.4509,2850,0.4509000000000002,0.4667457889980845,0.4983804659180559,-0.031634676919971405,-0.04072341593787608
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000002,0.4695541291522254,0.4973893202944962,-0.027835191142270788,-0.03814577097875503
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000002,0.47193041697496,0.4964715928652742,-0.02454117589031424,-0.03542485196106687
DOCRF,2020-07-13,0.502921,0.502921,0.48378000000000004,0.485,85299,0.4850000000000002,0.4739411220557354,0.4956218452456242,-0.021680723189888892,-0.03267602620683128
DOCRF,2020-07-10,0.445,0.4685,0.445,0.461,3020,0.4610000000000002,0.4719501802010068,0.4930572641163187,-0.02110708391531191,-0.030362237748527404
DOCRF,2020-07-09,0.4848,0.4848,0.4761,0.4761,6700,0.4761000000000002,0.4725886140162365,0.4918011704780729,-0.019212556461836398,-0.028132301491189202
DOCRF,2020-07-08,0.429,0.4519,0.429,0.45,29350,0.4500000000000002,0.4691134426291233,0.4887047874796971,-0.0195913448505739,-0.02642411016306614
DOCRF,2020-07-07,0.44799999999999995,0.475346,0.44799999999999995,0.4652,7519,0.4652000000000002,0.4685113745323351,0.4869636921108307,-0.01845231757849564,-0.024829751646152042
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4731742399888989,0.48784193713965796,-0.014667697150759109,-0.022797340747073458
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4771197415290683,0.4886551269811648,-0.01153538545209648,-0.020544949688078063
DOCRF,2020-07-06,0.48,0.5048,0.48,0.49882,3214,0.4988200000000002,0.4804582428322886,0.4894080805381156,-0.008949837705826968,-0.018225927291627846
