Symbol,Date,Open,High,Low,Close,Volume,AGE SMA,AGE spanTwelveEMA,AGE spanTwntySixEMA,AGE_x,AGE_y
AGE,2020-07-31,1.09,1.12,1.09,1.1,12559,1.1,1.1693993390528568,1.1539824343998828,0.015416904652973962,0.044486254169580325
AGE,2020-07-30,1.2,1.2,1.1,1.11,71767,1.11,1.1602609791985712,1.1507244762961877,0.009536502902383505,0.03749630391614096
AGE,2020-07-29,1.23,1.29,1.23,1.23,13625,1.2299999999999998,1.1709900593218678,1.1565967373112849,0.014393322010582962,0.032875707535029365
AGE,2020-07-28,1.27,1.27,1.23,1.26,27372,1.2599999999999998,1.1846838963492727,1.1642562382511896,0.020427658098083112,0.030386097647640116
AGE,2020-07-27,1.31,1.33,1.27,1.32,43557,1.32,1.2055017584493848,1.175792813195546,0.029708945253838825,0.03025066716887986
AGE,2020-07-27,1.31,1.33,1.27,1.32,43557,1.32,1.2231168725340948,1.1864748270329128,0.036642045501182,0.03152894283534029
AGE,2020-07-27,1.31,1.33,1.27,1.32,43557,1.32,1.2380219690673109,1.1963655805860305,0.04165638848128062,0.033554431964528356
AGE,2020-07-24,1.34,1.4499,1.33,1.35,58225,1.35,1.255249358441571,1.2077459079500283,0.04750345049154259,0.0363442356699312
AGE,2020-07-23,1.35,1.45,1.35,1.435,67931,1.435,1.282903303296714,1.2245795443981744,0.058323758898539475,0.04074014031565286
AGE,2020-07-22,1.34,1.43,1.3,1.3185,137752,1.3184999999999998,1.2883797181741423,1.2315366151834948,0.056843102990647765,0.04396073285065184
AGE,2020-07-21,1.25,1.52,1.2,1.38,558092,1.3799999999999997,1.3024751461473514,1.2425339029476803,0.05994124319967109,0.04715683492045569
AGE,2020-07-20,0.99,1.02,0.943,0.9685010000000001,23474,0.9685009999999998,1.251094508278528,1.2222351693960003,0.028859338882527782,0.04349733571287011
AGE,2020-07-20,0.99,1.02,0.943,0.9685010000000001,23474,0.9685009999999998,1.2076185839279854,1.2034400457370371,0.0041785381909480454,0.0356335762084857
AGE,2020-07-20,0.99,1.02,0.943,0.9685010000000001,23474,0.9685009999999998,1.17083126332368,1.18603715346022,-0.015205890136539947,0.025465682939480573
AGE,2020-07-17,1.05,1.06,1.0201,1.03,24613,1.0299999999999998,1.1491649151200372,1.1744788457965,-0.02531393067646293,0.015309760216291875
AGE,2020-07-16,0.9377,1.0139,0.92,0.98,161622,0.9799999999999998,1.1231395435631082,1.1600730053671295,-0.03693346180402135,0.004861115812229231
AGE,2020-07-15,0.9,0.91495,0.89,0.9020100000000001,3844,0.9020099999999998,1.0891196137841683,1.1409572271917867,-0.051837613407618166,-0.006478630031740248
AGE,2020-07-14,0.9123,0.9558,0.88,0.888,8476,0.8879999999999996,1.0581781347404504,1.12221965480721,-0.06404152006675945,-0.01799120803874409
AGE,2020-07-13,0.92,0.9201,0.9012,0.92,24408,0.9199999999999996,1.0369199601649963,1.1072404211177869,-0.07032046095279032,-0.028457058621553337
AGE,2020-07-13,0.92,0.9201,0.9012,0.92,24408,0.9199999999999996,1.0189322739857662,1.093370760294247,-0.07443848630848082,-0.03765334415893883
AGE,2020-07-13,0.92,0.9201,0.9012,0.92,24408,0.9199999999999996,1.0037119241418022,1.0805284817539325,-0.07681655761213024,-0.045485986849577116
AGE,2020-07-10,0.9,0.9059999999999999,0.88,0.8802,44535,0.8801999999999995,0.984710089658448,1.0656893349573449,-0.08097924529889687,-0.05258463853944107
AGE,2020-07-09,0.8809999999999999,0.9,0.88,0.8902,31225,0.8901999999999995,0.9701700758648406,1.0526901249605043,-0.0825200490956639,-0.058571720650685645
AGE,2020-07-08,0.91,0.9299,0.8901100000000001,0.92,3883,0.9199999999999996,0.9624516026548652,1.042861226815282,-0.08040962416041686,-0.0629393013526319
AGE,2020-07-07,0.88,0.9079999999999999,0.88,0.9053,7652,0.9052999999999994,0.9536590484002704,1.032671506310446,-0.07901245791017575,-0.06615393266414067
AGE,2020-07-06,0.9152,0.95,0.89,0.915,19198,0.9149999999999996,0.9477115024925364,1.0239550984355985,-0.07624359594306185,-0.06817186531992492
AGE,2020-07-06,0.9152,0.95,0.89,0.915,19198,0.9149999999999996,0.9426789636475308,1.0158843504033317,-0.0732053867558009,-0.06917856960710012
AGE,2020-07-06,0.9152,0.95,0.89,0.915,19198,0.9149999999999996,0.9384206615479106,1.0084114355586404,-0.06999077401072984,-0.06934101048782607
