Symbol,Date,Open,High,Low,Close,Volume,ENZN SMA,ENZN spanTwelveEMA,ENZN spanTwntySixEMA,ENZN_x,ENZN_y
ENZN,2020-08-03,0.2,0.2,0.2,0.2,5060,0.2,0.2103502836528065,0.21874696307701785,-0.00839667942421135,-0.0034257139499602523
ENZN,2020-08-03,0.2,0.2,0.2,0.2,5060,0.2,0.2087579323216055,0.2173582991453869,-0.008600366823781402,-0.004460644524724482
ENZN,2020-08-03,0.2,0.2,0.2,0.2,5060,0.2,0.2074105581182816,0.2160724992086916,-0.008661941090409991,-0.005300903837861585
ENZN,2020-07-31,0.1748,0.18062999999999999,0.1748,0.18062999999999999,86159,0.18063,0.20329047225393052,0.21344712889693665,-0.010156656643006108,-0.00627205439889049
ENZN,2020-07-30,0.175,0.175,0.175,0.175,100,0.17500000000000002,0.198938091907172,0.21059919342308947,-0.01166110151591748,-0.007349863822295889
ENZN,2020-07-29,0.17,0.1749,0.17,0.17,505,0.17000000000000004,0.19448607776760707,0.2075918457621199,-0.013105767994512824,-0.008501044656739277
ENZN,2020-07-28,0.17,0.17,0.17,0.17,1500,0.17000000000000007,0.1907189888802829,0.20480726459455548,-0.014088275714272569,-0.009618490868245936
ENZN,2020-07-27,0.1799,0.1799,0.1799,0.1799,1072,0.1799000000000001,0.18905452905254708,0.20296228203199584,-0.01390775297944874,-0.010476343290486497
ENZN,2020-07-27,0.1799,0.1799,0.1799,0.1799,1072,0.17990000000000012,0.18764613996753984,0.20125396484444055,-0.013607824876900765,-0.01110263960776935
ENZN,2020-07-27,0.1799,0.1799,0.1799,0.1799,1072,0.17990000000000012,0.18645442612637986,0.19967218967077832,-0.013217763544398492,-0.011525664395095178
ENZN,2020-07-24,0.1711,0.1746,0.1711,0.172,26394,0.1720000000000001,0.1842306682607829,0.19762239784331329,-0.013391729582530348,-0.011898877432582212
ENZN,2020-07-23,0.171,0.171,0.171,0.171,310,0.1710000000000001,0.18219518083604708,0.1956503683734382,-0.013455187537391113,-0.012210139453543992
ENZN,2020-07-22,0.1725,0.1725,0.1725,0.1725,200,0.17250000000000007,0.1807036145535783,0.193935526271702,-0.013231911718123712,-0.012414493906459937
ENZN,2020-07-21,0.179405,0.179405,0.1702,0.1702,1100,0.17020000000000007,0.1790876738530278,0.19217733914046484,-0.013089665287437048,-0.01254952818265536
ENZN,2020-07-20,0.163,0.163,0.163,0.163,111,0.16300000000000006,0.17661264710640814,0.19001605475968966,-0.013403407653281518,-0.012720304076780594
ENZN,2020-07-20,0.163,0.163,0.163,0.163,111,0.16300000000000006,0.17451839370542227,0.1880148655182312,-0.013496471812808886,-0.012875537623986253
ENZN,2020-07-20,0.163,0.163,0.163,0.163,111,0.16300000000000006,0.1727463331353573,0.1861619125168807,-0.01341557938152338,-0.01298354597549368
ENZN,2020-07-17,0.16425,0.16425,0.1635,0.1635,250,0.16350000000000006,0.17132382034530236,0.18448325233044507,-0.013159431985142715,-0.013018723177423489
ENZN,2020-07-16,0.1715,0.1715,0.1637,0.1637,1760,0.16370000000000004,0.17015092490756353,0.18294375215781952,-0.012792827250255991,-0.012973543991989989
ENZN,2020-07-15,0.162,0.162,0.162,0.162,453,0.16200000000000006,0.1688969364602461,0.18139236310909213,-0.012495426648846064,-0.012877920523361206
ENZN,2020-07-14,0.17,0.17,0.17,0.17,300,0.17000000000000007,0.16906663854328516,0.18054848436027046,-0.011481845816985359,-0.012598705582086037
ENZN,2020-07-13,0.162,0.162,0.162,0.162,580,0.16200000000000006,0.16797946338277975,0.17917452255580604,-0.011195059173026295,-0.01231797630027409
ENZN,2020-07-13,0.162,0.162,0.162,0.162,580,0.16200000000000006,0.1670595459392752,0.17790233569982042,-0.01084278976054523,-0.012022938992328319
ENZN,2020-07-13,0.162,0.162,0.162,0.162,580,0.16200000000000006,0.1662811542563098,0.17672438490724113,-0.010443230650931334,-0.011706997324048923
ENZN,2020-07-10,0.1651,0.1651,0.165,0.165,6650,0.16500000000000006,0.16608405360149292,0.1758559119511492,-0.00977185834965627,-0.011319969529170394
ENZN,2020-07-09,0.1689,0.1689,0.1689,0.1689,3672,0.16890000000000008,0.16651727612434014,0.17534065921402706,-0.00882338308968686,-0.010820652241273689
ENZN,2020-07-08,0.17,0.17,0.1695,0.1695,19504,0.1695000000000001,0.16697615672059554,0.17490801779076576,-0.007931861070170215,-0.010242894007052994
ENZN,2020-07-07,0.166,0.1678,0.161,0.1678,6444,0.1678000000000001,0.16710290184050394,0.17438149795441274,-0.0072785961139087965,-0.009650034428424156
ENZN,2020-07-06,0.1745,0.1745,0.1745,0.1745,1000,0.17450000000000004,0.16824091694196489,0.1743902758837155,-0.006149358941750616,-0.008949899331089448
ENZN,2020-07-06,0.1745,0.1745,0.1745,0.1745,1000,0.17450000000000004,0.16920385279704722,0.17439840359603287,-0.005194550798985648,-0.008198829624668688
ENZN,2020-07-06,0.1745,0.1745,0.1745,0.1745,1000,0.17450000000000004,0.17001864467442454,0.17440592925558598,-0.004387284581161416,-0.007436520615967234
