Symbol,Date,Open,High,Low,Close,Volume,PPSI SMA,PPSI spanTwelveEMA,PPSI spanTwntySixEMA,PPSI_x,PPSI_y
PPSI,2020-07-28,1.44,1.47,1.4,1.4699,15614,1.469899999999999,1.523575378571684,1.6530934548279863,-0.1295180762563024,-0.12518237474506733
PPSI,2020-07-27,1.47,1.4971,1.465,1.48,13021,1.479999999999999,1.5168714741760403,1.6402717174333208,-0.1234002432572805,-0.12482594844750997
PPSI,2020-07-27,1.47,1.4971,1.465,1.48,13021,1.479999999999999,1.5111989396874186,1.6283997383641855,-0.11720079867676715,-0.12330091849336142
PPSI,2020-07-27,1.47,1.4971,1.465,1.48,13021,1.479999999999999,1.5063991028124308,1.6174071651520237,-0.1110080623395926,-0.12084234726260766
PPSI,2020-07-24,1.44,1.4999,1.42,1.47,15634,1.4699999999999993,1.5007992408412878,1.6064881158815034,-0.10568887504021562,-0.11781165281812925
PPSI,2020-07-23,1.49,1.49,1.36,1.435,44992,1.4349999999999994,1.4906762807118592,1.5937852924828737,-0.1031090117710145,-0.1148711246087063
PPSI,2020-07-22,1.32,1.58,1.32,1.58,457178,1.5799999999999996,1.5044183913715732,1.5927641597063644,-0.08834576833479124,-0.10956605335392329
PPSI,2020-07-21,1.38,1.38,1.2913,1.32,3903,1.3199999999999994,1.4760463311605618,1.572559407135523,-0.09651307597496063,-0.10695545787813077
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.2599999999999991,1.4428084340589369,1.5494068584588172,-0.1065984243998801,-0.10688405118248065
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.2599999999999991,1.4146840595883312,1.5279693133877936,-0.11328525379946243,-0.10816429170587702
PPSI,2020-07-20,1.36,1.36,1.2,1.26,16830,1.2599999999999991,1.3908865119593572,1.5081197346183273,-0.11723322265897007,-0.10997807789649564
PPSI,2020-07-17,1.36,1.37,1.34,1.3699,3087,1.3698999999999992,1.3876578178117638,1.4978812357577105,-0.1102234179459467,-0.11002714590638586
PPSI,2020-07-16,1.35,1.35,1.325,1.35,741,1.3499999999999992,1.3818643073791848,1.4869270701460284,-0.10506276276684368,-0.10903426927847742
PPSI,2020-07-15,1.305,1.34,1.29,1.31,1957,1.3099999999999992,1.3708082600900795,1.473821361246323,-0.10301310115624318,-0.10783003565403058
PPSI,2020-07-14,1.35,1.37,1.3,1.3007,11488,1.3006999999999989,1.3600223739223751,1.460997556709558,-0.10097518278718297,-0.10645906508066107
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4499999999999993,1.373865085626625,1.4601829228792202,-0.08631783725259523,-0.1024308195150479
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4499999999999995,1.385578149376375,1.4594286322955743,-0.07385048291919928,-0.09671475219587819
PPSI,2020-07-13,1.45,1.45,1.39,1.45,37372,1.4499999999999995,1.3954892033184711,1.4587302150884949,-0.0632410117700235,-0.09002000411070725
PPSI,2020-07-10,1.51,1.51,1.3,1.3957,26440,1.3956999999999995,1.395521633577168,1.4540613102671247,-0.058539676689956625,-0.08372393862655714
PPSI,2020-07-09,1.43,1.48,1.4,1.445,18724,1.4449999999999996,1.4031336899499114,1.4533901020991895,-0.05025641214927812,-0.07703043333110135
PPSI,2020-07-08,1.39,1.42,1.35,1.42,5058,1.4199999999999993,1.4057285068806942,1.4509167612029534,-0.045188254322259265,-0.07066199752933294
PPSI,2020-07-07,1.52,1.52,1.46,1.46,10213,1.459999999999999,1.4140779673605874,1.4515895937064385,-0.03751162634585081,-0.06403192329263652
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.450099999999999,1.4196198185358817,1.4514792534318872,-0.03185943489600551,-0.05759742561331032
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.450099999999999,1.4243090772226692,1.4513770865110067,-0.027068009288337525,-0.05149154234831576
PPSI,2020-07-06,1.4,1.455,1.37,1.4501,40981,1.450099999999999,1.4282769114961047,1.4512824875101915,-0.02300557601408681,-0.045794349081469975
