Symbol,Date,Open,High,Low,Close,Volume,OCX SMA,OCX spanTwelveEMA,OCX spanTwntySixEMA,OCX_x,OCX_y
OCX,2020-07-24,1.31,1.31,1.27,1.281,45739,1.2810000000000004,1.396420789871936,1.5121407126442359,-0.11571992277230025,-0.08867240239866314
OCX,2020-07-23,1.33,1.37,1.3274,1.37,43628,1.3700000000000008,1.3923560529685612,1.5016117709668853,-0.109255717998324,-0.09278906551859531
OCX,2020-07-22,1.41,1.42,1.39,1.4,61500,1.4000000000000004,1.3935320448195516,1.4940849731174863,-0.10055292829793472,-0.0943418380744632
OCX,2020-07-21,1.47,1.48,1.43,1.44,53508,1.4400000000000004,1.4006809610011592,1.4900786788124871,-0.08939771781132833,-0.09335301402183623
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.3800000000000003,1.3974992746932884,1.4819247026041549,-0.08442542791086649,-0.09156749679964228
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.3800000000000003,1.394807078586629,1.4743747246334766,-0.07956764604684796,-0.08916752664908342
OCX,2020-07-20,1.44,1.45,1.3502,1.38,171121,1.3800000000000003,1.3925290664963779,1.4673840042902562,-0.07485493779387807,-0.08630500887804235
OCX,2020-07-17,1.45,1.48,1.4,1.41,135643,1.41,1.3952169024200125,1.4631333373057926,-0.06791643488578036,-0.08262729407958996
OCX,2020-07-16,1.3,1.32,1.28,1.306,76345,1.3060000000000005,1.381491225124626,1.4514938308386969,-0.07000260571407102,-0.08010235640648618
OCX,2020-07-15,1.28,1.28,1.25,1.26,24463,1.2600000000000002,1.362800267413145,1.437309102628423,-0.07450883521527807,-0.07898365216824456
OCX,2020-07-14,1.26,1.27,1.22,1.23,123369,1.2300000000000002,1.342369457041892,1.4219528728040955,-0.07958341576220351,-0.07910360488703636
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2825000000000002,1.3331587713431394,1.4116230303741626,-0.07846425903102316,-0.07897573571583373
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2825000000000004,1.3253651142134255,1.402058361457558,-0.07669324724413218,-0.07851923802149344
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2825000000000004,1.3187704812575143,1.393202186534776,-0.07443170527726184,-0.07770173147264711
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,1.2900000000000007,1.3143442533717429,1.3855575801247926,-0.07121332675304992,-0.07640405052872767
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,1.3400000000000007,1.3182912913145517,1.3821829445599931,-0.06389165324544166,-0.07390157107207047
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,1.2650000000000003,1.3100926311123129,1.3735027264444382,-0.06341009533212505,-0.0718032759240814
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,1.3300000000000007,1.3131553032488799,1.3702803022633685,-0.05712499901448843,-0.0688676205421628
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3311160258259755,1.3746965761697856,-0.04358055034381003,-0.06381020650249225
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3463135603142873,1.3787857186757273,-0.03247215836144024,-0.05754259687428185
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3591730125736277,1.3825719617367846,-0.02339894916315699,-0.05071386733205688
