Symbol,Date,Open,High,Low,Close,Volume,ENKS SMA,ENKS spanTwelveEMA,ENKS spanTwntySixEMA,ENKS_x,ENKS_y
ENKS,2020-08-03,0.084,0.084,0.0835,0.084,104300,0.08400000000000002,0.08534508494286926,0.06252538069255241,0.022819704250316847,0.024109830229869823
ENKS,2020-07-31,0.075,0.08,0.0711,0.075,224100,0.07500000000000002,0.08375353341319706,0.06344942656717815,0.02030410684601891,0.02334868555309964
ENKS,2020-07-30,0.1,0.1,0.1,0.1,5000,0.10000000000000003,0.08625298981116675,0.06615687645109089,0.020096113360075857,0.022698171114494885
ENKS,2020-07-29,0.0886,0.0886,0.0886,0.0886,5500,0.08860000000000004,0.08661406830175647,0.06781933004730638,0.01879473825445009,0.021917484542485925
ENKS,2020-07-28,0.085,0.085,0.085,0.085,1000,0.08500000000000002,0.08636575010148625,0.06909197226602443,0.017273777835461832,0.020988743201081107
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07500000000000002,0.08461717316279606,0.06952960395002261,0.015087569212773447,0.019808508403419575
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07500000000000002,0.08313760806082743,0.06993481847224316,0.013202789588584271,0.018487364640452517
ENKS,2020-07-27,0.08,0.08,0.075,0.075,713000,0.07500000000000002,0.08188566835916168,0.07031001710392884,0.011575651255232829,0.01710502196340858
ENKS,2020-07-24,0.08,0.08,0.078,0.078,600000,0.07800000000000003,0.08128787322698294,0.07087964546660078,0.010408227760382166,0.015765663122803298
ENKS,2020-07-23,0.075,0.0799,0.075,0.0799,54200,0.07990000000000004,0.08107435426898557,0.0715478198764822,0.009526534392503366,0.014517837376743312
ENKS,2020-07-22,0.07,0.075,0.07,0.07,247000,0.07000000000000002,0.0793706074583724,0.07143316655229834,0.007937440906074067,0.013201758082609464
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.08162128323400741,0.07310478384472069,0.008516499389286725,0.012264706343944918
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.08352570119800629,0.07465257763400064,0.008873123564005644,0.011586389787957065
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.0851371317829284,0.07608572003148208,0.009051411751446315,0.011079394180654916
ENKS,2020-07-21,0.094,0.094,0.094,0.094,13244,0.09400000000000004,0.08650064997017018,0.07741270373285378,0.009087946237316402,0.010681104591987213
ENKS,2020-07-17,0.076,0.095,0.076,0.094,21200,0.09400000000000004,0.08765439612860554,0.07864139234523497,0.009013003783370556,0.010347484430263882
ENKS,2020-07-16,0.083,0.09,0.0679,0.0679,856200,0.06790000000000004,0.08461525826266622,0.07784573365299538,0.0067695246096708545,0.009631892466145276
ENKS,2020-07-15,0.06,0.06,0.06,0.06,85000,0.06000000000000004,0.08082829545302526,0.07652382745647719,0.0043044679965480726,0.008566407572225836
ENKS,2020-07-14,0.081,0.081,0.081,0.081,10000,0.08100000000000004,0.08085471153717523,0.07685539579303444,0.003999315744140794,0.007652989206608828
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.08000000000000003,0.08072321745453287,0.07708832943799486,0.003634888016538024,0.006849368968594667
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.08000000000000003,0.08061195323075859,0.07730400873888414,0.003307944491874451,0.006141084073250624
ENKS,2020-07-13,0.075,0.08,0.075,0.08,86500,0.08000000000000003,0.08051780657987266,0.0775037117952631,0.003014094784609567,0.005515686215522413
ENKS,2020-07-10,0.09,0.09,0.09,0.09,4088,0.09000000000000004,0.08197660556758456,0.07842936277339176,0.003547242794192801,0.005121997531256491
ENKS,2020-07-09,0.0973,0.0973,0.0973,0.0973,500,0.09730000000000004,0.08433405086487925,0.07982718775314053,0.004506863111738729,0.004998970647352939
ENKS,2020-07-08,0.087,0.087,0.087,0.087,10000,0.08700000000000002,0.08474419688566705,0.08035850717883382,0.004385689706833229,0.004876314459248997
ENKS,2020-07-07,0.09,0.09,0.08900000000000001,0.08900000000000001,30394,0.08900000000000005,0.08539893582633366,0.08099861775817946,0.004400318068154205,0.004781115181030039
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.11450000000000005,0.08987602262228234,0.08348020162794394,0.0063958209943384,0.005104056343691711
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.11450000000000005,0.0936643268342389,0.08577796447031846,0.007886362363920443,0.005660517547737458
ENKS,2020-07-06,0.1145,0.1145,0.1145,0.1145,300,0.11450000000000005,0.09686981501358677,0.08790552265770228,0.008964292355884487,0.006321272509366864
