Symbol,Date,Open,High,Low,Close,Volume,RSSV SMA,RSSV spanTwelveEMA,RSSV spanTwntySixEMA,RSSV_x,RSSV_y
RSSV,2020-07-22,0.026000000000000002,0.026000000000000002,0.026000000000000002,0.026000000000000002,10000,0.025999999999999968,0.10165715502042497,0.13003121807291046,-0.028374063052485507,-0.015410460644881396
RSSV,2020-07-21,0.0275,0.038,0.023,0.038,32933,0.03799999999999997,0.0918637465557442,0.12321409080825042,-0.031350344252506226,-0.018598437366406362
RSSV,2020-07-20,0.05,0.05,0.0425,0.049,7000,0.04899999999999997,0.08526932400870663,0.11771675074838005,-0.032447426739673414,-0.021368235241059776
RSSV,2020-07-20,0.05,0.05,0.0425,0.049,7000,0.04899999999999997,0.07968942800736714,0.11262662106331485,-0.032937193055947715,-0.023682026804037366
RSSV,2020-07-20,0.05,0.05,0.0425,0.049,7000,0.04899999999999997,0.07496797754469528,0.10791353802158783,-0.032945560476892566,-0.025534733538608405
RSSV,2020-07-17,0.06,0.06,0.06,0.06,1600,0.05999999999999998,0.07266521176858831,0.10436438705702578,-0.031699175288437464,-0.026767621888574216
RSSV,2020-07-16,0.035,0.035,0.035,0.035,7800,0.034999999999999976,0.06687056380419011,0.0992262843120609,-0.032355720507870785,-0.027885241612433533
RSSV,2020-07-15,0.0475,0.0475,0.045,0.045,12500,0.04499999999999997,0.06350586168046855,0.0952095225111675,-0.03170366083069895,-0.02864892545608662
RSSV,2020-07-15,0.0475,0.0475,0.045,0.045,12500,0.04499999999999997,0.06065880603731954,0.0914902986214514,-0.03083149258413185,-0.029085438881695666
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.05896514357003961,0.08839101724208462,-0.029425873672045005,-0.029153525839765538
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.057532044559264285,0.08552131226118946,-0.027989267701925176,-0.02892067421219747
RSSV,2020-07-13,0.04965,0.04965,0.04965,0.04965,500,0.04964999999999997,0.05631942231937748,0.08286417801961987,-0.0265447557002424,-0.028445490509806454
RSSV,2020-07-10,0.04,0.04,0.04,0.04,500,0.03999999999999998,0.05380874196255017,0.07968905372187025,-0.02588031175932009,-0.027932454759709183
RSSV,2020-07-09,0.04,0.04,0.04,0.04,5000,0.03999999999999999,0.05168432012215783,0.07674912381654653,-0.025064803694388696,-0.02735892454664509
RSSV,2020-07-08,0.04,0.04,0.0396,0.0396,31485,0.03959999999999999,0.04982519394951817,0.0739973368671727,-0.024172142917654536,-0.02672156822084698
RSSV,2020-07-07,0.043,0.043,0.043,0.043,4000,0.042999999999999976,0.04877516411113075,0.07170123783997473,-0.022926073728843963,-0.025962469322446377
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999996,0.04996360040172602,0.07057522022219881,-0.020611619820472785,-0.02489229942205166
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999999,0.05096920033992202,0.06953261131685075,-0.018563410976928728,-0.023626521733027074
RSSV,2020-07-06,0.06,0.06,0.0565,0.0565,4930,0.05649999999999999,0.05182009259531863,0.06856723270078773,-0.01674714010546909,-0.02225064540751548
