Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-07-21,4.44,4.455,4.38,4.41,126525,4.410000000000001,4.057252374228656,3.8734798925320204,0.18377248169663615,0.1317989674674354
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.455000000000002,4.118444316655017,3.916555456048167,0.20188886060685046,0.14581694609531842
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.455000000000002,4.170222114092707,3.9564402370816363,0.21378187701107088,0.15940993227846892
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.455000000000002,4.214034096539983,3.993370589890404,0.22066350664957926,0.17166064715269097
AFMD,2020-07-17,4.51,4.61,4.47,4.52,204403,4.520000000000001,4.261105773995371,4.032380175824448,0.22872559817092156,0.1830736373563371
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,4.520000000000001,4.300935654919159,4.068500162800415,0.2324354921187437,0.19294600830881842
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,4.400100000000002,4.316191708008519,4.093063113704088,0.22312859430443144,0.19898252550794104
AFMD,2020-07-14,4.26,4.346,4.19,4.23,87775,4.230000000000002,4.302931445237978,4.1032065867630445,0.1997248584749336,0.19913099210133958
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,4.410000000000002,4.319403530585983,4.125932024780597,0.19347150580538489,0.19799909484214864
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,4.410000000000002,4.333341448957369,4.146974097019071,0.1863673519382978,0.19567274626137848
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,4.410000000000002,4.345135072194696,4.166457497239882,0.17867757495481662,0.19227371200006613
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,4.580000000000002,4.381268138010897,4.197090275222112,0.1841778627887853,0.19065454215781
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,4.700000000000001,4.430303809086143,4.2343428474278815,0.1959609616582627,0.19171582605790055
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,4.46,4.4348724538421225,4.251058192062853,0.1838142617792693,0.1901355132021743
AFMD,2020-07-07,4.35,4.5068,4.32,4.415,169298,4.415,4.431815153251026,4.263202029687827,0.16861312356319935,0.18583103527437933
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.56,4.451535898904715,4.285187064525767,0.1663488343789492,0.1819345950952933
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.56,4.468222683688605,4.305543578264596,0.162679105424008,0.17808349716103625
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,4.56,4.482342270813435,4.324392202096848,0.1579500687165858,0.17405681147214616
