Symbol,Date,Open,High,Low,Close,Volume,KO SMA_x,KO SMA_y,KO SMA_x.1,KO SMA_y.1,KO SMA_x.1.1,KO SMA_y.1.1,KO SMA_x.1.1.1,KO SMA_y.1.1.1,KO SMA_x.1.1.1.1,KO SMA_y.1.1.1.1,KO SMA_x.1.1.1.1.1,KO SMA_y.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x,KO SMA_y
KO,2020-05-21,46.08,46.09,45.76,45.89,1593871,,,,,,,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.889999999999816,45.88999999999982
KO,2020-05-20,45.2,45.84,45.02,45.5201,2799358,,,,,,,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983,45.52009999999983
KO,2020-05-19,45.01,45.03,44.25,44.4783,1790109,,,,,,,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.47829999999985,44.478299999999834
KO,2020-05-18,44.82,44.92,44.13,44.545,2827928,,,,,,,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.544999999999845,44.54499999999984
KO,2020-05-15,43.96,44.69,43.72,44.555,2103845,,,,,,,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.55499999999985,44.554999999999836
KO,2020-05-14,43.38,43.74,43.36,43.445,1844113,,,,,,,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983,43.44499999999983
KO,2020-05-13,44.71,44.78,44.22,44.34,1628782,,,,,,,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826,44.339999999999826
KO,2020-05-12,45.6,45.85,45.56,45.775,1380578,,,,,,,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982,45.77499999999982
KO,2020-05-11,45.69,45.88,45.53,45.61,1279573,,,,,,,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982,45.60999999999982
KO,2020-05-08,45.08,45.47,44.88,45.42,1462380,,,,,,,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983,45.41999999999983
KO,2020-05-07,45.15,45.24,44.8,44.94,1638355,,,,,,,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983,44.93999999999983
KO,2020-05-06,45.4,45.63,45.1,45.2701,1312239,,,,,,,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983,45.27009999999983
