Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-09-24,0.71,0.7299,0.71,0.7299,100876,0.7299,0.7939867125855438,0.8054500970647067,-0.01146338447916295,-0.002583039024581552
GSV,2020-09-23,0.77,0.77,0.7612,0.7636,16944,0.7636000000000001,0.8056388421465517,0.8114941048298832,-0.005855262683331475,-0.0003629526609362024
GSV,2020-09-22,0.7849,0.7849,0.7755,0.7759,39026,0.7759000000000001,0.8132822679913793,0.8153256332162738,-0.0020433652248945666,0.0010101248446626157
GSV,2020-09-21,0.81,0.81,0.7846,0.7899,372681,0.7899000000000003,0.8200790439898119,0.8184796838735757,0.0015993601162361815,0.0017734973620519114
GSV,2020-09-18,0.84,0.8501,0.8392,0.8449,11616,0.8449000000000002,0.8255661428970504,0.8207660585834619,0.004800084313588582,0.0018170316735058437
GSV,2020-09-17,0.8407,0.8407,0.815,0.8293,49603,0.8293000000000004,0.8220508961510596,0.8188353432701388,0.003215552880920791,0.0010712685134851591
GSV,2020-09-16,0.84,0.8440000000000001,0.8316,0.8390000000000001,62653,0.8390000000000003,0.8207328772694341,0.81799817073175,0.00273470653768415,0.0005351974216262511
GSV,2020-09-15,0.85,0.852,0.8354,0.8367,179522,0.8367000000000003,0.8174115822275129,0.8163180243902899,0.0010935578372230914,-1.4679857388223759e-05
GSV,2020-09-14,0.7835,0.826,0.7835,0.82355,307979,0.8235500000000004,0.8139045971779699,0.8146874663415129,-0.0007828691635430872,-0.0002917392810410248
GSV,2020-09-11,0.79,0.79,0.78,0.7807,38946,0.7807000000000004,0.8121508875739645,0.8139784636488341,-0.0018275760748696077,-0.00016895681041553698
GSV,2020-09-10,0.83,0.8349,0.8101,0.8309,116128,0.8309000000000004,0.8178692307692307,0.8166407407407408,0.0012284900284899034,0.00024569800569798075
GSV,2020-09-09,0.81,0.8195,0.8098,0.8155,29684,0.8155000000000003,0.8155,0.8155,0.0,0.0
