Symbol,Date,Open,High,Low,Close,Volume,NXXGF SMA,NXXGF spanTwelveEMA,NXXGF spanTwntySixEMA,NXXGF_x,NXXGF_y
NXXGF,2020-08-06,0.0754,0.0754,0.0754,0.0754,500,0.0754,0.07208183448597907,0.07065909697496649,0.0014227375110125867,0.000958143703428286
NXXGF,2020-08-05,0.0661,0.0794,0.0661,0.078,22500,0.07799999999999999,0.07147853166524801,0.07027982473296382,0.0011987069322841742,0.0008419952515322108
NXXGF,2020-08-04,0.071,0.071,0.0655,0.07,41200,0.06999999999999999,0.07029281014983854,0.06966221071160092,0.0006305994382376084,0.0007528173313442164
NXXGF,2020-08-03,0.075,0.075,0.075,0.075,2000,0.07499999999999997,0.0703460483589001,0.06963518756852903,0.0007108607903710817,0.0007833718046208649
NXXGF,2020-07-31,0.0683,0.0683,0.063,0.063,29350,0.06299999999999999,0.06949987533324556,0.06920600257401134,0.00029387275923421774,0.000801499558183314
NXXGF,2020-07-30,0.0693,0.0693,0.065,0.065,54000,0.065,0.07068167084838113,0.06970248277993225,0.0009791880684488637,0.000928406257920588
NXXGF,2020-07-29,0.0693,0.0746,0.0693,0.0746,34000,0.0746,0.07171470191172315,0.07007868140232684,0.0016360205093963046,0.0009157108052885156
NXXGF,2020-07-28,0.0772,0.0772,0.0732,0.0732,4000,0.07319999999999999,0.07119010225930918,0.06971697591451301,0.0014731263447961829,0.0007356333792615682
NXXGF,2020-07-27,0.075,0.0796,0.072119,0.07715,205400,0.07714999999999997,0.0708246663064563,0.06943833398767403,0.0013863323187822685,0.0005512601378779179
NXXGF,2020-07-24,0.067,0.0888,0.067,0.068425,47302,0.06842499999999999,0.0696746056349029,0.06882140070668796,0.0008532049282149318,0.00034249209265183023
NXXGF,2020-07-23,0.0656,0.0756,0.0656,0.0756,23700,0.07559999999999999,0.06990180665943069,0.06885311276322299,0.0010486938962076806,0.00021481388376105482
NXXGF,2020-07-22,0.1,0.1,0.0729,0.0793,961167,0.07929999999999998,0.06886577150659991,0.06831336178428085,0.0005524097223190555,6.343880649394828e-06
NXXGF,2020-07-21,0.0643,0.0643,0.0643,0.0643,100,0.06429999999999997,0.06696863905325444,0.06743443072702332,-0.00046579167376888114,-0.00013017257976802034
NXXGF,2020-07-20,0.065,0.065,0.065,0.065,10000,0.06499999999999997,0.06745384615384616,0.06768518518518518,-0.0002313390313390257,-4.6267806267805134e-05
NXXGF,2020-07-17,0.0679,0.0679,0.0679,0.0679,9400,0.06789999999999996,0.0679,0.0679,0.0,0.0
