Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4491999999999997,0.4577620413791901,0.4605224158259352,-0.002760374446745151,0.0013069209782257695
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4363999999999997,0.4593187761754065,0.4614282090920101,-0.002109432916603593,0.0023237448344684995
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.4239999999999997,0.4634858263891167,0.4634304658193709,5.536056974586591e-05,0.0034320392722365224
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4699999999999997,0.4706650675507743,0.4665849030849206,0.004080164465853743,0.004276208947859214
AEZS,2020-07-30,0.475,0.4799,0.47,0.473445,250418,0.4734449999999997,0.4707859889236424,0.4663116953317142,0.004474293591928136,0.004325220068360595
AEZS,2020-07-29,0.47200000000000003,0.475,0.462,0.462,220907,0.4619999999999996,0.4703025323643046,0.4657410309582514,0.00456150140605327,0.0042879516874686965
AEZS,2020-07-28,0.4681,0.4895,0.461,0.467,431833,0.4669999999999996,0.4718120837032691,0.4660403134349115,0.0057717702683576224,0.00421956425782258
AEZS,2020-07-27,0.4854,0.4895,0.47,0.4829,281156,0.4828999999999995,0.4726870080129544,0.4659635385097044,0.0067234695032500355,0.003831512755188819
AEZS,2020-07-24,0.48,0.4801,0.442,0.4593,653612,0.4592999999999995,0.4708301003789461,0.4646086215904808,0.006221478788465351,0.0031085235681735292
AEZS,2020-07-23,0.5008,0.52,0.5008,0.518,424872,0.5179999999999996,0.4729264822660272,0.4650333113177192,0.007893170948307937,0.002330284763100574
AEZS,2020-07-22,0.47600000000000003,0.4999,0.475,0.4959,1170852,0.4958999999999996,0.4647312972234866,0.4607959762231368,0.003935321000349823,0.0009395632167987188
AEZS,2020-07-21,0.4679,0.49,0.4659,0.47200000000000003,639727,0.4719999999999995,0.4590642603550296,0.4579876543209877,0.0010766060340419161,0.00019062377091094265
AEZS,2020-07-20,0.4544,0.47,0.45,0.455075,488057,0.4550749999999995,0.4567123076923077,0.4568666666666667,-0.0001543589743590035,-3.0871794871800694e-05
AEZS,2020-07-17,0.48,0.48,0.455,0.45701,955968,0.4570099999999996,0.45701,0.45701,0.0,0.0
