Symbol,Date,Open,High,Low,Close,Volume,CHKKF SMA,CHKKF spanTwelveEMA,CHKKF spanTwntySixEMA,CHKKF_x,CHKKF_y
CHKKF,2020-07-15,0.3865,0.418,0.3865,0.418,27254,0.4180000000000001,0.36552136497611815,0.3837001010130168,-0.018178736036898624,-0.029142713772586114
CHKKF,2020-07-14,0.3925,0.4363,0.3924,0.41,142275,0.4100000000000001,0.3723642319028692,0.3856482416787193,-0.013284009775850036,-0.0259709729732389
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302000000000001,0.3812620423793509,0.38894837192474,-0.007686329545389114,-0.022314044287668946
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302,0.3887909589363738,0.39200404807846295,-0.003213089142089121,-0.018493853258552982
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302,0.3951615806384702,0.3948333778504287,0.0003282027880415206,-0.014729442049234083
CHKKF,2020-07-10,0.3399,0.34,0.33,0.34,97945,0.34,0.3866751836171671,0.3907716461578044,-0.00409646254063728,-0.012602846147514724
CHKKF,2020-07-09,0.264,0.29,0.259,0.28305,31910,0.28305,0.3707328476760645,0.38279226496093,-0.012059417284865537,-0.012494160374984886
CHKKF,2020-07-08,0.22371300000000002,0.2445,0.2235,0.237119,48900,0.237119,0.35017687111051604,0.3720016527416018,-0.021824781631085755,-0.014360284626205061
CHKKF,2020-07-07,0.2059,0.2059,0.20171,0.20248,26485,0.20248,0.327454275555052,0.3594444932792609,-0.0319902177242089,-0.01788627124580583
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.3078459254696594,0.3476337900733898,-0.039787864603730405,-0.022266589917390743
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.2912542446281733,0.33669795377165723,-0.04544370914348389,-0.026902013762609374
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.2772151300699928,0.3265721794182012,-0.04935704934820834,-0.03139302087972917
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.2,0.2653358792899939,0.3171964624242604,-0.05186058313426645,-0.03548653333063663
CHKKF,2020-07-02,0.165,0.165,0.1622,0.1622,21000,0.16219999999999996,0.2494688209376872,0.30571524298542624,-0.05624642204773908,-0.03963851107405712
CHKKF,2020-07-01,0.18,0.18,0.18,0.18,10000,0.17999999999999994,0.2387813100241968,0.29640300276428355,-0.05762169274008674,-0.04323514740726305
CHKKF,2020-06-30,0.14594000000000001,0.14594000000000001,0.14400000000000002,0.14400000000000002,20000,0.14399999999999996,0.22419957002047425,0.2851138914484107,-0.060914321427936485,-0.04677098221139774
CHKKF,2020-06-29,0.137139,0.14,0.137139,0.14,40200,0.13999999999999996,0.21124579001732435,0.274364714304084,-0.06311892428675966,-0.050040570626470125
CHKKF,2020-06-29,0.137139,0.14,0.137139,0.14,40200,0.13999999999999996,0.20028489924542828,0.26441177250378145,-0.06412687325835317,-0.052857831152846736
CHKKF,2020-06-29,0.137139,0.14,0.137139,0.14,40200,0.13999999999999996,0.19101029936151626,0.2551960856516495,-0.06418578629013325,-0.05512342218030404
CHKKF,2020-06-26,0.14,0.14,0.14,0.14,7777,0.13999999999999996,0.183162560998206,0.2466630422700458,-0.06350048127183977,-0.05679883399861119
CHKKF,2020-06-25,0.154,0.154,0.154,0.154,500,0.15399999999999991,0.17867601315232814,0.2397991132130053,-0.06112310006067718,-0.05766368721102439
CHKKF,2020-06-24,0.145,0.15,0.1323,0.1323,15334,0.1322999999999999,0.17154124189812384,0.2318362159379679,-0.060294974039844074,-0.058189944576788326
