Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-06-04,3.46,3.57,3.43,3.5168,150286,3.516799999999997,3.5124083041259127,3.7527563085253672,-0.24034800439945456,-0.21439549370673006
AFMD,2020-06-03,3.47,3.54,3.4064,3.53,201731,3.5299999999999967,3.5151147188757723,3.736255841227192,-0.22114112235141947,-0.21574461943566797
AFMD,2020-06-02,3.27,3.35,3.24,3.345,75833,3.3449999999999966,3.4889432236641147,3.707273927062215,-0.21833070339810007,-0.2162618362281544
AFMD,2020-06-01,3.26,3.4,3.26,3.3366,142618,3.336599999999996,3.4655058046388665,3.679816599131681,-0.214310794492814,-0.21587162788108644
AFMD,2020-05-29,3.03,3.17,2.9702,3.1401,244936,3.140099999999996,3.415443373155964,3.639837591788593,-0.2243942186326291,-0.21757614603139488
AFMD,2020-05-28,3.17,3.39,3.17,3.378,247626,3.377999999999996,3.4096828542088926,3.6204422146190685,-0.2107593604101754,-0.2162127889071511
AFMD,2020-05-27,3.14,3.21,3.03,3.06,155311,3.059999999999996,3.3558854920229093,3.578927976499137,-0.22304248447622754,-0.2175787280209664
AFMD,2020-05-26,3.12,3.13,2.95,3.03,270565,3.0299999999999963,3.3057492624809237,3.538266644906608,-0.23251738242568545,-0.22056645890190996
AFMD,2020-05-26,3.12,3.13,2.95,3.03,270565,3.0299999999999963,3.2633262990223186,3.500617263802415,-0.23729096478009604,-0.22391136007754728
AFMD,2020-05-22,2.87,2.92,2.81,2.91,124575,2.909999999999996,3.208968406865039,3.4568678368540877,-0.2478994299890491,-0.22870897405984758
AFMD,2020-05-21,2.88,2.91,2.73,2.8652,103179,2.865199999999996,3.1560809596550334,3.413040589679712,-0.2569596300246784,-0.23435910525281375
AFMD,2020-05-20,2.96,2.98,2.81,2.8232,276648,2.823199999999996,3.1048685043234894,3.3693486941478814,-0.2644801898243916,-0.24038332216712943
AFMD,2020-05-19,2.47,2.53,2.45,2.52,513320,2.519999999999996,3.014888734427568,3.3064339760628525,-0.29154524163528484,-0.25061570606076045
AFMD,2020-05-18,2.44,2.48,2.4,2.465,278884,2.4649999999999963,2.9302904675925565,3.24410553339153,-0.3138150657989729,-0.26325557800840305
AFMD,2020-05-15,2.09,2.17,2.0,2.1608,201341,2.1607999999999965,2.8119073187321635,3.163860679066232,-0.3519533603340679,-0.28099513447353613
AFMD,2020-05-14,2.05,2.05,1.88,1.97,157552,1.9699999999999958,2.6823831158502918,3.0754265546909547,-0.3930434388406625,-0.3034047953469615
AFMD,2020-05-13,2.15,2.175,2.1,2.16,63664,2.1599999999999966,2.6020164826425547,3.0076171802694027,-0.405600697626848,-0.32384397580293883
AFMD,2020-05-12,2.22,2.255,2.135,2.205,67920,2.2049999999999965,2.540937023774469,2.948164055805002,-0.4072270320305331,-0.3405205870484577
AFMD,2020-05-11,2.26,2.2901,2.21,2.26,50178,2.2599999999999962,2.4977159431937817,2.8971889405601874,-0.39947299736640574,-0.35231106911204735
AFMD,2020-05-08,2.2,2.25,2.2,2.235,39101,2.2349999999999963,2.457298105779353,2.8481379079261,-0.3908398021467461,-0.36001681571898725
AFMD,2020-05-07,2.27,2.27,2.18,2.18,73962,2.1799999999999957,2.414636858736376,2.798646211042685,-0.3840093523063088,-0.3648153230364516
AFMD,2020-05-06,2.12,2.15,2.0699,2.07,44873,2.0699999999999954,2.3616158035461643,2.744672417632116,-0.3830566140859513,-0.36846358124635165
AFMD,2020-05-05,2.05,2.14,2.05,2.13,82435,2.129999999999996,2.3259826030006003,2.699141127437144,-0.3731585244365436,-0.3694025698843901
AFMD,2020-05-04,1.95,2.08,1.91,2.07,123140,2.069999999999996,2.2866006640774312,2.6525380809603183,-0.3659374168828871,-0.3687095392840895
AFMD,2020-05-01,2.12,2.15,2.09,2.1301,82090,2.1300999999999957,2.2625236388347494,2.6138389638521464,-0.35131532501739704,-0.365230696430751
AFMD,2020-04-30,2.17,2.22,2.11,2.15,99307,2.1499999999999955,2.2452123097832497,2.579480522085321,-0.3342682123020713,-0.3590381996050151
AFMD,2020-04-29,2.33,2.33,2.13,2.19,99114,2.1899999999999955,2.236718108278134,2.550630113041964,-0.3139120047638295,-0.35001296063677806
AFMD,2020-04-28,2.39,2.39,2.22,2.225,212748,2.224999999999996,2.2349153223891904,2.5265093639277443,-0.29159404153855384,-0.33832917681713326
AFMD,2020-04-27,2.26,2.28,2.21,2.275,85572,2.2749999999999955,2.2410821958677767,2.5078790406738367,-0.2667968448060605,-0.32402271041491865
AFMD,2020-04-24,2.17,2.21,2.1502,2.17,22112,2.169999999999995,2.23014647342658,2.4828509635868863,-0.25270449016030616,-0.3097590663639962
AFMD,2020-04-23,2.23,2.28,2.19,2.27,92387,2.269999999999995,2.2362777852071063,2.467084225543413,-0.2308064403363068,-0.29396854115845833
AFMD,2020-04-22,2.25,2.309,2.2,2.3,120711,2.2999999999999954,2.2460812028675514,2.4547076162439008,-0.2086264133763498,-0.27690011560203653
AFMD,2020-04-21,2.18,2.3,2.18,2.29,83223,2.2899999999999947,2.2528379408879284,2.4425070520776866,-0.1896691111897586,-0.2594539147195809
AFMD,2020-04-20,2.3,2.3041,2.24,2.24,115924,2.2399999999999958,2.2508628730590163,2.427506529701561,-0.17664365664254555,-0.24289186310417368
AFMD,2020-04-17,2.22,2.27,2.16,2.26,141258,2.2599999999999945,2.2522685848960897,2.4150986386125566,-0.16283005371646642,-0.22687950122663234
AFMD,2020-04-16,2.17,2.22,2.13,2.135,218998,2.1349999999999945,2.2342272641428456,2.3943505913079233,-0.16012332716507727,-0.21352826641432143
AFMD,2020-04-15,2.14,2.14,2.01,2.07,147126,2.0699999999999954,2.2089615311977924,2.37032462158141,-0.16136309038361762,-0.20309523120818068
AFMD,2020-04-14,2.14,2.18,2.08,2.165,114535,2.164999999999995,2.202198218705824,2.355115390353157,-0.1529171716473332,-0.19305961929601112
AFMD,2020-04-13,1.99,1.99,1.92,1.99,68706,1.9899999999999949,2.169552338904928,2.3280698058825533,-0.1585174669776248,-0.18615118883233397
AFMD,2020-04-13,1.99,1.99,1.92,1.99,68706,1.9899999999999956,2.141928902150324,2.303027598039401,-0.161098695889077,-0.1811406902436826
AFMD,2020-04-09,1.98,2.02,1.955,2.0,74721,1.9999999999999956,2.120093686434889,2.2805811092957406,-0.16048742286085196,-0.17701003676711638
AFMD,2020-04-08,1.83,1.84,1.78,1.79,78260,1.7899999999999947,2.069310042367983,2.2442417678664266,-0.17493172549844396,-0.1765943745133818
AFMD,2020-04-07,1.89,1.93,1.79,1.81,118742,1.8099999999999947,2.029416189695985,2.2120757109874325,-0.18265952129144705,-0.17780740386899496
AFMD,2020-04-06,1.62,1.67,1.59,1.66,91751,1.6599999999999944,1.9725829297427568,2.171181213877252,-0.19859828413449526,-0.18196557992209506
AFMD,2020-04-03,1.68,1.7,1.6399,1.65,98370,1.6499999999999944,1.922954786705409,2.132575198034493,-0.20962041132908335,-0.18749654620349282
AFMD,2020-04-02,1.7,1.74,1.5808,1.6227,242357,1.6226999999999945,1.876761742596885,2.0948066648467525,-0.2180449222498675,-0.19360622141276776
AFMD,2020-04-01,1.56,1.575,1.53,1.56,82695,1.5599999999999945,1.8280291668127489,2.0551913563395856,-0.2271621895268368,-0.20031741503558156
AFMD,2020-03-31,1.61,1.64,1.6,1.62,32062,1.6199999999999943,1.7960246796107877,2.02295495957369,-0.2269302799629025,-0.20563998802104577
AFMD,2020-03-30,1.61,1.66,1.58,1.65,39090,1.6499999999999941,1.773559344286051,1.9953286662719356,-0.22176932198588428,-0.2088658548140135
AFMD,2020-03-27,1.57,1.58,1.52,1.57,76747,1.5699999999999943,1.742242522088197,1.9638228391406811,-0.22158031705248396,-0.21140874726170766
AFMD,2020-03-26,1.62,1.66,1.62,1.655,87724,1.6549999999999945,1.7288205956130898,1.940947073278408,-0.21212647766531845,-0.21155229334242978
AFMD,2020-03-25,1.71,1.74,1.65,1.66,78695,1.6599999999999941,1.7182328116726144,1.9201361789614888,-0.2019033672888746,-0.2096225081317187
AFMD,2020-03-24,1.73,1.8,1.73,1.8,352717,1.7999999999999945,1.7308123791075969,1.9112372027421196,-0.18042482363452272,-0.2037829712322795
AFMD,2020-03-23,1.87,1.87,1.78,1.855,64847,1.854999999999994,1.7499181669371968,1.9070714840204808,-0.15715331708328395,-0.1944570404024804
AFMD,2020-03-20,1.86,1.9,1.7,1.73,179039,1.7299999999999938,1.7468538335622437,1.893955077796741,-0.14710124423449789,-0.18498588116888381
AFMD,2020-03-19,1.47,1.55,1.47,1.55,50148,1.549999999999994,1.7165686283988215,1.868476923885872,-0.1519082954870501,-0.17837036403251716
AFMD,2020-03-18,1.56,1.62,1.463,1.58,41285,1.579999999999994,1.6955580701836184,1.8471082628572888,-0.1515501926736702,-0.1730063297607478
AFMD,2020-03-17,1.5,1.5488,1.45,1.455,88141,1.454999999999994,1.6585491363092155,1.8180632063493407,-0.15951407004012566,-0.17030787781662332
AFMD,2020-03-16,1.55,1.555,1.44,1.54,39508,1.5399999999999938,1.6403108076462594,1.7974659318049455,-0.15715512415868615,-0.1676773270850359
AFMD,2020-03-13,1.76,1.89,1.655,1.6679,105220,1.6678999999999935,1.6445552987776042,1.7878684553749495,-0.14331315659734556,-0.16280449298749783
AFMD,2020-03-12,1.59,1.74,1.59,1.69,100770,1.6899999999999935,1.6515467912733572,1.7806189401619903,-0.12907214888863328,-0.15605802416772488
AFMD,2020-03-11,1.96,1.975,1.9,1.93,95699,1.929999999999994,1.6943857464620715,1.7916842038536949,-0.09729845739162313,-0.14430611081250458
AFMD,2020-03-10,2.06,2.09,1.9701,2.0001,96967,2.0000999999999944,1.7414187085448298,1.8071224109756436,-0.06570370243081357,-0.12858562913616645
AFMD,2020-03-09,2.12,2.14,2.02,2.0801,83328,2.080099999999994,1.793523522614856,1.827342973125596,-0.03381945051073965,-0.10963239341108114
AFMD,2020-03-06,2.27,2.36,2.235,2.275,160609,2.274999999999994,1.8675968268279552,1.86050275289407,0.00709407393388517,-0.08628709994208787
AFMD,2020-03-05,2.41,2.455,2.38,2.41,46757,2.4099999999999944,1.951043468854424,1.9012062526796945,0.04983721617472914,-0.05906223671872439
AFMD,2020-03-04,2.46,2.46,2.4,2.4,41169,2.399999999999994,2.020113704415281,1.938153937666384,0.0819597667488976,-0.030857836025200126
AFMD,2020-03-03,2.41,2.46,2.38,2.45,27258,2.4499999999999944,2.0862500575821614,1.9760684608022077,0.11018159677995397,-0.002649949464169351
AFMD,2020-03-02,2.36,2.43,2.33,2.39,68605,2.3899999999999944,2.1329808179541367,2.0067300562983403,0.1262507616557964,0.023130192759823802
AFMD,2020-02-28,2.23,2.41,2.21,2.35,72685,2.3499999999999948,2.1663683844227317,2.0321574595355005,0.13421092488723074,0.045346339185305284
AFMD,2020-02-27,2.4,2.4,2.26,2.36,150141,2.3599999999999945,2.196157863742311,2.0564420921625004,0.13971577157981052,0.06422022566420633
AFMD,2020-02-26,2.32,2.37,2.3,2.3248,76426,2.3247999999999958,2.2159489616281087,2.076320455706019,0.13962850592209008,0.079301881715783
AFMD,2020-02-25,2.5,2.58,2.46,2.4701,58354,2.470099999999994,2.2550491213776307,2.1054893108389066,0.14955981053872458,0.09335346748037124
AFMD,2020-02-24,2.58,2.62,2.5,2.54,96928,2.5399999999999943,2.298887718088765,2.1376752878138023,0.16121243027496268,0.10692526003928954
AFMD,2020-02-21,2.75,2.76,2.67,2.695,85844,2.694999999999994,2.359828069152032,2.1789585998275944,0.18086946932443748,0.12171410189631915
AFMD,2020-02-20,2.77,2.79,2.75,2.755,39608,2.754999999999994,2.4206237508209503,2.2216283331736983,0.19899541764725195,0.1371703650465057
AFMD,2020-02-19,2.71,2.74,2.71,2.74,22958,2.739999999999994,2.469758558386958,2.2600262344200908,0.20973232396686686,0.15168275683057805
AFMD,2020-02-18,2.52,2.59,2.52,2.56,39108,2.5599999999999934,2.4836418570966567,2.2822465133519363,0.20139534374472048,0.16162527421340656
AFMD,2020-02-18,2.52,2.59,2.52,2.56,39108,2.559999999999994,2.495389263697171,2.3028208456962376,0.1925684180009335,0.16781390297091195
AFMD,2020-02-14,2.56,2.58,2.53,2.58,30474,2.5799999999999934,2.5084063000514525,2.323352634903924,0.18505366514752847,0.17126185540623529
AFMD,2020-02-13,2.65,2.65,2.58,2.58,23273,2.579999999999993,2.5194207154281516,2.342363550836967,0.17705716459118515,0.1724209172432252
AFMD,2020-02-12,2.64,2.64,2.59,2.63,57499,2.629999999999993,2.5364329130545897,2.363669954478673,0.17276295857591695,0.17248932550976354
AFMD,2020-02-11,2.77,2.77,2.6929,2.7,38203,2.699999999999993,2.5615970802769605,2.388583291183957,0.17301378909300347,0.17259421822641152
AFMD,2020-02-10,2.66,2.68,2.6108,2.635,50367,2.6349999999999927,2.572889837157428,2.4068363807258866,0.16605345643154168,0.17128606586743747
AFMD,2020-02-07,2.74,2.78,2.72,2.72,34636,2.7199999999999935,2.59552216990244,2.4300336858573024,0.16548848404513716,0.1701265495029775
AFMD,2020-02-06,2.79,2.8,2.7099,2.74,64157,2.7399999999999936,2.617749528378988,2.452994153571576,0.16475537480741131,0.16905231456386446
AFMD,2020-02-05,2.73,2.78,2.72,2.76,24121,2.7599999999999927,2.6396342163206814,2.4757353273810887,0.1638988889395927,0.1680216294390101
AFMD,2020-02-04,2.62,2.77,2.59,2.61,35790,2.6099999999999923,2.6350751061175,2.4856808586861936,0.14939424743130658,0.16429615303746942
AFMD,2020-02-03,2.62,2.69,2.6081,2.615,79498,2.6149999999999927,2.6319866282532693,2.4952600543390684,0.13672657391420096,0.15878223721281573
AFMD,2020-01-31,2.67,2.67,2.61,2.65,18129,2.6499999999999924,2.6347579162143053,2.5067222725361744,0.12803564367813047,0.15263291850587876
AFMD,2020-01-30,2.71,2.745,2.6801,2.71,43836,2.7099999999999924,2.6463336214121043,2.52177988197794,0.1245537394341647,0.14701708269153585
AFMD,2020-01-29,2.76,2.78,2.73,2.76,69359,2.759999999999992,2.6638207565794727,2.5394258166462405,0.12439493993323225,0.14249265413987514
AFMD,2020-01-28,2.77,2.86,2.71,2.73,158885,2.7299999999999915,2.674002178644169,2.553542422820593,0.12045975582357606,0.13808607447661533
AFMD,2020-01-27,2.8,2.82,2.75,2.82,122534,2.819999999999992,2.6964633819296817,2.5732800211301785,0.1231833607995032,0.1351055317411929
AFMD,2020-01-24,3.01,3.05,2.94,2.94,160638,2.9399999999999915,2.7339305539405,2.6004444640094238,0.13348608993107547,0.1347816433791696
AFMD,2020-01-23,2.88,2.95,2.81,2.92,74616,2.9199999999999924,2.762556622565038,2.6241152444531703,0.13844137811186785,0.13551359032570925
AFMD,2020-01-22,2.93,2.97,2.92,2.95,64016,2.949999999999992,2.7913940652473404,2.648254855975157,0.14313920927218282,0.13703871411500407
AFMD,2020-01-21,3.0,3.07,2.98,3.05,96668,3.049999999999992,2.8311795936708264,2.6780137555325534,0.153165838138273,0.14026413891965786
AFMD,2020-01-21,3.0,3.07,2.98,3.05,96668,3.049999999999992,2.8648442715676223,2.7055682921597715,0.15927597940785088,0.14406650701729648
AFMD,2020-01-17,2.96,3.08,2.95,3.055,289616,3.0549999999999917,2.8940989990187576,2.731452122370159,0.16264687664859867,0.14778258094355692
AFMD,2020-01-16,2.85,2.88,2.79,2.79,124715,2.7899999999999916,2.8780837684004874,2.735789002194592,0.14229476620589576,0.1466850179960246
AFMD,2020-01-15,2.71,2.77,2.7,2.73,37567,2.7299999999999915,2.8553016501850284,2.735360187217214,0.11994146296781327,0.14133630699038252
AFMD,2020-01-14,2.72,2.72,2.665,2.68,21135,2.679999999999992,2.8283321655411773,2.731259432608532,0.09707273293264553,0.13248359217883504
