Symbol,Date,Open,High,Low,Close,Volume,SNCA SMA_x,SNCA spanTwelveEMA_x,SNCA spanTwntySixEMA_x,SNCA_x,SNCA_y,SNCA SMA_y,SNCA spanTwelveEMA_y,SNCA spanTwntySixEMA_y,SNCA_x,SNCA_y
SNCA,2021-01-25,1.47,1.49,1.42,1.4679,154051,1.4679000000000004,1.3301055130946982,1.1943157966902456,0.1357897164044526,0.11649508373729164,1.4679000000000004,1.3682272034754914,1.325040452114509,0.04318675136098249,0.11649508373729162
SNCA,2021-01-22,1.36,1.52,1.31,1.473,1889233,1.4730000000000003,1.3050519700210068,1.1724290604254652,0.13262290959554154,0.11167142557050136,1.4730000000000003,1.3501048768346715,1.3136116882836697,0.03649318855100203,0.11167142557050136
SNCA,2021-01-21,1.45,1.45,1.35,1.37,178421,1.3700000000000008,1.2745159645702808,1.1483833852595025,0.12613257931077834,0.10643355456424128,1.3700000000000008,1.3277603089864305,1.300860623346363,0.02689968564006695,0.10643355456424129
SNCA,2021-01-20,1.33,1.34,1.28,1.29,419365,1.2900000000000011,1.2571552308557865,1.1306540560802627,0.12650117477552358,0.10150879837760704,1.2900000000000011,1.3200803651657813,1.2953294732140723,0.024750891951708983,0.10150879837760703
SNCA,2021-01-19,1.38,1.4,1.35,1.379,220038,1.379000000000001,1.2511834546477474,1.1179063805666836,0.13327707408106382,0.09526070427812784,1.379000000000001,1.3255495224686509,1.295755831071198,0.029793691397452582,0.09526070427812781
SNCA,2021-01-19,1.38,1.4,1.35,1.379,220038,1.379000000000001,1.2279440827655197,1.0970188910120182,0.13092519175350148,0.08575661182739383,1.379000000000001,1.3158312538265873,1.289096297556894,0.026734956269693244,0.0857566118273938
SNCA,2021-01-15,1.34,1.42,1.29,1.3801,771563,1.380100000000001,1.2004793705410688,1.0744604022929796,0.12601896824808922,0.0744644668458669,1.380100000000001,1.3043460272496032,1.2819040013614456,0.02244202588815769,0.07446446684586688
SNCA,2021-01-14,1.44,1.44,1.3624,1.3999,425806,1.3999000000000008,1.1678210742758086,1.0500092344764178,0.11781183979939056,0.0615758414953113,1.3999000000000008,1.290572577658622,1.2740483214703608,0.01652425618826081,0.0615758414953113
SNCA,2021-01-13,1.61,1.61,1.41,1.4533,2039508,1.4533000000000011,1.1256249059623191,1.0220179732345314,0.10360693272778798,0.04751684191929143,1.4533000000000011,1.2706948645056442,1.2639801871879899,0.006714677317654072,0.04751684191929141
SNCA,2021-01-12,1.3269,1.36,1.27,1.2772,560156,1.277200000000001,1.0660476161372865,0.987515411093294,0.07853220504399261,0.033494319217167334,1.277200000000001,1.2374939307793975,1.2488346021630292,-0.011340671383631706,0.03349431921716733
SNCA,2021-01-11,1.37,1.47,1.33,1.3999,1601618,1.3999000000000013,1.0276562736167931,0.9643406439807576,0.06331562963603565,0.022234847760461043,1.3999000000000013,1.2302746454665607,1.2465653703360715,-0.016290724869510775,0.022234847760461033
SNCA,2021-01-08,1.1,1.13,1.08,1.0802,343347,1.0802000000000012,0.9599755960925738,0.929495895499218,0.030479700593355693,0.01196465229156742,1.0802000000000012,1.1994336719150265,1.2342985999629574,-0.034864928047930954,0.011964652291567405
SNCA,2021-01-07,1.05,1.07,1.01,1.011,146916,1.011000000000001,0.9381166135639508,0.9174395671391556,0.020677046424795287,0.007335890216120322,1.011000000000001,1.2211125213541223,1.246626487959994,-0.025513966605871685,0.007335890216120305
SNCA,2021-01-06,1.08,1.08,1.02,1.0205,416703,1.0205000000000013,0.9248650887573964,0.909954732510288,0.01491035624710846,0.0040006011639516096,1.0205000000000013,1.2593147979639625,1.2654766069967935,-0.006161809032831035,0.004000601163951588
SNCA,2021-01-05,0.9863,0.9899,0.9277,0.975,678825,0.9750000000000012,0.9074769230769232,0.9011111111111112,0.006365811965811985,0.0012731623931623972,0.9750000000000012,1.3027356703210466,1.285074735556537,0.017660934764509584,0.0012731623931623972
SNCA,2021-01-04,0.9129,0.9288,0.87,0.8952,344803,0.8952000000000012,0.8952,0.8952,0.0,0.0,0.8952000000000012,1.3623239740157826,1.30988071440106,0.05244325961472263,0.0
SNCA,2021-02-08,1.55,1.6,1.51,1.5586,750582,,,,,,1.5586000000000009,1.447255605655016,1.343055171553145,0.1042004341018712,
SNCA,2021-02-05,1.46,1.47,1.43,1.4403,76423,,,,,,1.4403000000000008,1.427011170319564,1.3258115852773962,0.10119958504216786,
SNCA,2021-02-04,1.5,1.5081,1.4,1.45,198426,,,,,,1.4500000000000008,1.424595019468576,1.316652512099588,0.10794250736898793,
SNCA,2021-02-03,1.53,1.56,1.48,1.5115,222545,,,,,,1.511500000000001,1.4199759320992258,1.305984713067555,0.11399121903167098,
SNCA,2021-02-02,1.41,1.43,1.38,1.4,121569,,,,,,1.4000000000000008,1.4033351924809034,1.2895434901129594,0.11379170236794399,
SNCA,2021-02-01,1.47,1.48,1.38,1.41,309941,,,,,,1.4100000000000008,1.4039415911137951,1.2807069693219963,0.12323462179179855,
SNCA,2021-01-29,1.53,1.5479,1.47,1.5,324986,,,,,,1.5000000000000009,1.402840062225394,1.2703635268677562,0.1324765353576378,
SNCA,2021-01-28,1.46,1.48,1.45,1.4539,453580,,,,,,1.4539000000000009,1.3851746189936474,1.251992609017177,0.13318200997647067,
SNCA,2021-01-27,1.35,1.41,1.3,1.37,421254,,,,,,1.370000000000001,1.3726790951743104,1.235840017738551,0.13683907743575974,
SNCA,2021-01-26,1.65,1.65,1.52,1.61,526437,,,,,,1.6100000000000012,1.3731662033878214,1.2251072191576349,0.1480589842301867,
SNCA,2021-01-25,1.47,1.49,1.42,1.4679,154051,,,,,,1.4679000000000009,1.3301055130946982,1.1943157966902456,0.1357897164044526,
SNCA,2021-01-22,1.36,1.52,1.31,1.473,1889233,,,,,,1.4730000000000014,1.3050519700210068,1.1724290604254652,0.13262290959554154,
SNCA,2021-01-21,1.45,1.45,1.35,1.37,178421,,,,,,1.3700000000000017,1.2745159645702808,1.1483833852595025,0.12613257931077834,
SNCA,2021-01-20,1.33,1.34,1.28,1.29,419365,,,,,,1.2900000000000018,1.2571552308557865,1.1306540560802627,0.12650117477552358,
SNCA,2021-01-19,1.38,1.4,1.35,1.379,220038,,,,,,1.3790000000000018,1.2511834546477474,1.1179063805666836,0.13327707408106382,
SNCA,2021-01-19,1.38,1.4,1.35,1.379,220038,,,,,,1.3790000000000018,1.2279440827655197,1.0970188910120182,0.13092519175350148,
SNCA,2021-01-15,1.34,1.42,1.29,1.3801,771563,,,,,,1.380100000000002,1.2004793705410688,1.0744604022929796,0.12601896824808922,
SNCA,2021-01-14,1.44,1.44,1.3624,1.3999,425806,,,,,,1.399900000000002,1.1678210742758086,1.0500092344764178,0.11781183979939057,
SNCA,2021-01-13,1.61,1.61,1.41,1.4533,2039508,,,,,,1.453300000000002,1.1256249059623191,1.0220179732345314,0.10360693272778798,
SNCA,2021-01-12,1.3269,1.36,1.27,1.2772,560156,,,,,,1.277200000000002,1.0660476161372865,0.987515411093294,0.07853220504399261,
SNCA,2021-01-11,1.37,1.47,1.33,1.3999,1601618,,,,,,1.3999000000000021,1.0276562736167931,0.9643406439807576,0.06331562963603565,
SNCA,2021-01-08,1.1,1.13,1.08,1.0802,343347,,,,,,1.080200000000002,0.9599755960925738,0.929495895499218,0.030479700593355693,
SNCA,2021-01-07,1.05,1.07,1.01,1.011,146916,,,,,,1.011000000000002,0.9381166135639508,0.9174395671391556,0.020677046424795287,
SNCA,2021-01-06,1.08,1.08,1.02,1.0205,416703,,,,,,1.0205000000000022,0.9248650887573964,0.9099547325102879,0.01491035624710846,
SNCA,2021-01-05,0.9863,0.9899,0.9277,0.975,678825,,,,,,0.9750000000000021,0.9074769230769232,0.9011111111111112,0.006365811965811985,
SNCA,2021-01-04,0.9129,0.9288,0.87,0.8952,344803,,,,,,0.8952000000000021,0.8952,0.8952,0.0,
