Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-10-23,0.2155,0.23,0.2003,0.2013,25973,0.20129999999999987,0.18918100243098088,0.1880047068299837,0.0011762956009972179,0.00021297468361072654
ABMC,2020-10-22,0.20485,0.20485,0.1927,0.1927,3177,0.1926999999999999,0.18697754832752286,0.18694108337638232,3.6464951140513506e-05,-2.7855545735889425e-05
ABMC,2020-10-21,0.1899,0.1899,0.182775,0.182775,2027,0.18277499999999988,0.18593710256889065,0.1864803700464929,-0.0005432674776022771,-4.39356699549971e-05
ABMC,2020-10-20,0.1751,0.19,0.1751,0.19,2100,0.18999999999999986,0.1865120303086889,0.18677679965021235,-0.00026476934152344644,8.0897281956816e-05
ABMC,2020-10-19,0.1787,0.1787,0.1787,0.1787,500,0.17869999999999986,0.1858778540011778,0.18651894362222932,-0.0006410896210515549,0.00016731393782688163
ABMC,2020-10-16,0.18,0.18,0.18,0.18,1050,0.17999999999999985,0.1871829183650283,0.1871444591120077,3.845925302059516e-05,0.0003694148275464838
ABMC,2020-10-15,0.174225,0.174225,0.174225,0.174225,240,0.17422499999999985,0.18848890352230616,0.1877160158409683,0.0007728876813378749,0.0004521537211779559
ABMC,2020-10-14,0.185,0.187225,0.17800000000000002,0.17800000000000002,10749,0.1779999999999999,0.19108234052636186,0.18879529710824575,0.002287043418116086,0.00037197023113798305
ABMC,2020-10-13,0.19395,0.1959,0.19395,0.1959,4500,0.19589999999999988,0.1934609478947913,0.18965892087690545,0.0038020270178858455,-0.00010679806560654967
ABMC,2020-10-12,0.217,0.2231,0.18100000000000002,0.2164,99950,0.2163999999999999,0.19301748387566245,0.18915963454705784,0.003857849328604585,-0.0010840043364796484
ABMC,2020-10-09,0.223,0.2295,0.21600000000000005,0.2171,55656,0.21709999999999988,0.18876611730760107,0.1869804053108225,0.0017857119967785715,-0.0023194677527507137
ABMC,2020-10-08,0.2875,0.319,0.2251,0.25505,351450,0.2550499999999999,0.18361450227261944,0.1845708377356883,-0.0009563354630688636,-0.003345762690133035
ABMC,2020-10-07,0.16,0.16,0.16,0.16,6000,0.15999999999999992,0.17062622995855026,0.17893250475454334,-0.008306274795993105,-0.003943119496899078
ABMC,2020-10-06,0.14805,0.1495,0.145,0.145,4800,0.14499999999999993,0.17255827176919575,0.18044710513490686,-0.007888833365711084,-0.0028523306721255767
ABMC,2020-10-05,0.1421,0.155,0.1421,0.1421,18405,0.14209999999999992,0.17756886663632224,0.18328287354569936,-0.005714006909377123,-0.0015932049987291924
ABMC,2020-10-02,0.16,0.175,0.16,0.16,6400,0.15999999999999992,0.18401775147928992,0.18657750342935528,-0.002559751950065359,-0.0005630045210672098
ABMC,2020-10-01,0.185,0.185,0.185,0.185,250,0.18499999999999991,0.18838461538461532,0.18870370370370368,-0.00031908831908833424,-6.38176638176724e-05
ABMC,2020-09-30,0.1875,0.18899999999999997,0.17675,0.18899999999999997,1255,0.1889999999999999,0.189,0.189,0.0,0.0
